,word,ipa
26655,গ্যাস-বিদ্যুৎ,gɛʃ-bid̪d̪ut̪
26656,ল্যাপটপটাও,lɛpɔtpɔtɐ͡o̯
26657,বেচে,bece
26658,খবর-পটুয়াখালী,kʰɔboɾ-ptu͡ɐ̯ʷkʰɐli
26659,দুমকিতে,d̪umkit̪e
26660,বশারকে,bɔʃɐɾke
26661,মানুষ-,mɐnuʃ-
26662,স্বল্পমেয়াদে,ʃɔlpomeʲɐd̪e
26663,ওইভাবে,o͡i̯bʱɐbe
26664,ড্রয়ে,dɾoʲe
26665,হেরফের,heɾɔpʰeɾ
26666,আবাহনীর।,ɐbɐhoniɾ।
26667,চাপত,cɐpot̪o
26668,ছাগলনাইয়া,cʰɐgolnɐ͡i̯ʲɐ
26669,মেজবাউল,meɟɔbɐ͡u̯l
26670,চলাও,cɔlɐ͡o̯
26671,মসিহুর,mosihuɾ
26672,অ্যালবামেই,ɛ͡ɛ̯lbɐme͡i̯
26673,সংগীতের,ʃɔŋgit̪eɾ
26674,ভক্তের,bʱokt̪eɾ
26675,সংগীত,ʃɔŋgit̪
26676,তানিয়া।,t̪ɐniʲɐ।
26677,নাইন,nɐ͡i̯n
26678,দ্বন্দ্বে,d̪ɔnd̪e
26679,ডিসকো,diʃko
26680,ভয়েজ,bʱɔʲeɟ
26681,বাসনা।,bɐʃonɐ।
26682,মাগফুরুল,mɐgpʰuɾul
26683,আব্বাসী,ɐbbɐʃi
26684,গোল্ডিলক্?স,goldilɔk?ʃo
26685,জোনে।,ɟone।
26686,ধর্ষিত,d̪ʱɔɾʃit̪o
26687,তরুণীকেই,t̪oɾunike͡i̯
26688,ওলি,oli
26689,শরিকদের,ʃɔɾikd̪eɾ
26690,কটূক্তি,kɔtukt̪i
26691,গালিগালাজ।,gɐligɐlɐɟ।
26692,শত্রুতার,ʃot̪ɾut̪ɐɾ
26693,বাবা-মা।,bɐbɐ-mɐ।
26694,ফেকাসে,pʰekɐʃe
26695,চেহারায়।,cehɐɾɐʲ।
26696,মেশিনঘরে,meʃingʱɔɾe
26697,এক.,ɛk.
26698,রক্তশূন্যতা,ɾɔkt̪oʃunnot̪ɐ
26699,রমা,ɾɔmɐ
26700,"উঠল,","utʰlo,"
26701,জামীম,ɟɐmim
26702,সংরক্ষণে,ʃɔŋɾokkʰɔne
26703,কুণ্ডলী,kundoli
26704,ফ্লোরে,pʰloɾe
26705,প্রকৃতির,pɾokɾit̪iɾ
26706,জিনিসপত্রের,ɟiniʃpɔt̪ɾeɾ
26707,কুচবিহার,kucbihɐɾ
26708,সিংগিমারী,ʃiŋgimɐɾi
26709,ছুঁড়ে।,cʰũɽe।
26710,কয়েক,kɔʲek
26711,পালিয়ে,pɐliʲe
26712,কাদির।,kɐd̪iɾ।
26713,সোবহান,ʃobɔhɐn
26714,কার্যত,kɐɾɟot̪o
26715,রোহিঙ্গাশূন্য,ɾohiŋgɐʃunno
26716,গভীরতা,gobʱiɾot̪ɐ
26717,জব্দও,ɟɔbd̪o͡o̯
26718,হাইকমিশনারের,hɐ͡i̯komiʃonɐɾeɾ
26719,বেচাবিক্রিও,becɐbikɾi͡o̯
26720,মিলানের,milɐneɾ
26721,মারিও,mɐɾi͡o̯
26722,বালোতেল্লির,bɐlot̪elliɾ
26723,হ্যান্ডবলের,hɛndbɔleɾ
26724,হুমায়ূনকে,humɐʲunke
26725,মইন।,mo͡i̯n।
26726,"ক্ষোভ,","kʰobʱ,"
26727,প্রতিবন্ধকতা-,pɾot̪ibɔnd̪ʱokɔt̪ɐ-
26728,স্বামী-স্ত্রী।,ʃɐmi-st̪ɾi।
26729,লিবারেল,libɐɾel
26730,গেরি,geɾi
26731,জিল,ɟil
26732,স্টেইনের,ste͡i̯neɾ
26733,শতাংশ।,ʃɔt̪ɐŋʃo।
26734,শুনিয়েছেন,ʃuniʲecʰen
26735,ব্রাভো।,bɾɐbʱo।
26736,জনকল্যাণমুখী,ɟɔnokɔllɐnmukʰi
26737,প্রচলন,pɾocɔlon
26738,সন্ত্রাসবাদী,ʃɔnt̪ɾɐʃbɐd̪i
26739,যৌথসভা,ɟo͡u̯t̪ʰoʃɔbʱɐ
26740,রবীন্দ্রনাথের,ɾobind̪ɾonɐt̪ʰeɾ
26741,গল্পকে,gɔlpoke
26742,নিপীড়ন-নির্যাতনের,nipiɽɔn-niɾɟɐt̪oneɾ
26743,প্রতিবাদ-প্রতিরোধের,pɾot̪ibɐd̪-pɾot̪iɾod̪ʱeɾ
26744,বীজ,biɟ
26745,বপন,bɔpon
26746,উত্তরার,ut̪t̪ɔɾɐɾ
26747,নানাবাড়ি,nɐnɐbɐɽi
26748,ঠেকিয়ে,tʰekiʲe
26749,বললেন,bollen
26750,সদস্যভুক্ত,ʃɔd̪oʃʃobʱukt̪o
26751,রাষ্ট্রগুলোর,ɾɐʃtɾoguloɾ
26752,শূন্যে,ʃunne
26753,কণা,kɔnɐ
26754,সবসময়ে,ʃɔbʃɔmɔʲe
26755,"পেয়েছে,","peʲecʰe,"
26756,হাফিজুলকে,hɐpʰiɟulke
26757,নির্মূলে,niɾmule
26758,চেজ।,ceɟ।
26759,হাওরবাসীর,hɐ͡o̯ɾbɐʃiɾ
26760,দুঃখ-দুর্দশা,d̪ukkʰo-d̪uɾd̪oʃɐ
26761,লাঘবে,lɐgʱɔbe
26762,গিয়েছেন।,giʲecʰen।
26763,গণধোলায়,gɔnod̪ʱolɐʲ
26764,ঘটা,gʱɔtɐ
26765,ক্ষুব্দ,kʰubd̪o
26766,পাঁচমাস,pɐ̃cmɐʃ
26767,আবারো,ɐbɐɾo
26768,বোলার।,bolɐɾ।
26769,রোগপ্রতিরোধ,ɾogpɾot̪iɾod̪ʱ
26770,স্বয়ংক্রিয়,ʃʲɔŋkɾiʲo
26771,এন্টিবডি,entibdi
26772,রোগগুলোকে,ɾogguloke
26773,ঘাঁটি।,gʱɐ̃ti।
26774,কাঠমান্ডুতে,kɐtʰmɐndut̪e
26775,পেলো-,pelo-
26776,মাইল।,mɐ͡i̯l।
26777,গৃহপরিচারিকা,gɾihopoɾicɐɾikɐ
26778,জেসনা,ɟesnɐ
26779,তুলবেন,t̪ulben
26780,"পরিষ্কার-পরিচ্ছন্ন,","poɾiʃkɐɾ-poɾiccʰɔnno,"
26781,সংঘাতমুক্ত,ʃɔŋgʱɐt̪mukt̪o
26782,নগরী।,nɔgoɾi।
26783,সাফওয়ান,ʃɐpʰoʷɐn
26784,মুকুলের,mukuleɾ
26785,মিলিটারি,militɐɾi
26786,ক্যাপাবিলিটিজ,kɛpɐbilitiɟ
26787,ইন্টারভেনশন,intɐɾbʱenʃɔn
26788,সক্ষমতা।,ʃɔkkʰomot̪ɐ।
26789,পারতেন,pɐɾt̪en
26790,কুক।,kuk।
26791,কামারের,kɐmɐɾeɾ
26792,যুক্তরাষ্ট্রের।,ɟukt̪oɾɐʃtɾeɾ।
26793,পূর্বপাড়ার,puɾbopɐɽɐɾ
26794,ওনার্স,onɐɾs
26795,বিষক্রিয়ায়,biʃokɾiʲɐʲ
26796,হ্যাশট্যাগগুলোর,hɛʃotɐgguloɾ
26797,এরকম-,eɾokom-
26798,'আমাকে,'ɐmɐke
26799,দিও,d̪i͡o̯
26800,বার্নির,bɐɾniɾ
26801,"দিয়েছি,","d̪iʲecʰi,"
26802,"স্যান্ডার্স,","sɛndɐɾs,"
26803,বার্নিকে,bɐɾnike
26804,ফেরাও'।,pʰeɾɐ͡o̯'।
26805,গর্বিত,gɔɾbit̪o
26806,প্রেসিডিয়ামের,pɾesidiʲɐmeɾ
26807,বাক্সের,bɐkseɾ
26808,মুখোশটির,mukʰoʃtiɾ
26809,আঠা,ɐtʰɐ
26810,পিচবোর্ডের,picboɾdeɾ
26811,আটকান।,ɐtkɐn।
26812,দীর্ঘায়িত,d̪iɾgʱɐʲit̪o
26813,বরাবরে,bɔɾɐboɾe
26814,বিরোধিতার,biɾod̪ʱit̪ɐɾ
26815,তিতাস,t̪it̪ɐʃ
26816,পৈরতলায়,po͡i̯ɾot̪ɔlɐʲ
26817,পুরুষতান্ত্রিক,puɾuʃt̪ɐnt̪ɾik
26818,অনিয়মিতভাবে,ɔniʲomit̪obʱɐbe
26819,সহিষ্ণুতার,ʃohiʃnut̪ɐɾ
26820,ধর্ম।,d̪ʱɔɾmo।
26821,সেকেন্ডারি,sekendɐɾi
26822,রিহ্যাব।,ɾiɟɟʱo͡ɐ̯bo।
26823,অধীন,od̪ʱin
26824,ফুটপাতসহ,pʰutpɐt̪ʃɔho
26825,ছদরুদ্দীন,cʰɔd̪oɾud̪d̪in
26826,ভাবনা-চিন্তা,bʱɐbnɐ-cint̪ɐ
26827,অন্যদেরও,ɔnnod̪eɾo
26828,দুইভাবে,d̪u͡i̯bʱɐbe
26829,বোল্টকে,boltoke
26830,থামেনি,t̪ʰɐmeni
26831,দুয়ো।,d̪uʲo।
26832,আনোয়ারুল,ɐnoʷɐɾul
26833,হুমায়রার,humɐʲɾɐɾ
26834,তাজেল,t̪ɐɟel
26835,দুরুলের,d̪uɾuleɾ
26836,ঝিলে,ɟʱile
26837,বিশ্বকে,biʃʃoke
26838,রেডডেভিলয়া।,ɾeddebʱilɔʲɐ।
26839,পরোয়ানায়,pɔɾoʷɐnɐʲ
26840,হকার্স,hɔkɐɾs
26841,শামুক,ʃɐmuk
26842,অসাধারণ।,ɔʃɐd̪ʱɐɾon।
26843,তাজ,t̪ɐɟ
26844,সারার,ʃɐɾɐɾ
26845,"পক্ষে,","pɔkkʰe,"
26846,"কৃমি,","kɾimi,"
26847,"শৈবাল,","ʃo͡i̯bɐl,"
26848,ছত্রাক,cʰɔt̪ɾɐk
26849,অনেকাংশেই,ɔnekɐŋʃe͡i̯
26850,"নাশকতা,","nɐʃokɔt̪ɐ,"
26851,স্থাপনায়,st̪ʰɐponɐʲ
26852,লেবুখালী,lebukʰɐli
26853,মাইলসের,mɐ͡i̯lʃeɾ
26854,"সূর্য্য,","ʃuɾɟo,"
26855,বিমল,bimɔl
26856,পিডব্ল–ডি,pidoblo–di
26857,জয়ীসিনিয়র,ɟoʲisiniʲoɾ
26858,সরলীকরণ,ʃɔɾlikɔɾon
26859,"পছন্দ,","pɔcʰond̪o,"
26860,এশিয়,eʃiʲ
26861,স্যানিটেশন,sɛniteʃon
26862,ইফতারের,ipʰot̪ɐɾeɾ
26863,জবেদ,ɟɔbed̪
26864,পাকিস্তানভিত্তিক,pɐkist̪ɐnbʱit̪t̪ik
26865,তেহরিক-ই-তালিবানের,t̪ehoɾik-i-t̪ɐlibɐneɾ
26866,জামাত-উর-আহরার,ɟɐmɐt̪-uɾ-hɔhoɾɐɾ
26867,পোশাকে,poʃɐke
26868,গায়েন্দা,gɐʲend̪ɐ
26869,হ্যাঁ-না,hɛ̃-nɐ
26870,উত্তরই,ut̪t̪ɔɾi
26871,বন্দিকে,bond̪ike
26872,ব্যাচের,bɛceɾ
26873,তৃতীয়াংশ,t̪ɾit̪iʲɐŋʃo
26874,ফাহিম।,pʰɐhim।
26875,ভাগ্যক্রমে,bʱɐggokɾome
26876,স্পি­ন্টারের,spintɐɾeɾ
26877,দুর্বিষহ,d̪uɾbiʃɔho
26878,কনফার্ম,konpʰɐɾmo
26879,দিয়ে,d̪iʲe
26880,কবিতার,kobit̪ɐɾ
26881,শক্তিমান,ʃɔkt̪imɐn
26882,সমকালে,ʃɔmokɐle
26883,চিহ্নিত;,cinhit̪o;
26884,পাঠক,pɐtʰok
26885,হলুদকালি,holud̪kɐli
26886,চিহ্নই,cinho͡i̯
26887,সুবর্ণজয়ন্তীর,ʃubɔɾnoɟɔʲont̪iɾ
26888,তারকারাও,t̪ɐɾkɐɾɐ͡o̯
26889,সেন্টকে।,sentke।
26890,পড়েছি।,poɽecʰi।
26891,লেখককে,lekʰɔkke
26892,স্বীকৃতিও,ʃikɾit̪i͡o̯
26893,"পারায়,","pɐɾɐʲ,"
26894,"সোহরাব,","sohɾɐbo,"
26895,মফিজ,mopʰiɟ
26896,"লোকমান,","lokmɐn,"
26897,"লিটন,","litɔn,"
26898,"মুক্তার,","mukt̪ɐɾ,"
26899,"বাসির,","bɐʃiɾ,"
26900,"দিদার,","d̪id̪ɐɾ,"
26901,"বিনয়,","binɔʲ,"
26902,"ফরহান,","pʰɔɾhɐn,"
26903,জুহুরা,ɟuhuɾɐ
26904,যুদ্ধকালীন,ɟud̪d̪ʱokɐlin
26905,স্থবির,st̪ʰobiɾ
26906,জাতিসংঘ।,ɟɐt̪iʃɔŋgʱo।
26907,টেকনাফে,teknɐpʰe
26908,কমান্ডো,kɔmɐndo
26909,আসবাবপত্রসহ,ɐʃbɐbpot̪ɾoʃɔho
26910,নাট্যব্যক্তিত্ব,nɐtt̪obekt̪it̪t̪o
26911,স্বর্ণালঙ্কার,ʃɔɾnɐloŋkɐɾ
26912,এএফডি,e͡e̯pʰdi
26913,মুখোশে,mukʰoʃe
26914,বিনিয়োগকারী,biniʲogkɐɾi
26915,আঙ্গিকে,ɐŋgike
26916,অনুষ্ঠানটি।,onuʃtʰɐnti।
26917,কসবা,kosbɐ
26918,ইদ্রীস,id̪ɾis
26919,জাব্বারুল,ɟɐbbɐɾul
26920,শিবিরকর্মী,ʃibiɾɔkɔɾmi
26921,শিক্ষক-শিক্ষিকা,ʃikkʰɔkʃi-kkʰikɐ
26922,খলিফা,kʰolipʰɐ
26923,মোরেলগঞ্জ,moɾelgɔnɟ
26924,ছাপড়াখালী,cʰɐpɽɐkʰɐli
26925,নফিজ,nopʰiɟ
26926,খলিফার,kʰolipʰɐɾ
26927,বৈষম্যের,bo͡i̯ʃɔmmeɾ
26928,শিকার।,ʃikɐɾ।
26929,সলিমুল্লাহ,ʃolimullɐh
26930,পুষ্টির,puʃtiɾ
26931,শারীরিক-মানসিক,ʃɐɾiɾik-mɐnoʃik
26932,"ক্রীড়া,","kɾiɽɐ,"
26933,মোদি।,mod̪i।
26934,লিলু,lilu
26935,"কুদ্দুস,","kud̪d̪uʃ,"
26936,জাহিদকে,ɟɐhid̪ke
26937,"মোল্যা,","molɛ,"
26938,চুন্নু,cunnu
26939,জমিতেই,ɟomit̪e͡i̯
26940,তুলেছি।,t̪ulecʰi।
26941,অহিংস,ɔhiŋs
26942,সাম্যনীতির,ʃɐmmonit̪iɾ
26943,গুলাম,gulɐm
26944,"বদি,","bod̪i,"
26945,থামি,t̪ʰɐmi
26946,"সোলেকিল,","solekilo,"
26947,ইথে,it̪ʰe
26948,এমভালাতি,emobʱɐlɐt̪i
26949,জেন,ɟeno
26950,সায়েম,ʃɐʲem
26951,সংগঠনগুলো,ʃɔŋgɔtʰongulo
26952,উদ্যাপন,ud̪d̪ɐpon
26953,কিপিং,kipiŋ
26954,সামর্থ্যরে,ʃɐmoɾt̪ʰoɾe
26955,কারণে।,kɐɾone।
26956,ফকিরপাড়া,pʰokiɾpɐɽɐ
26957,জহর,ɟɔhoɾ
26958,ময়েনের,mɔʲeneɾ
26959,জমিজমা,ɟomiɟɔmɐ
26960,একঝাঁক,ɛkɟʱɐ̃k
26961,ক্যাটওয়াক,kɛtoʷɐk
26962,চুলের,culeɾ
26963,সৌন্দর্য।,ʃo͡u̯nd̪oɾɟo।
26964,দেশনায়,d̪eʃonɐʲ
26965,রাঙামাটি,ɾɐŋɐmɐti
26966,রাজ,ɾɐɟ
26967,বনবিহারের,bonbihɐɾeɾ
26968,ভিক্ষু,bʱikkʰu
26969,প্রজ্ঞালংকার,pɾoggɐlɔŋkɐɾ
26970,মহাথেরো।,mɔhɐt̪ʰeɾo।
26971,নাকের,nɐkeɾ
26972,ডগায়,dɔgɐʲ
26973,চুপচাপ,cupcɐp
26974,"জ্ঞান,","gɛn,"
26975,"বিদ্যা-বুদ্ধি,","bid̪d̪ɐ-bud̪d̪ʱi,"
26976,দিলবাহারের,d̪ilbɐhɐɾeɾ
26977,ঝিনুক,ɟʱinuk
26978,দাস।,d̪ɐʃ।
26979,স্থাপত্য।,st̪ʰɐpot̪t̪o।
26980,জ্বালা-যন্ত্রণা,ɟɐlɐ-ɟɔnt̪ɾonɐ
26981,শয্য,ʃoɟɟo
26982,সংখ্যালঘুসহ,ʃɔŋkʰkʰɐlgʱuʃɔho
26983,শান্তিতে,ʃɐnt̪it̪e
26984,নোলকে,nolke
26985,আবৃত্তিকার,ɐbɾit̪t̪ikɐɾ
26986,রণজিৎ,ɾonɟit̪
26987,ওরিয়েন্টাল,oɾiʲentɐl
26988,আচরণকে,ɐcɾɔnke
26989,বিশ্বাসঘাতকতা,biʃʃɐʃgʱɐt̪ɔkɔt̪ɐ
26990,পাহাড়তলী,pɐhɐɽot̪ɔli
26991,রিটায়ার্ড,ɾitɐʲɐɾd
26992,সার্জেন্ট।,ʃɐɾɟent।
26993,আশুগঞ্জ,ɐʃugɔnɟ
26994,জনপ্রতিনিধিরা।,ɟɔnopɾot̪inid̪ʱiɾɐ।
26995,অবস্থানসহ,ɔbost̪ʰɐnʃɔho
26996,এনায়েতুর।,enɐʲet̪uɾ।
26997,বিস্তর,bist̪ɔɾ
26998,ওয়ানডেতে,oʷɐndet̪e
26999,ছক্কার,cʰɔkkɐɾ
27000,ছুঁয়ে,cʰũʲe
27001,ওভারেই,obʱɐɾe͡i̯
27002,ছক্কা,cʰɔkkɐ
27003,মারেন,mɐɾen
27004,সিসিডিএমে,ʃisidi͡e̯me
27005,মূসা,muʃɐ
27006,গতিতেও,got̪it̪e͡o̯
27007,ছায়াপথ,cʰɐʲɐpɔt̪ʰ
27008,এন্ড্রোমিডাতে,ɛndɾomidɐt̪e
27009,লক্ষ,lɔkkʰo
27010,আরজেদের,ɐɾɔɟed̪eɾ
27011,ডুবতে,dubt̪e
27012,অতিদরিদ্র,ot̪id̪oɾid̪ɾo
27013,কর্মসৃজন,kɔɾmosɾiɟɔn
27014,বিতরণসহ,bit̪ɔɾɔnoʃɔho
27015,ভর্তুকির,bʱɔɾt̪ukiɾ
27016,বাম্পার,bɐmpɐɾ
27017,তিশা।,t̪iʃɐ।
27018,ছড়িয়ে-ছিটিয়ে,cʰoɽiʲe-cʰitiʲe
27019,জয়টা,ɟɔʲtɐ
27020,বিশ্বের।,biʃʃeɾ।
27021,সাংবাদিকরা,ʃɐŋbɐd̪ikɔɾɐ
27022,স্বাধীনভাবে,ʃɐd̪ʱinbʱɐbe
27023,অবনতির,ɔbonot̪iɾ
27024,অনিবার্য,ɔnibɐɾɟo
27025,পরীক্ষাটি,poɾikkʰɐti
27026,কার্যক্রমও,kɐɾɟokɾomo
27027,সন্তানটির,ʃɔnt̪ɐntiɾ
27028,দ্বোরগোড়ায়,d̪oɾgoɽɐʲ
27029,মধ্যদিয়েই,mod̪d̪ʱod̪iʲe͡i̯
27030,আয়োজকরা।,ɐʲoɟkɾɐ।
27031,কাউন্টার,kɐ͡u̯ntɐɾ
27032,টেররিজম,teɾɔɾiɟɔm
27033,ক্রাইম,kɾɐ͡i̯m
27034,মজুরিতে,moɟuɾit̪e
27035,সিট,sit
27036,জম্মু-কাশ্মীর,ɟɔmmu-kɐʃmiɾ
27037,রিং,ɾiŋ
27038,রহস্যজক,ɾɔhoʃʃoɟɔk
27039,অসম্মতি,ɔʃɔmmot̪i
27040,হ্যাপিকে।,hɛpike।
27041,খোঁজও,kʰe͡ɐ̯̃ɟo
27042,স্বস্তির,ʃɔst̪iɾ
27043,দিতেন,d̪it̪en
27044,সরফরাজ,ʃɔɾpʰɔɾɐɟ
27045,"আশরাফ,","ɐʃɾɐpʰ,"
27046,ওয়ারেসাত,oʷɐɾesɐt̪
27047,"বেলাল,","belɐl,"
27048,মানুষা,mɐnuʃɐ
27049,তাড়নায়।,t̪ɐɽonɐʲ।
27050,পণ্ডিতের,pondit̪eɾ
27051,ভেলুমিয়া,bʱelumiʲɐ
27052,জোসনা,ɟoʃonɐ
27053,"জানাবেন,","ɟɐnɐben,"
27054,"বোনাস,","bonɐs,"
27055,বোনাসের,bonɐʃeɾ
27056,"হারিয়েছিল,","hɐɾiʲecʰilo,"
27057,সালমার,sɐlomɐɾ
27058,‘সার্ফিং,‘ʃɐɾpʰiŋ
27059,ভাই-বোনের,bʱɐ͡i̯-boneɾ
27060,বাবুলকে,bɐbulke
27061,মেহেরপুরেও,meheɾpuɾe͡o̯
27062,তাপপ্রবাহে,t̪ɐpopɾobɐhe
27063,সিটে,site
27064,বললেন।,bollen।
27065,গঙ্গা-যমুনা,gɔŋgɐ-ɟmunɐ
27066,ধামাচাপ,d̪ʱɐmɐcɐp
27067,টি-শার্টের,ti-ʃɐɾteɾ
27068,জমিনেও,ɟomine͡o̯
27069,প্রসঙ্গ।,pɾoʃɔŋgo।
27070,এখনকার,ɛkʰonkɐɾ
27071,টপ,tɔp
27072,স্কোরার,skoɾɐɾ
27073,গোলাকার,golɐkɐɾ
27074,লোগোর,logoɾ
27075,বাঁকানো,bɐ̃kɐno
27076,টেক্সট,tekst
27077,চট্টগ্রামবিষয়ক,cɔttogɾɐmbiʃɔʲok
27078,চরদরবেশ,cɔɾod̪ɔɾbeʃ
27079,সামরিক-বেসামরিক,ʃɐmoɾik-beʃɐmoɾik
27080,মাসুদুজ্জামান,mɐʃud̪uɟɟɐmɐn
27081,ফাহমী,pʰɐhmi
27082,গোলন্দাজ,golond̪ɐɟ
27083,বাবেল,bɐbel
27084,মাঝেরগাঁও,mɐɟʱeɾgɐ̃o
27085,জেড,ɟed
27086,ফোর্সের,pʰoɾseɾ
27087,দুর্ঘটানার,d̪uɾgʱotɐnɐɾ
27088,এহতেশামুল,ehot̪eʃɐmul
27089,সানজিব।,ʃɐnɟib।
27090,তেজগাঁওয়ের,t̪eɟgɐ̃oʲeɾ
27091,নিনাকাব্যতে,ninɐkɐbbot̪e
27092,এসিআইয়ের,eʃi͡ɐ̯͡i̯ʲeɾ
27093,যাত্রীবেশে,ɟɐt̪ɾibeʃe
27094,এইচআইভি,e͡i̯cɐ͡i̯bʱi
27095,আক্রান্ত।,ɐkɾɐnt̪o।
27096,কাউন্টারে,kɐ͡u̯ntɐɾe
27097,স্লিপ,slip
27098,টানা-হেঁচড়া,tɐnɐ-hẽcɽɐ
27099,"অভিনেতা,","obʱinet̪ɐ,"
27100,"জেলা,","ɟelɐ,"
27101,মহানগরসহ,mɔhɐngɔɾoʃɔho
27102,তানোরের,t̪ɐnoɾeɾ
27103,মুণ্ডমালা,mundomɐlɐ
27104,আরডিআরএস।,ɐɾɔdi͡ɐ̯ɾɔ͡e̯s।
27105,ঐক্যের,o͡i̯kkeɾ
27106,তামাশা,t̪ɐmɐʃɐ
27107,রমনার,ɾɔmonɐɾ
27108,বঙ্গভবনে,bɔŋgobʱɔbone
27109,দেওয়া,d̪e͡o̯ʷɐ
27110,গাওয়ার,gɐ͡o̯ʷɐɾ
27111,চেষ্টা।,ceʃtɐ।
27112,আশ্রয়,ɐsɾɔʲ
27113,নিয়েছেন।,niʲecʰen।
27114,ফেলেছে।,pʰelecʰe।
27115,বান্দরবানের,bɐnd̪oɾbɐneɾ
27116,নাইক্ষ্যংছড়ি,nɐ͡i̯kʰŋcʰoɽi
27117,বিএলআরআই,bi͡e̯lɐɾɐ͡i̯
27118,ওয়ার্কশপ,oʷɐɾkʃɔp
27119,"মানুষের,","mɐnuʃeɾ,"
27120,বলবে।,bolbe।
27121,পরতে,poɾt̪e
27122,পৌষাপুকুরপাড়,po͡u̯ʃɐpukuɾpɐɽ
27123,সিগমা,ʃigɔmɐ
27124,হুদাকে,hud̪ɐke
27125,টনটন,tɔntɔn
27126,চরবালুয়া,cɔɾbɐluʷɐ
27127,ইলনকে,ilonke
27128,জাহান্নাম,ɟɐhɐnnɐm
27129,বান্দাকে,bɐnd̪ɐke
27130,কাহালু,kɐhɐlu
27131,রাসিকের,ɾɐʃikeɾ
27132,নোটিশেরও,notiʃeɾo
27133,কেবিন,kebin
27134,কুম্বলের,kumboleɾ
27135,প্যানেল।,pɛnel।
27136,সারওয়াত,ʃɐɾoʷɐt̪
27137,প্যারেন্টিং,pɛɾentiŋ
27138,আগেভাগে,ɐgebʱɐge
27139,যাওয়াকে,ɟɐ͡o̯ʷɐke
27140,স্বাভাবিকভাবে,ʃɐbʱɐbikbʱɐbe
27141,চরাঞ্চলের,cɔɾɐncɔleɾ
27142,টেবুলেশন,tebuleʃon
27143,এফবিআই,epʰbi͡ɐ̯͡i̯
27144,পাশেও,pɐʃe͡o̯
27145,টিকিটেই,tikite͡i̯
27146,মোগাদিসুর,mogɐd̪iʃuɾ
27147,চেকপয়েন্টে,cekpɔʲente
27148,প্যাকেজ,pɛkeɟ
27149,"প্রবল,","pɾobol,"
27150,মোকাররমের,mokɐɾoɾomeɾ
27151,বার্জ,bɐɾɟo
27152,গেইলদের,ge͡i̯ld̪eɾ
27153,ড্রেসিংরুমে,dɾesiŋɾume
27154,নারিন।,nɐɾin।
27155,ওয়েডিং,oʷediŋ
27156,আর্ট,ɐɾt
27157,বর-কনের,bɔɾ-koneɾ
27158,প্যাকেজ।,pɛkeɟ।
27159,মনিচত্বরের,monicot̪ʃɔɾeɾ
27160,"স্টুডিও,","studi͡o̯,"
27161,স্বর্ণের,ʃɔɾneɾ
27162,রাজকোটে,ɾɐɟkote
27163,বাগদান,bɐgd̪ɐn
27164,সারতে,ʃɐɾt̪e
27165,চলেছেন।,colecʰen।
27166,যুদ্ধাপরাধী,ɟud̪d̪ʱɐpɔɾɐd̪ʱi
27167,ম্যাজিকের,mɛɟikeɾ
27168,শিল্পমন্ত্রী।,ʃilpomɔnt̪ɾi।
27169,সমাগমে,ʃɔmɐgme
27170,চারিপাড়া,cɐɾipɐɽɐ
27171,প্রাঙ্গণ।,pɾɐŋgon।
27172,জনপদে,ɟɔnopɔd̪e
27173,হানা,hɐnɐ
27174,অধিবাসীদের,od̪ʱibɐʃid̪eɾ
27175,দুঃস্বপ্ন।,d̪uʃʃpno।
27176,ওয়াকার,oʷɐkɐɾ
27177,গতিময়,got̪imɔʲ
27178,অসি,ɔʃi
27179,সামলানো,ʃɐmlɐno
27180,আলাল,ɐlɐl
27181,চাষাঢ়া,cɐʃɐɽʱɐ
27182,মতিয়র,mot̪iʲoɾ
27183,তীব্রভাবে,t̪ibɾobʱɐbe
27184,থাড,t̪ʰɐd
27185,মোতায়েনের,mot̪ɐʲeneɾ
27186,প্রশংসা।,pɾoʃoŋʃɐ।
27187,ওয়াটসন।,oʷɐtʃɔn।
27188,অস্থিরতা।,ɔst̪ʰiɾot̪ɐ।
27189,টিআরপির,ti͡ɐ̯ɾɔpiɾ
27190,জরিপকে,ɟoɾipke
27191,আত্মচিৎকারে,ɐt̪t̪ocit̪kɐɾe
27192,জিতিয়ে,ɟit̪iʲe
27193,দড়িখরবোনা,d̪oɽikʰoɾbonɐ
27194,কর্মচারীদের।,kɔɾmocɐɾid̪eɾ।
27195,নাকাল,nɐkɐl
27196,এরচেয়ে,eɾceʲe
27197,আছাড়,ɐcʰɐɽ
27198,ট্রাক্টরচালক,tɾɐktɔɾcɐlok
27199,লড়ি,loɽi
27200,শুভান্যুধায়ীকে,ʃubʱɐnnud̪ʱɐʲike
27201,ভার্সনটি,bʱɐɾsnti
27202,ফেন্সিকে,pʰensike
27203,সিক্রেট।,ʃikɾet।
27204,সেলুনের,ʃeluneɾ
27205,বিস্ফোরকভর্তি,biʃpʰoɾɔkbʱɔɾt̪i
27206,ছবিরন,cʰobiɾɔn
27207,স্পর্শ,spɔɾʃo
27208,পিবিআইকে,pibi͡ɐ̯͡i̯ke
27209,দায়িত্বভার,d̪ɐʲit̪t̪obʱɐɾ
27210,শিরিন,ʃiɾin
27211,সহকর্মীদের,ʃɔhokɔɾmid̪eɾ
27212,গুঞ্জনই,gunɟɔni
27213,বেড়াচ্ছে,beɽɐccʰe
