,word,ipa
45393,২,২
45394,২%,২%
45395,২)।,২)।
45396,"২,","২,"
45397,"২,০০০","২,০০০"
45398,"২,০৬৯.৭১","২,০৬৯.৭১"
45399,২-০,২-০
45400,"২-০-৮-১,","২-০-৮-১,"
45401,২-০তে,২-০t̪e
45402,২-১,২-১
45403,২-১-এ।,২-১-e।
45404,২-২,২-২
45405,২-৩,২-৩
45406,২-৩শ’,২-৩ʃo’
45407,২-৮,২-৮
45408,২.,২.
45409,২.০।,২.০।
45410,২.৩.৭,২.৩.৭
45411,২.৪৯,২.৪৯
45412,২.৫,২.৫
45413,২.৫০%,২.৫০%
45414,২.৭,২.৭
45415,২.৭১।,২.৭১।
45416,২.৭৫।,২.৭৫।
45417,২.৯),২.৯)
45418,২/বি,২/bi
45419,২/১,২/১
45420,২/১০৪)।,২/১০৪)।
45421,২/১৪)।,২/১৪)।
45422,"২/১৫,","২/১৫,"
45423,২/২১)।,২/২১)।
45424,২/২৪)।,২/২৪)।
45425,"২/২৫,","২/২৫,"
45426,২/২৯)।,২/২৯)।
45427,২/৩,২/৩
45428,২/৩টি,২/৩ti
45429,"২/৩০,","২/৩০,"
45430,২/৩১)।,২/৩১)।
45431,২/৩৫)।,২/৩৫)।
45432,২/৩৭)।,২/৩৭)।
45433,"২/৩৭,","২/৩৭,"
45434,"২/৩৯,","২/৩৯,"
45435,২/৪)।,২/৪)।
45436,২/৪৩)।,২/৪৩)।
45437,"২/৪৪,","২/৪৪,"
45438,"২/৪৫,","২/৪৫,"
45439,২/৪৭,২/৪৭
45440,"২/৪৭,","২/৪৭,"
45441,২/৪৮)।,২/৪৮)।
45442,"২/৪৮,","২/৪৮,"
45443,২/৬২)।,২/৬২)।
45444,"২/৬২,","২/৬২,"
45445,"২/৬৬,","২/৬৬,"
45446,২/৬৭,২/৬৭
45447,"২/৭৭,","২/৭৭,"
45448,"২/৯৩,","২/৯৩,"
45449,২ঘন্টা,২gʱɔntɐ
45450,২চট্টগ্রাম,২cɔttogɾɐm
45451,২জনকে,২ɟɔnke
45452,২টা,২tɐ
45453,২টা),২tɐ)
45454,২টা।,২tɐ।
45455,২টার,২tɐɾ
45456,২টায়,২tɐʲ
45457,"২টায়,","২tɐʲ,"
45458,২টি,২ti
45459,"২টি,","২ti,"
45460,২টিই,২ti͡i̯
45461,২টিও,২ti͡o̯
45462,২টিসহ,২tiʃɔho
45463,২নং,২nɔŋ
45464,২শ,২ʃo
45465,২শ’,২ʃo’
45466,২য়,২ʲ
45467,২০,২০
45468,২০%,২০%
45469,"২০,","২০,"
45470,"২০,০০০","২০,০০০"
45471,"২০,৫০০","২০,৫০০"
45472,২০-তে,২০-t̪e
45473,২০-র,২০-ɾo
45474,"২০-২০,","২০-২০,"
45475,২০-২২,২০-২২
45476,২০-২৫,২০-২৫
45477,২০-২৫টি,২০-২৫ti
45478,২০-৩০,২০-৩০
45479,২০.৬,২০.৬
45480,২০/২২টি,২০/২২ti
45481,২০/২৫,২০/২৫
45482,২০।,২০।
45483,২০জন,২০ɟɔn
45484,২০টি,২০ti
45485,২০টির,২০tiɾ
45486,২০তম,২০t̪ɔm
45487,২০তে,২০t̪e
45488,২০তেই,২০t̪e͡i̯
45489,২০০,২০০
45490,২০০-এর,২০০-eɾ
45491,২০০টি,২০০ti
45492,২০০টির,২০০tiɾ
45493,২০০র,২০০ɾo
45494,২০০০,২০০০
45495,২০০০সালের,২০০০sɐleɾ
45496,২০০১,২০০১
45497,২০০১-এ,২০০১-e
45498,২০০২,২০০২
45499,২০০৩,২০০৩
45500,২০০৪,২০০৪
45501,২০০৪-০৫,২০০৪-০৫
45502,২০০৫,২০০৫
45503,২০০৬,২০০৬
45504,২০০৭,২০০৭
45505,"২০০৭,","২০০৭,"
45506,২০০৭-০৮,২০০৭-০৮
45507,২০০৭-২০১১,২০০৭-২০১১
45508,২০০৮,২০০৮
45509,"২০০৮,","২০০৮,"
45510,২০০৮-,২০০৮-
45511,২০০৯,২০০৯
45512,২০০৯-এ,২০০৯-e
45513,২০০৯-এর,২০০৯-eɾ
45514,২০০৯-১০,২০০৯-১০
45515,২০০৯/২০১০,২০০৯/২০১০
45516,২০১০,২০১০
45517,২০১০-এর,২০১০-eɾ
45518,২০১০-১১,২০১০-১১
45519,২০১০-১৪,২০১০-১৪
45520,২০১১,২০১১
45521,২০১১-তে,২০১১-t̪e
45522,২০১১-১২,২০১১-১২
45523,২০১১-১৪,২০১১-১৪
45524,২০১১-২০১২,২০১১-২০১২
45525,২০১২,২০১২
45526,২০১২-তে,২০১২-t̪e
45527,২০১২-১৩,২০১২-১৩
45528,২০১৩,২০১৩
45529,২০১৩-১৪,২০১৩-১৪
45530,"২০১৩-১৪,","২০১৩-১৪,"
45531,২০১৪,২০১৪
45532,২০১৪)।,২০১৪)।
45533,২০১৪-তে,২০১৪-t̪e
45534,২০১৪-র,২০১৪-ɾo
45535,২০১৪-১৫,২০১৪-১৫
45536,২০১৪’র,২০১৪’ɾo
45537,২০১৫,২০১৫
45538,২০১৫-র,২০১৫-ɾo
45539,২০১৫-১৬,২০১৫-১৬
45540,২০১৬,২০১৬
45541,২০১৬-এর,২০১৬-eɾ
45542,২০১৬-তে,২০১৬-t̪e
45543,২০১৬-১৭,২০১৬-১৭
45544,২০১৬-২০১৭,২০১৬-২০১৭
45545,২০১৬।,২০১৬।
45546,২০১৬এমআরএস,২০১৬emɐ͡ɐ̯ɾos
45547,২০১৬তে,২০১৬t̪e
45548,২০১৬সূত্র,২০১৬ʃut̪ɾo
45549,২০১৬’-এর,২০১৬’-eɾ
45550,২০১৭,২০১৭
45551,২০১৭-এ,২০১৭-e
45552,২০১৭-তে,২০১৭-t̪e
45553,২০১৭-১৮,২০১৭-১৮
45554,২০১৭-২০১৮,২০১৭-২০১৮
45555,২০১৭-২০১৯,২০১৭-২০১৯
45556,২০১৭।,২০১৭।
45557,২০১৭’,২০১৭’
45558,২০১৮,২০১৮
45559,২০১৮-এর,২০১৮-eɾ
45560,২০১৯,২০১৯
45561,২০১৯-২০,২০১৯-২০
45562,২০২,২০২
45563,২০২/৫,২০২/৫
45564,২০২টি,২০২ti
45565,২০২০,২০২০
45566,২০২১,২০২১
45567,২০২২,২০২২
45568,২০২৫,২০২৫
45569,২০২৬,২০২৬
45570,২০৩,২০৩
45571,২০৩-এ,২০৩-e
45572,২০৩০,২০৩০
45573,২০৩৬,২০৩৬
45574,২০৪,২০৪
45575,২০৪১,২০৪১
45576,২০৫০,২০৫০
45577,"২০৫০২৭৪০২০১৮৫৬৩০৫,","২০৫০২৭৪০২০১৮৫৬৩০৫,"
45578,২০৬,২০৬
45579,২০৬.১,২০৬.১
45580,২০৭,২০৭
45581,২০৭২,২০৭২
45582,২০৮,২০৮
45583,২০৯,২০৯
45584,২০’র,২০’ɾo
45585,২১,২১
45586,২১)ভারোত্তোলনমেয়েদের,২১)bʱɐɾot̪t̪olonme
45587,"২১,","২১,"
45588,২১-১০,২১-১০
45589,২১-১৬,২১-১৬
45590,২১-১৯,২১-১৯
45591,"২১-২১,","২১-২১,"
45592,২১.৫,২১.৫
45593,২১টি,২১ti
45594,২১টি।,২১ti।
45595,২১তম,২১t̪ɔm
45596,"২১তম,","২১t̪ɔm,"
45597,২১শ’,২১ʃo’
45598,২১০,২১০
45599,২১১,২১১
45600,২১২,২১২
45601,২১২।,২১২।
45602,২১৩,২১৩
45603,২১৩টি,২১৩ti
45604,২১৪,২১৪
45605,"২১৪,","২১৪,"
45606,২১৪০।,২১৪০।
45607,২১৫,২১৫
45608,২১৬,২১৬
45609,২১৭টি,২১৭ti
45610,২১৮,২১৮
45611,২১৮টি,২১৮ti
45612,২২,২২
45613,২২%,২২%
45614,"২২,","২২,"
45615,"২২,০০০-৫৩,০৬০","২২,০০০-৫৩,০৬০"
45616,২২-২০,২২-২০
45617,২২-২৩,২২-২৩
45618,২২.৪,২২.৪
45619,২২টি,২২ti
45620,২২টিতেই,২২tit̪e͡i̯
45621,২২তম,২২t̪ɔm
45622,২২০,২২০
45623,২২০টি।,২২০ti।
45624,২২০০,২২০০
45625,২২১টি।,২২১ti।
45626,২২২,২২২
45627,২২৩,২২৩
45628,২২৪।,২২৪।
45629,২২৫,২২৫
45630,২২৬,২২৬
45631,২২৬১,২২৬১
45632,২২৭,২২৭
45633,২২৮,২২৮
45634,২২৮২২৪,২২৮২২৪
45635,২৩,২৩
45636,"২৩,","২৩,"
45637,২৩-১১,২৩-১১
45638,"২৩-২২,","২৩-২২,"
45639,২৩-২৩,২৩-২৩
45640,২৩.১,২৩.১
45641,২৩/বি,২৩/bi
45642,২৩টি,২৩ti
45643,২৩টির,২৩tiɾ
45644,২৩০,২৩০
45645,২৩০.৮।,২৩০.৮।
45646,২৩০/১৩২,২৩০/১৩২
45647,"২৩০/৯,","২৩০/৯,"
45648,২৩০২,২৩০২
45649,"২৩১/৮,","২৩১/৮,"
45650,২৩১টি,২৩১ti
45651,২৩৩,২৩৩
45652,২৩৪,২৩৪
45653,২৩৪টি,২৩৪ti
45654,২৩৫,২৩৫
45655,২৩৬,২৩৬
45656,২৩৭,২৩৭
45657,২৩৮,২৩৮
45658,২৩৯,২৩৯
45659,২৩৯টি,২৩৯ti
45660,২৪,২৪
45661,২৪(২),২৪(২)
45662,২৪(৩),২৪(৩)
45663,"২৪,","২৪,"
45664,২৪-১৪,২৪-১৪
45665,২৪-১৭,২৪-১৭
45666,২৪-২৫,২৪-২৫
45667,২৪.৫,২৪.৫
45668,২৪.৭৬,২৪.৭৬
45669,২৪টি,২৪ti
45670,২৪টি।,২৪ti।
45671,২৪তম,২৪t̪ɔm
45672,২৪নং,২৪nɔŋ
45673,২৪শ’,২৪ʃo’
45674,২৪০,২৪০
45675,২৪১,২৪১
45676,২৪১।,২৪১।
45677,২৪২,২৪২
45678,২৪৪০,২৪৪০
45679,২৪৫,২৪৫
45680,২৪৮,২৪৮
45681,২৪৯.৫,২৪৯.৫
45682,২৪’র,২৪’ɾo
45683,২৫,২৫
45684,২৫*,২৫*
45685,২৫*।,২৫*।
45686,"২৫,","২৫,"
45687,২৫-২৩,২৫-২৩
45688,২৫-২৬,২৫-২৬
45689,২৫-২৮,২৫-২৮
45690,২৫-৩০,২৫-৩০
45691,২৫-৮,২৫-৮
45692,২৫.,২৫.
45693,২৫.২,২৫.২
45694,২৫/৩০,২৫/৩০
45695,২৫/৩০টি,২৫/৩০ti
45696,২৫।,২৫।
45697,২৫টি,২৫ti
45698,২৫তম,২৫t̪ɔm
45699,২৫শ’,২৫ʃo’
45700,২৫০,২৫০
45701,২৫০-১২৫০,২৫০-১২৫০
45702,২৫০০,২৫০০
45703,২৫১,২৫১
45704,২৫১/এ,২৫১/e
45705,২৫২,২৫২
45706,২৫২টি,২৫২ti
45707,২৫৩,২৫৩
45708,২৫৪টি,২৫৪ti
45709,২৫৫,২৫৫
45710,২৫৬,২৫৬
45711,২৫৮.৯,২৫৮.৯
45712,২৬,২৬
45713,২৬(১),২৬(১)
45714,"২৬,","২৬,"
45715,২৬.৪,২৬.৪
45716,২৬/০৪/২০১৬।,২৬/০৪/২০১৬।
45717,২৬/৪/১৭)।,২৬/৪/১৭)।
45718,২৬।,২৬।
45719,২৬টি,২৬ti
45720,২৬টি।,২৬ti।
45721,২৬তম,২৬t̪ɔm
45722,২৬০,২৬০
45723,২৬০টি,২৬০ti
45724,২৬২,২৬২
45725,২৬২।,২৬২।
45726,২৬৩,২৬৩
45727,"২৬৪/৮,","২৬৪/৮,"
45728,২৬৪৯,২৬৪৯
45729,"২৬৫/৭,","২৬৫/৭,"
45730,২৬৬টি,২৬৬ti
45731,২৬৭,২৬৭
45732,২৬৭৬টি,২৬৭৬ti
45733,২৬৮,২৬৮
45734,২৬৯,২৬৯
45735,২৭,২৭
45736,"২৭,","২৭,"
45737,২৭টি,২৭ti
45738,২৭নং,২৭nɔŋ
45739,২৭০,২৭০
45740,২৭০টি,২৭০ti
45741,২৭০টিতেই,২৭০tit̪e͡i̯
45742,২৭১,২৭১
45743,২৭১।,২৭১।
45744,২৭২,২৭২
45745,২৭২টি,২৭২ti
45746,২৭৩,২৭৩
45747,২৭৪,২৭৪
45748,২৭৫,২৭৫
45749,২৭৫টি,২৭৫ti
45750,২৭৬,২৭৬
45751,২৭৮,২৭৮
45752,২৭৯,২৭৯
45753,২৮,২৮
45754,২৮*।,২৮*।
45755,"২৮,","২৮,"
45756,২৮-৩০,২৮-৩০
45757,২৮.১,২৮.১
45758,২৮টি,২৮ti
45759,২৮তম,২৮t̪ɔm
45760,২৮মে,২৮me
45761,২৮০,২৮০
45762,২৮১,২৮১
45763,২৮৩,২৮৩
45764,২৮৩টি,২৮৩ti
45765,২৮৪,২৮৪
45766,২৮৫,২৮৫
45767,২৮৬,২৮৬
45768,২৮৮,২৮৮
45769,২৮৯,২৮৯
45770,"২৮৯/৩,","২৮৯/৩,"
45771,২৮’সহ,২৮’ʃɔh
45772,২৯,২৯
45773,২৯%-এর,২৯%-eɾ
45774,"২৯,","২৯,"
45775,২৯-১৭,২৯-১৭
45776,২৯.৪,২৯.৪
45777,২৯।,২৯।
45778,২৯টি,২৯ti
45779,২৯নং,২৯nɔŋ
45780,২৯০,২৯০
45781,২৯০০,২৯০০
45782,২৯২,২৯২
45783,২৯২জন।,২৯২ɟɔn।
45784,২৯২৯,২৯২৯
45785,২৯৩,২৯৩
45786,"২৯৪/৯,","২৯৪/৯,"
45787,২৯৪টি,২৯৪ti
45788,২৯৫,২৯৫
45789,"২৯৬/৫,","২৯৬/৫,"
45790,২৯৭,২৯৭
45791,২৯৮,২৯৮
45792,২৯৯,২৯৯
45793,২’।,২’।
45794,৩,৩
45795,৩%,৩%
45796,৩),৩)
45797,৩+১,৩+১
45798,"৩,","৩,"
45799,"৩,৪০০","৩,৪০০"
45800,৩-০,৩-০
45801,"৩-০-১২-২,","৩-০-১২-২,"
45802,"৩-০-১৮-১,","৩-০-১৮-১,"
45803,"৩-০-১৮-২,","৩-০-১৮-২,"
45804,৩-১,৩-১
45805,৩-২,৩-২
45806,৩-৩,৩-৩
45807,৩-৪,৩-৪
45808,৩-৪টি,৩-৪ti
45809,৩-৪শ’,৩-৪ʃo’
45810,"৩-৬,","৩-৬,"
45811,৩.,৩.
45812,৩.৩,৩.৩
45813,"৩.৪-০-২৬-২,","৩.৪-০-২৬-২,"
45814,৩/১,৩/১
45815,৩/২১)।,৩/২১)।
45816,"৩/৩০,","৩/৩০,"
45817,"৩/৩১,","৩/৩১,"
45818,৩/৩৪)।,৩/৩৪)।
45819,"৩/৩৪,","৩/৩৪,"
45820,"৩/৩৭,","৩/৩৭,"
45821,"৩/৩৮,","৩/৩৮,"
45822,৩/৪,৩/৪
45823,৩/৪টি,৩/৪ti
45824,৩/৫০)।,৩/৫০)।
45825,৩।,৩।
45826,৩ঘণ্টা,৩gʱɔntɐ
45827,৩জনই,৩ɟoni
45828,৩টা,৩tɐ
45829,"৩টা,","৩tɐ,"
45830,৩টা।,৩tɐ।
45831,৩টার,৩tɐɾ
45832,৩টায়,৩tɐʲ
45833,"৩টায়,","৩tɐʲ,"
45834,৩টায়।,৩tɐʲ।
45835,৩টি,৩ti
45836,৩টি।,৩ti।
45837,৩নং,৩nɔŋ
45838,৩শ',৩ʃo'
45839,৩শ’,৩ʃo’
45840,৩শ’।,৩ʃo’।
45841,৩য়,৩ʲ
45842,৩০,৩০
45843,৩০*)।,৩০*)।
45844,"৩০,","৩০,"
45845,৩০-এর,৩০-eɾ
45846,৩০-এস,৩০-eʃo
45847,৩০-০,৩০-০
45848,৩০-২৫,৩০-২৫
45849,৩০-২৭,৩০-২৭
45850,৩০-৩৫,৩০-৩৫
45851,৩০-৪০,৩০-৪০
45852,৩০.৩৮।,৩০.৩৮।
45853,৩০/৪০,৩০/৪০
45854,৩০।,৩০।
45855,৩০টি,৩০ti
45856,৩০টির,৩০tiɾ
45857,৩০তম,৩০t̪ɔm
45858,৩০লৌহজং,৩০lo͡u̯hɟɔŋ
45859,৩০০,৩০০
45860,৩০০-র,৩০০-ɾo
45861,৩০০/১/এ,৩০০/১/e
45862,৩০০টি,৩০০ti
45863,৩০০টির,৩০০tiɾ
45864,৩০০০,৩০০০
45865,৩০১,৩০১
45866,৩০১টি,৩০১ti
45867,৩০২,৩০২
45868,৩০২/৩৪,৩০২/৩৪
45869,৩০২টির,৩০২tiɾ
45870,৩০৩,৩০৩
45871,৩০৩টি,৩০৩ti
45872,৩০৪,৩০৪
45873,৩০৪(বি),৩০৪(bi)
45874,৩০৪২,৩০৪২
45875,৩০৬,৩০৬
45876,"৩০৭,","৩০৭,"
45877,৩০৭/৩০৯,৩০৭/৩০৯
45878,৩০৮টি,৩০৮ti
45879,৩১,৩১
45880,"৩১,","৩১,"
45881,৩১/বি,৩১/bi
45882,৩১টি,৩১ti
45883,৩১টি।,৩১ti।
45884,"৩১তম,","৩১t̪ɔm,"
45885,৩১০,৩১০
45886,৩১১,৩১১
45887,৩১২,৩১২
45888,৩১২টি,৩১২ti
45889,৩১২২,৩১২২
45890,৩১৪,৩১৪
45891,৩১৪টি,৩১৪ti
45892,৩১৪টি।,৩১৪ti।
45893,৩১৫,৩১৫
45894,৩১৬,৩১৬
45895,"৩১৬/৯,","৩১৬/৯,"
45896,৩১৯টি,৩১৯ti
45897,৩২,৩২
45898,৩২.৩,৩২.৩
45899,৩২.৫০,৩২.৫০
45900,"৩২/১,","৩২/১,"
45901,৩২।,৩২।
45902,৩২টি,৩২ti
45903,৩২টির,৩২tiɾ
45904,"৩২তম,","৩২t̪ɔm,"
45905,৩২০,৩২০
45906,৩২২,৩২২
45907,৩২৩,৩২৩
45908,৩২৩টি,৩২৩ti
45909,৩২৪টি,৩২৪ti
45910,৩২৫,৩২৫
45911,৩২৫টি,৩২৫ti
45912,৩২৬,৩২৬
45913,৩২৭,৩২৭
45914,৩২৭টি,৩২৭ti
45915,৩২৯টি,৩২৯ti
45916,৩৩,৩৩
45917,"৩৩,","৩৩,"
45918,৩৩-১৮,৩৩-১৮
45919,৩৩-২০,৩৩-২০
45920,৩৩।,৩৩।
45921,৩৩টি,৩৩ti
45922,৩৩তম,৩৩t̪ɔm
45923,৩৩নং,৩৩nɔŋ
45924,৩৩০,৩৩০
45925,৩৩০০,৩৩০০
45926,৩৩১০,৩৩১০
45927,৩৩২টি,৩৩২ti
45928,৩৩৩,৩৩৩
45929,৩৩৫,৩৩৫
45930,৩৩৫টি,৩৩৫ti
45931,৩৩৭৬।,৩৩৭৬।
45932,৩৩৮,৩৩৮
45933,৩৩৯টি।,৩৩৯ti।
45934,৩৪,৩৪
45935,৩৪(৫),৩৪(৫)
45936,"৩৪,","৩৪,"
45937,৩৪.৮৫,৩৪.৮৫
45938,৩৪।,৩৪।
45939,৩৪টি,৩৪ti
45940,৩৪টির,৩৪tiɾ
45941,৩৪তম,৩৪t̪ɔm
45942,৩৪০,৩৪০
45943,৩৪১,৩৪১
45944,৩৪২,৩৪২
45945,৩৪৩,৩৪৩
45946,৩৪৩টি,৩৪৩ti
45947,৩৪৪৮,৩৪৪৮
45948,৩৪৫,৩৪৫
45949,৩৪৬,৩৪৬
45950,৩৪৭৮,৩৪৭৮
45951,৩৪৮,৩৪৮
45952,৩৫,৩৫
45953,৩৫(২),৩৫(২)
45954,"৩৫,","৩৫,"
45955,"৩৫,০০০","৩৫,০০০"
45956,৩৫.২,৩৫.২
45957,৩৫।,৩৫।
45958,৩৫টি,৩৫ti
45959,৩৫তম,৩৫t̪ɔm
45960,৩৫শাই,৩৫ʃɐ͡i̯
45961,৩৫০,৩৫০
45962,৩৫০টি,৩৫০ti
45963,৩৫০ডটঅর্গ।,৩৫০dɔtɔɾgo।
45964,৩৫১টি,৩৫১ti
45965,৩৫২,৩৫২
45966,৩৫৩,৩৫৩
45967,৩৫৬টি,৩৫৬ti
45968,৩৫৮,৩৫৮
45969,৩৫৮.৪১,৩৫৮.৪১
45970,৩৫৯,৩৫৯
45971,৩৬,৩৬
45972,"৩৬,","৩৬,"
45973,৩৬.,৩৬.
45974,৩৬.৫,৩৬.৫
45975,৩৬.৫২,৩৬.৫২
45976,৩৬.৮,৩৬.৮
45977,৩৬টি,৩৬ti
45978,৩৬তম,৩৬t̪ɔm
45979,৩৬০,৩৬০
45980,৩৬১,৩৬১
45981,৩৬২,৩৬২
45982,৩৬৫,৩৬৫
45983,৩৬৭,৩৬৭
45984,৩৬৭।,৩৬৭।
45985,৩৬৮,৩৬৮
45986,৩৬৯,৩৬৯
45987,৩৬৯।,৩৬৯।
45988,৩৭,৩৭
45989,৩৭-২৪,৩৭-২৪
45990,৩৭-৪২,৩৭-৪২
45991,৩৭.১,৩৭.১
45992,৩৭.৪,৩৭.৪
45993,৩৭।,৩৭।
45994,৩৭টি,৩৭ti
45995,৩৭তম,৩৭t̪ɔm
45996,৩৭০,৩৭০
45997,৩৭০টি,৩৭০ti
45998,৩৭১,৩৭১
45999,৩৭১টি,৩৭১ti
46000,৩৭৩।,৩৭৩।
46001,৩৭৪,৩৭৪
46002,৩৭৭,৩৭৭
46003,৩৭৮,৩৭৮
46004,৩৮,৩৮
46005,"৩৮,","৩৮,"
46006,৩৮-২৭,৩৮-২৭
46007,৩৮.১,৩৮.১
46008,৩৮.৫,৩৮.৫
46009,৩৮টি,৩৮ti
46010,৩৮তম,৩৮t̪ɔm
46011,৩৮০,৩৮০
46012,৩৮১,৩৮১
46013,৩৮২,৩৮২
46014,৩৮২টি,৩৮২ti
46015,৩৮৪,৩৮৪
46016,৩৮৬,৩৮৬
46017,৩৮৭টি,৩৮৭ti
46018,৩৯,৩৯
46019,"৩৯,","৩৯,"
46020,৩৯-৩১,৩৯-৩১
46021,৩৯।,৩৯।
46022,৩৯টি,৩৯ti
46023,৩৯টি।,৩৯ti।
46024,৩৯তম,৩৯t̪ɔm
46025,৩৯০,৩৯০
46026,৩৯২,৩৯২
46027,৩৯৩,৩৯৩
46028,৩৯৪,৩৯৪
46029,৩৯৭টি,৩৯৭ti
46030,৩৯৮,৩৯৮
46031,৩৯৯টি,৩৯৯ti
46032,৪,৪
46033,"৪,","৪,"
46034,"৪,৮৮৪","৪,৮৮৪"
46035,৪-০,৪-০
46036,"৪-০-১৩-২,","৪-০-১৩-২,"
46037,"৪-০-২২-১,","৪-০-২২-১,"
46038,৪-০-২৬-১।,৪-০-২৬-১।
46039,"৪-০-৩৩-০,","৪-০-৩৩-০,"
46040,৪-০তে,৪-০t̪e
46041,৪-২,৪-২
46042,৪-৩,৪-৩
46043,৪-৫,৪-৫
46044,৪-৫টাকায়,৪-৫tɐkɐʲ
46045,৪-৫টি,৪-৫ti
46046,৪-৬,৪-৬
46047,"৪-৬,","৪-৬,"
46048,৪-৮,৪-৮
46049,৪.,৪.
46050,৪.০,৪.০
46051,৪.০৭,৪.০৭
46052,৪.১,৪.১
46053,৪.১৭,৪.১৭
46054,৪.২,৪.২
46055,৪.২.২,৪.২.২
46056,৪.৩।,৪.৩।
46057,৪.৪,৪.৪
46058,৪.৫,৪.৫
46059,৪.৬৭,৪.৬৭
46060,৪/১০০)।,৪/১০০)।
46061,"৪/৪২৯,","৪/৪২৯,"
46062,৪/৫,৪/৫
46063,৪/৫৯)।,৪/৫৯)।
46064,৪/৬০।,৪/৬০।
46065,৪/৬৮)।,৪/৬৮)।
46066,৪টা,৪tɐ
46067,৪টা)ডাইভিংমেয়েদের,৪tɐ)dɐ͡i̯bʱiŋmeʲed̪eɾ
46068,৪টার,৪tɐɾ
46069,৪টায়,৪tɐʲ
46070,"৪টায়,","৪tɐʲ,"
46071,৪টায়।,৪tɐʲ।
46072,৪টি,৪ti
46073,"৪টি,","৪ti,"
46074,৪টিই,৪ti͡i̯
46075,৪টির,৪tiɾ
46076,৪ঠা,৪tʰɐ
46077,৪দিন,৪d̪in
46078,৪দ্ধ১০০,৪d̪ʱ১০০
46079,৪নং,৪nɔŋ
46080,৪র্থ,৪ɾot̪ʰ
46081,৪শ’,৪ʃo’
46082,৪ী১০০,৪i১০০
46083,৪ূ১০০,৪u১০০
46084,৪০,৪০
46085,"৪০,","৪০,"
46086,"৪০,০০০","৪০,০০০"
46087,৪০-০৮,৪০-০৮
46088,৪০-৪২,৪০-৪২
46089,৪০-৪৫,৪০-৪৫
46090,৪০-৫০,৪০-৫০
46091,৪০-৫০টি,৪০-৫০ti
46092,৪০।,৪০।
46093,৪০টি,৪০ti
46094,৪০টি।,৪০ti।
46095,৪০টিরও,৪০tiɾo
46096,৪০০,৪০০
46097,৪০০-র,৪০০-ɾo
46098,৪০০-৫০০,৪০০-৫০০
46099,৪০০শ’,৪০০ʃo’
46100,৪০০০,৪০০০
46101,৪০১টি,৪০১ti
46102,৪০২,৪০২
46103,৪০৩,৪০৩
46104,৪০৩।,৪০৩।
46105,৪০৪টি,৪০৪ti
46106,৪০৪৭,৪০৪৭
46107,৪০৬,৪০৬
46108,৪০৯/১০৯/৪৬৭/৪৬৮/৪৭১,৪০৯/১০৯/৪৬৭/৪৬৮/৪৭১
46109,৪১,৪১
46110,৪১*।,৪১*।
46111,"৪১,","৪১,"
46112,৪১.৫,৪১.৫
46113,৪১।,৪১।
46114,৪১টি,৪১ti
46115,৪১তম,৪১t̪ɔm
46116,৪১নং,৪১nɔŋ
46117,৪১০,৪১০
46118,৪১০টি।,৪১০ti।
46119,৪১১,৪১১
46120,৪১১টি,৪১১ti
46121,৪১৩,৪১৩
46122,"৪১৩/১,","৪১৩/১,"
46123,৪১৪টি,৪১৪ti
46124,৪১৫,৪১৫
46125,৪১৮,৪১৮
46126,৪১৯,৪১৯
46127,৪২,৪২
46128,৪২%-এর,৪২%-eɾ
46129,"৪২,","৪২,"
46130,৪২-৪৩,৪২-৪৩
46131,৪২.,৪২.
46132,৪২/০,৪২/০
46133,৪২।,৪২।
46134,৪২টি,৪২ti
46135,৪২টি।,৪২ti।
46136,৪২টির,৪২tiɾ
46137,৪২তম,৪২t̪ɔm
46138,৪২০,৪২০
46139,৪২০/৪৬৭/৪৭১/১০৯,৪২০/৪৬৭/৪৭১/১০৯
46140,৪২০টিরও,৪২০tiɾo
46141,৪২০’,৪২০’
46142,৪২১,৪২১
46143,৪২২,৪২২
46144,৪২৫,৪২৫
46145,৪২৭,৪২৭
46146,৪২৮,৪২৮
46147,৪৩,৪৩
46148,৪৩-১১,৪৩-১১
46149,৪৩।,৪৩।
46150,৪৩টি,৪৩ti
46151,৪৩তম,৪৩t̪ɔm
46152,৪৩০,৪৩০
46153,৪৩০নং,৪৩০nɔŋ
46154,৪৩১,৪৩১
46155,৪৩২,৪৩২
46156,৪৩৭,৪৩৭
46157,৪৩৯,৪৩৯
46158,৪৩৯টি,৪৩৯ti
46159,৪৪,৪৪
46160,"৪৪,","৪৪,"
46161,৪৪।,৪৪।
46162,৪৪টি,৪৪ti
46163,৪৪তম,৪৪t̪ɔm
46164,৪৪১,৪৪১
46165,৪৪২,৪৪২
46166,৪৪৩,৪৪৩
46167,৪৪৪,৪৪৪
46168,৪৪৬টি।,৪৪৬ti।
46169,৪৪৭-এ,৪৪৭-e
46170,৪৫,৪৫
46171,"৪৫,","৪৫,"
46172,৪৫-০,৪৫-০
46173,৪৫-৫০,৪৫-৫০
46174,৪৫-৫০টি,৪৫-৫০ti
46175,৪৫.২,৪৫.২
46176,৪৫.৫,৪৫.৫
46177,৪৫।,৪৫।
46178,৪৫টি,৪৫ti
46179,৪৫তম,৪৫t̪ɔm
46180,৪৫নং,৪৫nɔŋ
46181,৪৫০,৪৫০
46182,৪৫০টি,৪৫০ti
46183,৪৫০টি।,৪৫০ti।
46184,৪৫১,৪৫১
46185,৪৫২,৪৫২
46186,৪৫৩,৪৫৩
46187,৪৫৪।,৪৫৪।
