,id,language,original,polished,polish_type,model,sem_similarity
250,python_251,Python,"h, w = map(int, input().split())
c = [input() for _ in range(h)]

for i in range(h):
    print(c[i])
    print(c[i])","```
height, width = map(int, input().split())
canvas = [input() for _ in range(height)]

for row in canvas:
    print(row)
    print(row)
```",minor,Meta-Llama-2-7b-chat,0.7632
251,python_252,Python,"N, P = map(int, raw_input().split())
A = map(int, raw_input().split())

if all(a%2==0 for a in A):
  if P==0:
    print 2**N
  else:
    print 0
else:
  print 2**N/2
","```
n, p = map(int, input().split())
a = list(map(int, input().split()))

if all(a_i % 2 == 0 for a_i in a):
    print(2 ** n) if p == 0 else print(0)
else:
    print(2 ** n / 2)
```",minor,Meta-Llama-2-7b-chat,0.772
252,python_253,Python,"a=raw_input()
b=raw_input()
l=''
for i in range(len(a)):
    l+=a[i]
    if i<len(b):
        l+=b[i]
print l","```
a = input()
b = input()
result = ''
for i in range(min(len(a), len(b))):
    result += a[i]
    result += b[i]
print(result)
```",minor,Meta-Llama-2-7b-chat,0.8107
253,python_254,Python,"N = int(raw_input())
a = [int(i[-2:])for i in raw_input().split("" "")]

c1 = 0
c2 = 0

for ai in a:
    if ai % 2 != 0:
        c1 += 1
    elif ai % 4 == 0:
        c2 += 1
if c1 <= c2:
    print ""Yes""
elif c1 - 1 == c2 and N == c1 + c2:
    print ""Yes""
else:
    print ""No""
","```
n = int(input())
numbers = [int(num[-2:]) for num in input().split()]

odd_count = 0
multiple_of_four_count = 0

for num in numbers:
    if num % 2!= 0:
        odd_count += 1
    elif num % 4 == 0:
        multiple_of_four_count += 1

if odd_count <= multiple_of_four_count or (odd_count - 1 == multiple_of_four_count and n == odd_count + multiple_of_four_count):
    print(""Yes"")
else:
    print(""No"")
```",minor,Meta-Llama-2-7b-chat,0.7145
254,python_255,Python,"from operator import itemgetter
from itertools import chain


N = int(input())
L = []
R = []
for i in range(N):
    S = input()
    low = 0
    var = 0

    for s in S:
        if s == '(':
            var += 1
        else:
            var -= 1
        low = min(low, var)
    
    if var >= 0:
        L.append((low, var))
    else:
        R.append((low, var))

L.sort(key=itemgetter(0), reverse=True)
R.sort(key=lambda x: x[0] - x[1])
pos = 0
for i, (low, var) in enumerate(chain(L, R)):
    if pos + low < 0:
        ans = 'No'
        break
    pos += var
else:
    ans = 'Yes' if pos == 0 else 'No'
print(ans)
","```
from operator import itemgetter
from itertools import chain

n = int(input())
left = []
right = []
for _ in range(n):
    s = input()
    low = 0
    var = 0

    for char in s:
        if char == '(':
            var += 1
        else:
            var -= 1
        low = min(low, var)
    
    if var >= 0:
        left.append((low, var))
    else:
        right.append((low, var))

left.sort(key=itemgetter(0), reverse=True)
right.sort(key=itemgetter(0) - itemgetter(1))
position = 0
for i, (low, var) in enumerate(chain(left, right)):
    if position + low < 0:
        ans = 'No'
        break
    position += var
else:
    ans = 'Yes' if position == 0 else 'No'
print(ans)
```",minor,Meta-Llama-2-7b-chat,0.9395
255,python_256,Python,"N = int(input())
d = list(map(int, input().split()))

d = sorted(d)
print(d[N//2] - d[N//2 - 1])","```
n = int(input())
numbers = list(map(int, input().split()))

numbers.sort()
print(numbers[n//2] - numbers[n//2 - 1])
```",minor,Meta-Llama-2-7b-chat,0.7617
256,python_257,Python,"s = input()
x,y = map(int,input().split())
x1 = 0
y1 = []
muki = 0
t = len(s)
x2 = []
for i in range(len(s)):
  a = s[i]
  if a == ""F"":
    x1 += 1
  else:
    t = i+0
    break
x3 = 0
y2 = 0
for i in range(t,len(s)):
  a = s[i]
  if a == ""F"":
    if muki%2 == 0:
      x3+= 1
    else:
      y2 += 1
  else:
    if muki%2 == 0:
      if x3 != 0:
        x2.append(x3)
      x3 = 0
      muki +=1
    else:
      if y2 != 0:
        y1.append(y2)
      y2 = 0
      muki += 1
if x3 != 0:
   x2.append(x3)
if y2 != 0:
   y1.append(y2)
ansx = set([x1])
for i in x2:
  g = len(ansx)
  ansx2 = list(ansx)
  ansx = set([])
  for j in range(g):
    ansx.add(ansx2[j]+i)
    ansx.add(ansx2[j]-i)
ansy = set([0])
for i in y1:
  g = len(ansy)
  ansy2 = list(ansy)
  ansy = set([])
  for j in range(g):
    ansy.add(ansy2[j]+i)
    ansy.add(ansy2[j]-i)
if (x in ansx and y in ansy):
  print(""Yes"")
else:
  print(""No"")","```
s = input()
x, y = map(int, input().split())
x1 = 0
y1 = []
muki = 0
t = len(s)
x2 = []
for i in range(len(s)):
    a = s[i]
    if a == ""F"":
        x1 += 1
    else:
        break
x3 = 0
y2 = 0
for i in range(t, len(s)):
    a = s[i]
    if a == ""F"":
        if muki % 2 == 0:
            x3 += 1
        else:
            y2 += 1
    else:
        if muki % 2 == 0:
            if x3:
                x2.append(x3)
                x3 = 0
            muki += 1
        else:
            if y2:
                y1.append(y2)
                y2 = 0
            muki += 1
if x3:
    x2.append(x3)
if y2:
    y1.append(y2)

ansx = {x1}
for i in x2:
    ansx.update({x - i for x in ansx})
    ansx.update({x + i for x in ansx})

ansy = {0}
for i in y1:
    ansy.update({y - i for y in ansy})
    ansy.update({y + i for y in ansy})

if x in ansx and y in ansy:
    print(""Yes"")
else:
    print(""No"")",minor,Meta-Llama-2-7b-chat,0.9662
257,python_258,Python,"import sys
import numpy as np
input = sys.stdin.readline

N,M,X = list(map(int,input().split()))
CA = [ list(map(int,input().split())) for _ in range(N)]
bit = 2**N
cost = float('inf')

for bi in range(1,bit):
    tmp=[]
    for i in range(N):
        if bi & 1<<i:
            tmp.append(CA[i-1])
    tmp = np.array(tmp)        
    a = sum(tmp)
    if all( [a[j]>=X for j in range(1,M+1)]):
        cost = min(cost,a[0])
print( -1 if cost == float('inf') else cost)
","```
import sys
import numpy as np
from functools import reduce

N, M, X = map(int, input().split())
CA = [list(map(int, input().split())) for _ in range(N)]
bit = 2 ** N
cost = float('inf')

for bi in range(1, bit):
    tmp = [CA[i - 1] for i in range(N) if bi & 1 << i]
    tmp = np.array(tmp)
    a = reduce(sum, tmp, 0)
    if all(a[j] >= X for j in range(1, M + 1)):
        cost = min(cost, a[0])
print(-1 if cost == float('inf') else cost)
```",minor,Meta-Llama-2-7b-chat,0.9374
258,python_259,Python,"from collections import deque
k = int(input())

ans = deque([i for i in range(1, 10)])


def generate_lunlun(x):
    y = x % 10
    if 0 <= y-1:
        yield 10*x + y-1
    yield 10*x + y
    if y+1 < 10:
        yield 10*x + y+1


cnt = 0
while True:
    x = ans.popleft()
    for i in generate_lunlun(x):
        ans.append(i)
    cnt += 1
    if cnt == k:
        print(x)
        break","```
from collections import deque

k = int(input())

answer = deque(range(1, 10))

def generate_lunlun(x):
    y = x % 10
    yield 10 * x + y - 1 if y - 1 >= 0 else None
    yield 10 * x + y
    yield 10 * x + y + 1 if y + 1 < 10 else None

count = 0
while True:
    x = answer.popleft()
    for i in generate_lunlun(x):
        if i is not None:
            answer.append(i)
    count += 1
    if count == k:
        print(x)
        break
```",minor,Meta-Llama-2-7b-chat,0.8869
259,python_260,Python,"# coding: utf-8
import sys

sr = lambda: sys.stdin.readline().rstrip()
ir = lambda: int(sr())
lr = lambda: list(map(int, sr().split()))

X, Y, A, B, C = lr()
P = lr(); P.sort(reverse=True)
Q = lr(); Q.sort(reverse=True)
R = lr(); R.sort(reverse=True)
P = P[:X]
Q = Q[:Y]
Z = P + Q + R
Z.sort(reverse=True)
answer = sum(Z[:X+Y])
print(answer)
","```
# coding: utf-8
import sys

readline = lambda: sys.stdin.readline().rstrip()
readint = lambda: int(readline())
readlist = lambda: list(map(int, readline().split()))

X, Y, A, B, C = readlist()
P = sorted(map(int, readline().split()), reverse=True)[:X]
Q = sorted(map(int, readline().split()), reverse=True)[:Y]
R = sorted(map(int, readline().split()), reverse=True)
Z = P + Q + R
Z.sort(reverse=True)
print(sum(Z[:X+Y]))
```",minor,Meta-Llama-2-7b-chat,0.8539
260,python_261,Python,"
a,b,k = map(int,input().split())

if a >= k:
    print(a-k,b)
elif a < k < a+b:
    print(0,b-k+a)
else:
    print(0,0)","```
a, b, k = map(int, input().split())

if a >= k:
    print(a - k, b)
elif k >= a:
    print(0, b - k + a)
else:
    print(0, 0)
```",minor,Meta-Llama-2-7b-chat,0.8245
261,python_262,Python,"""""""
https://atcoder.jp/contests/tokiomarine2020/submissions/14229099
""""""
N,K = map(int,input().split())
A = list(map(int,input().split()))

def update(A):
    b = [0]*N

    for i,a in enumerate(A):
        l = max(0,i-a)
        r = min(N-1,i+a)

        b[l] += 1
        if r+1 < N:
            b[r+1] -= 1
    
    res = []
    s = 0
    for i in b:
        s += i
        res.append(s)
    return res

for _ in range(min(K,75)):
    A = update(A)

print(*A)","```
""""""
https://atcoder.jp/contests/tokiomarine2020/submissions/14229099
""""""
N, K = map(int, input().split())
A = list(map(int, input().split()))

def update(arr):
    b = [0] * N
    for i, a in enumerate(arr):
        l = max(0, i - a)
        r = min(N - 1, i + a)
        b[l] += 1
        if r + 1 < N:
            b[r + 1] -= 1
    res = []
    s = 0
    for i in b:
        s += i
        res.append(s)
    return res

for _ in range(min(K, 75)):
    A = update(A)

print(*A)
```",minor,Meta-Llama-2-7b-chat,0.9125
262,python_263,Python,"from collections import Counter
n = int(input())
d = Counter(list(input()))
val = d.values()
ans = 1
for i in val:
    ans *= (i + 1)
    ans %= 10**9 + 7
print(ans - 1)","```
from collections import Counter
n = int(input())
d = Counter(input())
values = list(d.values())
ans = 1
for value in values:
    ans *= (value + 1)
    ans %= 10**9 + 7
print(ans - 1)
```",minor,Meta-Llama-2-7b-chat,0.8605
263,python_264,Python,"N = int(input())
R = [[int(i) for i in input().split()] for _ in range(N)]
B = [[int(i) for i in input().split()] for _ in range(N)]

R.sort()
B.sort()

count = 0
tmp = []
for bx, by in B:
    for rx, ry in R:
        if bx > rx and by > ry:
            tmp.append([rx, ry])
    if tmp != []:
        max_red = max(tmp, key=lambda r: r[1])
        count += 1
        R.remove(max_red)
        tmp = []
print(count)

","```
N = int(input())
rows = [[int(i) for i in input().split()] for _ in range(N)]
boxes = [[int(i) for i in input().split()] for _ in range(N)]

rows.sort()
boxes.sort()

count = 0
for bx, by in boxes:
    for rx, ry in rows[:]:
        if bx > rx and by > ry:
            rows.remove([rx, ry])
    if rows:
        count += 1
print(count)
```",minor,Meta-Llama-2-7b-chat,0.8824
264,python_265,Python,"import bisect

s = input()
t = input()

se = set(list(s))
for ti in t:
    if not ti in se:
        print(-1)
        exit()

word = [[] for _ in range(26)]
for i, si in enumerate(s):
    word[ord(si) - ord('a')].append(i)

ans = 0
now = 0
for i, ti in enumerate(t):
    j = bisect.bisect_left(word[ord(ti) - ord('a')], now)
    if j < len(word[ord(ti) - ord('a')]):
        j = word[ord(ti) - ord('a')][j]
        ans += j - now + 1
        now = (j + 1) % len(s)
    else:
        ans += len(s) - now
        now = 0
        j = bisect.bisect_left(word[ord(ti) - ord('a')], 0)
        j = word[ord(ti) - ord('a')][j]
        ans += j - now + 1
        now = j + 1


print(ans)
","```
import bisect

s = input()
t = input()

unique_chars = set(s)
if any(char not in unique_chars for char in t):
    print(-1)
    exit()

word_indices = [[] for _ in range(26)]
for i, char in enumerate(s):
    word_indices[ord(char) - ord('a')].append(i)

ans = 0
now = 0
for char in t:
    indices = word_indices[ord(char) - ord('a')]
    j = bisect.bisect_left(indices, now)
    if j < len(indices):
        j = indices[j]
        ans += j - now + 1
        now = (j + 1) % len(s)
    else:
        ans += len(s) - now
        now = 0
        j = bisect.bisect_left(indices, 0)
        j = indices[j]
        ans += j - now + 1
        now = j + 1

print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8508
265,python_266,Python,"N = input()
if '9' in N:
  print('Yes')
else:
  print('No')","```
n = input()
if '9' in n:
    print('Yes')
else:
    print('No')
```",minor,Meta-Llama-2-7b-chat,0.8644
266,python_267,Python,"from collections import deque

n = int(input())
ab = [list(map(int, input().split())) for i in range(n)]

for i in range(n):
  a, b=ab[i]
  ab[i].append(a+b)
ab.sort(key=lambda x:x[2], reverse=True)
ab=deque(ab)
count = 0
ans=0
while len(ab)>0:
  a, b, dif = ab.popleft()
  if count%2==0:
    ans+=a
  else:
    ans-=b
  count+=1
print(ans)","```
from collections import deque

n = int(input())
ab = [[*map(int, input().split()), sum(map(int, input().split()))] for _ in range(n)]
ab.sort(key=lambda x: x[2], reverse=True)
ab = deque(ab)
count = 0
ans = 0
while ab:
    a, b, _ = ab.popleft()
    ans += a if count % 2 == 0 else -b
    count += 1
print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8526
267,python_268,Python,"from math import log2
n = int(input())
arr = list(map(int, input().split()))

if n == 0:
    if arr[0] == 1:
        print(1)
    else:
        print(-1)
    exit()

if arr[0] != 0:
    print(-1)
    exit()

arr.reverse()

ar2 = [None] * (n+1)

for i, e in enumerate(arr):
    if i == 0:
        ar2[0] = (e, e)
        continue

    ar2[i] = (ar2[i-1][0]+e, (ar2[i-1][1]+1) // 2 + e)

if ar2[-1][1] > 1:
    print(-1)
    exit()

ar2.reverse()

total = 0
acc = 1
for i, t in enumerate(ar2):
    acc = min(acc, t[0])

    total += acc
    acc -= arr[n-i]
    acc *= 2

print(total)
","```
from math import log2
n = int(input())
arr = list(map(int, input().split()))

if n == 0:
    if arr[0]!= 1:
        print(-1)
    else:
        print(1)
    exit()

if any(num!= 0 for num in arr):
    print(-1)
    exit()

arr.reverse()

ar2 = [(0, 0)] * (n + 1)

for i, e in enumerate(arr):
    if i == 0:
        ar2[0] = (e, e)
    else:
        ar2[i] = (ar2[i-1][0] + e, (ar2[i-1][1] + 1) // 2 + e)

if ar2[-1][1] > 1:
    print(-1)
    exit()

ar2.reverse()

total = 0
acc = 0
for i, t in enumerate(ar2):
    acc = min(acc, t[0])
    total += acc
    acc -= arr[n-i]
    acc *= 2

print(total)
```",minor,Meta-Llama-2-7b-chat,0.8987
268,python_269,Python,"import sys

N, X = map(int, sys.stdin.readline().split())
L = list(map(int, sys.stdin.readline().split()))

ans = 0
for i, l in enumerate(L):
    ans += l
    if ans > X:
        print(i+1)
        break
else:
    print(N+1)","```
import sys

n, x = map(int, sys.stdin.readline().split())
numbers = list(map(int, sys.stdin.readline().split()))

total = 0
for i, num in enumerate(numbers):
    total += num
    if total > x:
        print(i + 1)
        break
else:
    print(n + 1)
```",minor,Meta-Llama-2-7b-chat,0.8359
269,python_270,Python,"S = input()
c = S.find('C')
f = S[c:].find('F')+c
if c < 0 or f < 0:
    print('No')
    exit()
print('Yes' if f-c > 0 else 'No')
","```
S = input()
c = S.find('C')
f = S[c:].find('F') + c if c >= 0 else -1
if f < 0:
    print('No')
    exit()
print('Yes' if f - c > 0 else 'No')
```",minor,Meta-Llama-2-7b-chat,0.8253
270,python_271,Python,"import bisect
import copy
import heapq
import math
import sys
from collections import *
from functools import lru_cache
from itertools import accumulate, combinations, permutations, product
def input():
    return sys.stdin.readline()[:-1]
def ruiseki(lst):
    return [0]+list(accumulate(lst))
sys.setrecursionlimit(500000)
mod=pow(10,9)+7
al=[chr(ord('a') + i) for i in range(26)]
direction=[[1,0],[0,1],[-1,0],[0,-1]]

n=int(input())
a=[int(input()) for i in range(n)]

a.sort()

ans1=0
if n%2==0:
    for i in range(n):
        if i<n//2:
            ans1-=a[i]*2
        else:
            ans1+=a[i]*2
    ans1-=a[n//2]
    ans1+=a[n//2-1]
    print(ans1)
else:
    for i in range(n):
        if i<n//2:
            ans1-=a[i]*2
        elif i>n//2:
            ans1+=a[i]*2
    print(max(ans1+a[n//2]-a[n//2+1],ans1-a[n//2]+a[n//2-1]))","```
import bisect
import copy
import heapq
import math
import sys
from collections import *
from functools import lru_cache
from itertools import accumulate, combinations, permutations, product

def input():
    return sys.stdin.readline().strip()

def ruiseki(lst):
    return [0] + list(accumulate(lst))

sys.setrecursionlimit(500000)
mod = 10**9 + 7
al = [chr(ord('a') + i) for i in range(26)]
direction = [[1, 0], [0, 1], [-1, 0], [0, -1]]

n = int(input())
a = [int(input()) for _ in range(n)]

a.sort()

ans = 0
if n % 2 == 0:
    for i in range(n):
        if i < n // 2:
            ans -= a[i] * 2
        else:
            ans += a[i] * 2
    ans -= a[n // 2]
    ans += a[n // 2 - 1]
    print(ans)
else:
    for i in range(n):
        if i < n // 2:
            ans -= a[i] * 2
        elif i > n // 2:
            ans += a[i] * 2
    print(max(ans + a[n // 2] - a[n // 2 + 1], ans - a[n // 2] + a[n // 2 - 1]))
```",minor,Meta-Llama-2-7b-chat,0.9134
271,python_272,Python,"N, M = map(int, input().split())
E = []
for _ in range(M):
    a,b,c = map(int, input().split())
    E.append((a,b,c))
dist = [-N*10**9]*(N+1)
dist[1] = 0
flag = False
for i in range(N):
    for (a,b,c) in E:
        newlen = dist[a] + c
        if newlen > dist[b]:
            dist[b] = newlen
    if i == N-1 and dist[N] > predist:
        flag =True
    predist = dist[N]

if flag:
    print(""inf"")
else:
    print(dist[N])","```
n, m = map(int, input().split())
edges = []
for _ in range(m):
    a, b, c = map(int, input().split())
    edges.append((a, b, c))
distance = [float('-inf')] * (n + 1)
distance[1] = 0
for _ in range(n):
    for a, b, c in edges:
        new_length = distance[a] + c
        if new_length > distance[b]:
            distance[b] = new_length
predist = distance[n]
if predist > float('-inf'):
    print('inf')
else:
    print(predist)
```",minor,Meta-Llama-2-7b-chat,0.8455
272,python_273,Python,"import math
n,d = map(int, input().split())
cnt=0
for i in range(n):
    a,b=map(int, input().split())
    s = math.sqrt(a*a+b*b)
    if s<=d:
        cnt+=1
print(cnt)","```
import math
n, d = map(int, input().split())
count = 0
for _ in range(n):
    a, b = map(int, input().split())
    distance = math.sqrt(a**2 + b**2)
    if distance <= d:
        count += 1
print(count)
```",minor,Meta-Llama-2-7b-chat,0.8228
273,python_274,Python,"n,d = map(int, input().split())

t = n//(2*d+1)
if n > t*(2*d+1):
    print(t+1)
else:
    print(t)","```
n, d = map(int, input().split())
total = n // (2 * d + 1)
if n > total * (2 * d + 1):
    print(total + 1)
else:
    print(total)
```",minor,Meta-Llama-2-7b-chat,0.8459
274,python_275,Python,"a, b, c, d = map(int, input().split())

while a>0 and c>0:
    c-=b
    a-=d

if c<=0: 
    print('Yes')          
else:  
    print('No')  ","```
a, b, c, d = map(int, input().split())

while a > 0 and c > 0:
    c -= b
    a -= d

print('Yes' if c <= 0 else 'No')",minor,Meta-Llama-2-7b-chat,0.9029
275,python_276,Python,"n = int(input())
a = list(map(int, input().split()))
for i in range(1,n):
    if a[i-1] < a[i]:
        a[i] -=1
    if a[i-1] > a[i]:
        print(""No"")
        break
else:
    print(""Yes"")","```
n = int(input())
a = list(map(int, input().split()))
for i in range(1, n):
    if a[i-1] > a[i]:
        print(""No"")
        break
else:
    print(""Yes"")
```",minor,Meta-Llama-2-7b-chat,0.8468
276,python_277,Python,"import sys, re
from collections import deque, defaultdict, Counter
from math import ceil, sqrt, hypot, factorial, pi, sin, cos, radians
from itertools import accumulate, permutations, combinations, product
from operator import itemgetter, mul
from copy import deepcopy
from string import ascii_lowercase, ascii_uppercase, digits
from bisect import bisect, bisect_left
from fractions import gcd
from heapq import heappush, heappop
from functools import reduce
def input(): return sys.stdin.readline().strip()
def INT(): return int(input())
def MAP(): return map(int, input().split())
def LIST(): return list(map(int, input().split()))
sys.setrecursionlimit(10 ** 9)
INF = float('inf')
mod = 10 ** 9 + 7

N = INT()
S = list(input())
Q = INT()

class Bit:
   def __init__(self, n):
       self.size = n
       self.tree = [0] * (n + 1)
   def sum(self, i):
       s = 0
       while i > 0:
           s += self.tree[i]
           i -= i & -i
       return s
   def add(self, i, x):
       while i <= self.size:
           self.tree[i] += x
           i += i & -i

dic_char = defaultdict(int)
for i, char in enumerate(ascii_lowercase):
	dic_char[char] = i

bits = [None]*len(ascii_uppercase)
for i in range(len(ascii_uppercase)):
	bits[i] = Bit(N)

for i in range(N):
	bits[dic_char[S[i]]].add(i+1, 1)

for _ in range(Q):
	a, b, c = input().split()
	if a == ""1"":  # BITを更新
		b = int(b)
		char = S[b-1]
		bits[dic_char[char]].add(b, -1)
		bits[dic_char[c]].add(b, 1)
		S[b-1] = c
	if a == ""2"":
		cnt = 0
		b, c = int(b), int(c)
		for i in range(len(ascii_uppercase)):
			cnt += bits[i].sum(c)-bits[i].sum(b-1) >= 1
		print(cnt)
","```
import sys
from collections import defaultdict
from math import ceil, sqrt, hypot, factorial, pi, sin, cos, radians
from itertools import accumulate, permutations, combinations, product
from operator import itemgetter, mul
from copy import deepcopy
from string import ascii_lowercase, ascii_uppercase, digits
from bisect import bisect, bisect_left
from fractions import gcd
from heapq import heappush, heappop
from functools import reduce
def input(): return sys.stdin.readline().strip()
def INT(): return int(input())
def MAP(): return map(int, input().split())
def LIST(): return list(map(int, input().split()))
sys.setrecursionlimit(10 ** 9)
INF = float('inf')
mod = 10 ** 9 + 7

N = INT()
S = list(input())
Q = INT()

class Bit:
   def __init__(self, n):
       self.size = n
       self.tree = [0] * (n + 1)
   def sum(self, i):
       s = 0
       while i > 0:
           s += self.tree[i]
           i -= i & -i
       return s
   def add(self, i, x):
       while i <= self.size:
           self.tree[i] += x
           i += i & -i

dic_char = {char: i for i, char in enumerate(ascii_lowercase)}
bits = [Bit(N) for _ in range(len(ascii_uppercase))]

for i in range(N):
    bits[dic_char[S[i]]].add(i+1, 1)

for _ in range(Q):
    a, b, c = input().split()
    if a == ""1"":
        b = int(b)
        char = S[b-1]
        bits[dic_char[char]].add(b, -1)
        bits[dic_char[c]].add(b, 1)
        S[b-1] = c
    elif a == ""2"":
        cnt = 0
        b, c = int(b), int(c)
        for i in range(len(ascii_uppercase)):
            cnt += bits[i].sum(c)-bits[i].sum(b-1) >= 1
        print(cnt)",minor,Meta-Llama-2-7b-chat,0.9895
277,python_278,Python,"N = int(input())
A = [int(input()) for _ in range(N)]
sorted_A = sorted(A)
for i in range(N):
    if A[i] == sorted_A[-1]:
        print(sorted_A[-2])
    else:
        print(sorted_A[-1])
","```
n = int(input())
numbers = [int(input()) for _ in range(n)]
sorted_numbers = sorted(numbers)
print(sorted_numbers[-2] if numbers[-1] == sorted_numbers[-1] else sorted_numbers[-1])
```",minor,Meta-Llama-2-7b-chat,0.8066
278,python_279,Python,"def solution():
    user_input = input()
    animals, legs = [int(x) for x in user_input.split()]

    turtles = (4*animals - legs) / 2
    condition = turtles >= 0 and turtles <= animals and turtles % 1 == 0 
    if condition:
        print(""Yes"")
    else:
        print(""No"")

solution()","```
def calculate_turtles(animals, legs):
    return (4*animals - legs) / 2

def solution():
    user_input = input().split()
    animals, legs = map(int, user_input)
    turtles = calculate_turtles(animals, legs)
    if 0 <= turtles <= animals and turtles.is_integer():
        print(""Yes"")
    else:
        print(""No"")

solution()
```",minor,Meta-Llama-2-7b-chat,0.8455
279,python_280,Python,"A, B, C = map(int, input().split())
print(C, A, B)","```
a, b, c = map(int, input().split())
print(c, a, b)
```",minor,Meta-Llama-2-7b-chat,0.7936
280,python_281,Python,"n = int(input())
a_list = list(map(int, input().split()))
a_list.sort()

cnt = 0
has_zero = False

for item in a_list:
    if item < 0:
        cnt += 1
    elif item == 0:
        has_zero = True

abs_list = list(map(abs, a_list))
abs_list.sort()

if has_zero:
    print(sum(abs_list))
elif cnt % 2 == 0:
    print(sum(abs_list))
else:
    print(sum(abs_list) - 2 * abs_list[0])
","```
n = int(input())
numbers = list(map(int, input().split()))
numbers.sort()

negatives = sum(1 for num in numbers if num < 0)
has_zero = any(num == 0 for num in numbers)

abs_numbers = list(map(abs, numbers))
abs_numbers.sort()

if has_zero:
    print(sum(abs_numbers))
elif negatives % 2 == 0:
    print(sum(abs_numbers))
else:
    print(sum(abs_numbers) - 2 * abs_numbers[0])
```",minor,Meta-Llama-2-7b-chat,0.8635
281,python_282,Python,"n = int(input())

print(0, flush=True)
s = input()
if s == 'Vacant':
    exit()
head_v = s
head_i = 0
print(n-1, flush=True)
s = input()
if s == 'Vacant':
    exit()
tail_v = s
tail_i = n-1

while True:
    mi = (head_i + tail_i) // 2
    print(mi, flush=True)
    mv = input()

    if mv == 'Vacant':
        exit()
    if tail_v == mv and (tail_i - mi) % 2 == 1 or tail_v != mv and (tail_i - mi) % 2 == 0:
        head_i = mi
        head_v = mv
    else:
        tail_i = mi
        tail_v = mv
","```
n = int(input())

print(0, flush=True)
s = input()
if s == 'Vacant':
    exit()

head = s
head_index = 0
print(n-1, flush=True)
s = input()
if s == 'Vacant':
    exit()
tail = s
tail_index = n-1

while True:
    mid_index = (head_index + tail_index) // 2
    print(mid_index, flush=True)
    move = input()

    if move == 'Vacant':
        exit()
    if tail == move and (tail_index - mid_index) % 2 == 1 or tail!= move and (tail_index - mid_index) % 2 == 0:
        head_index = mid_index
        head = move
    else:
        tail_index = mid_index
        tail = move
```",minor,Meta-Llama-2-7b-chat,0.8868
282,python_283,Python,"a = int(input())
s = input()

if a >= 3200:
    print(s)
else:
    print(""red"")","```
threshold = int(input())
color = input()

if threshold >= 3200:
    print(color)
else:
    print(""red"")
```",minor,Meta-Llama-2-7b-chat,0.8188
283,python_284,Python,"A, B = map(int, input().split())
print((A+B) % 24)","```
hour, minute = map(int, input().split())
print((hour + minute // 60) % 24)
```",minor,Meta-Llama-2-7b-chat,0.7756
284,python_285,Python,"def main():
    A, B, C, K = map(int, input().split())
    if K <= A + B:
        print(min([A, K]))
    else:
        print(A - (K - A - B))


if __name__ == '__main__':
    main()
","```
def main():
    a, b, c, k = map(int, input().split())
    if k <= a + b:
        print(min(a, k))
    else:
        print(a + c - k)


if __name__ == '__main__':
    main()
```",minor,Meta-Llama-2-7b-chat,0.8441
285,python_286,Python,"N = int(input())
L = list(map(int, input().split()))
# L.sort()
# print(L)
ans = 0
for i in range(N):
    for j in range(i+1, N):
        for k in range(j+1, N):
            if L[i] == L[k] or L[k] == L[j] or L[i] == L[j]:
                continue
            if L[i] + L[j] > L[k] and L[i] + L[k] > L[j] and L[k] + L[j] > L[i]:
                ans += 1
print(ans)
","```
N = int(input())
L = sorted(map(int, input().split()))
ans = 0
for i in range(N-2):
    if i > 0 and L[i] == L[i-1]:
        continue
    for j in range(i+1, N-1):
        if j > i+1 and L[j] == L[j-1]:
            continue
        if L[i] + L[j] > L[j+1] and L[i] + L[j+1] > L[j] and L[j+1] + L[j] > L[i]:
            ans += 1
print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8842
286,python_287,Python,"a,b = map(int,input().split())

x = []
i = 1
n = int(a/0.08) + int(b/0.1) + 2

for i in range(0,n):
  if(int(0.08*i) == a and int(0.1*i) == b):
    x.append(i)
    
if(len(x) != 0):
  print(min(x))
else:
  print(-1)

  

","```
a, b = map(int, input().split())

n = int(a / 0.08) + int(b / 0.1) + 2

result = [i for i in range(n) if int(0.08 * i) == a and int(0.1 * i) == b]
print(min(result) if result else -1)
```",minor,Meta-Llama-2-7b-chat,0.8196
