,Unnamed: 0.1,Unnamed: 0,Inflected_Word,POS
16703,16703,16703,পশ্চিমবঙ্গের,NNP
16704,16704,16704,বর্ধমান,NNP
16705,16705,16705,জেলায়,NN
16706,16706,16706,এই,DT
16707,16707,16707,খেলনা,NN
16708,16708,16708,উদ্ভাব,NN
16709,16709,16709,অতীতের,RB
16710,16710,16710,জনপ্রিয়,JJ
16711,16711,16711,এই,DT
16712,16712,16712,খেলনাটি,NN
16713,16713,16713,অধুনা,RB
16714,16714,16714,বিলুপ্তপ্রায়,JJ
16715,16715,16715,মূলত,RB
16716,16716,16716,আজও,RB
16717,16717,16717,মেলায়,NN
16718,16718,16718,দেখা,VB
16719,16719,16719,যায়,VB
16720,16720,16720,এর,PRP
16721,16721,16721,ভিতরে,NN
16722,16722,16722,বাঁশের,NN
16723,16723,16723,কঞ্চি,NNP
16724,16724,16724,আটকানো,VB
16725,16725,16725,থাকে,VB
16726,16726,16726,তার,PRP
16727,16727,16727,পুতুলের,NN
16728,16728,16728,একদিকে,DT
16729,16729,16729,নারী,NN
16730,16730,16730,অন্য,JJ
16731,16731,16731,দিকে,NN
16732,16732,16732,পুরুষ,NN
16733,16733,16733,তিন্নি,NNP
16734,16734,16734,একে,PRP
16735,16735,16735,সাহেব,NNP
16736,16736,16736,ও,CC
16737,16737,16737,মেম,NNP
16738,16738,16738,বলেন,VB
16739,16739,16739,টুসু,NNP
16740,16740,16740,পুতুল,NNP
16741,16741,16741,বাঁকুড়ার,NNP
16742,16742,16742,টুসু,NNP
16743,16743,16743,পুতুল,NNP
16744,16744,16744,অন্যতম,JJ
16745,16745,16745,লৌকিক,JJ
16746,16746,16746,পুতুল,NN
16747,16747,16747,পুরুলিয়ায়,NNP
16748,16748,16748,পৌষসংক্রান্তিতে,NN
16749,16749,16749,টুসু,NNP
16750,16750,16750,উৎসব,NN
16751,16751,16751,হয়,VB
16752,16752,16752,মকর,NNP
16753,16753,16753,সংক্রান্তির,NN
16754,16754,16754,দিন,NN
16755,16755,16755,ভোরবেলায়,NN
16756,16756,16756,টুসু,NN
16757,16757,16757,ভাসান,VB
16758,16758,16758,হয়,VB
16759,16759,16759,টুসুর,NNP
16760,16760,16760,পুতুল,NNP
16761,16761,16761,দেখতে,VB
16762,16762,16762,অনেকটা,DT
16763,16763,16763,বউ,NN
16764,16764,16764,পুতুলের,NN
16765,16765,16765,মতো,IN
16766,16766,16766,রঙিন,NN
16767,16767,16767,মার্বেল,NN
16768,16768,16768,পেপার,NN
16769,16769,16769,দিয়ে,IN
16770,16770,16770,এটার,PRP
16771,16771,16771,অলংকরণ,NN
16772,16772,16772,করা,VB
16773,16773,16773,হয়,VB
16774,16774,16774,তার,PRP
16775,16775,16775,পিতা,NN
16776,16776,16776,জর্জ,NNP
16777,16777,16777,ককতো,NNP
16778,16778,16778,এবং,CC
16779,16779,16779,মাতা,NN
16780,16780,16780,ইউজিন,NNP
16781,16781,16781,লেকোমতে,NNP
16782,16782,16782,জর্জ,NNP
16783,16783,16783,আইনজীবী,NN
16784,16784,16784,ও,CC
16785,16785,16785,আনাড়ি,JJ
16786,16786,16786,চিত্রশিল্পী,NN
16787,16787,16787,ছিলেন,VB
16788,16788,16788,ককতোর,NN
16789,16789,16789,যখন,RB
16790,16790,16790,নয়,CD
16791,16791,16791,বছর,NN
16792,16792,16792,বয়স,NN
16793,16793,16793,তখন,RB
16794,16794,16794,তিনি,PRP
16795,16795,16795,আত্মহত্যা,VB
16796,16796,16796,করেন,VB
16797,16797,16797,১৯০০,CD
16798,16798,16798,থেকে,IN
16799,16799,16799,১৯০৪,CD
16800,16800,16800,সালে,NN
16801,16801,16801,ককতো,NNP
16802,16802,16802,লিস,NNP
16803,16803,16803,কন্দোর্সে,NNP
16804,16804,16804,পড়াশুনা,VB
16805,16805,16805,করেন,VB
16806,16806,16806,পনের,CD
16807,16807,16807,বছর,NN
16808,16808,16808,বয়সে,NN
16809,16809,16809,তিনি,PRP
16810,16810,16810,বাড়ি,NN
16811,16811,16811,থেকে,IN
16812,16812,16812,পালিয়ে,VB
16813,16813,16813,যান,VB
16814,16814,16814,দ্য,NNP
16815,16815,16815,ফ্রিভেলাস,NNP
16816,16816,16816,প্রিন্স,NNP
16817,16817,16817,তার,PRP
16818,16818,16818,দ্বিতীয়,CD
16819,16819,16819,কবিতার,NN
16820,16820,16820,সংকলনেরও,NN
16821,16821,16821,নাম,NN
16822,16822,16822,তার,PRP
16823,16823,16823,সমাধি,NN
16824,16824,16824,ফলকে,NN
16825,16825,16825,লেখা,VB
16826,16826,16826,রয়েছে,VB
16827,16827,16827,আমি,PRP
16828,16828,16828,আপনাদের,PRP
16829,16829,16829,সাথেই,IN
16830,16830,16830,রয়েছি,VB
16831,16831,16831,হিঙ্গুল,NNP
16832,16832,16832,পুতুল,NNP
16833,16833,16833,হিঙ্গুল,NNP
16834,16834,16834,পুতুল,NNP
16835,16835,16835,বা,CC
16836,16836,16836,হিঙুল,NNP
16837,16837,16837,পুতুল,NNP
16838,16838,16838,বাঁকুড়ার,NNP
16839,16839,16839,বিশেষ,JJ
16840,16840,16840,পুতুল,NN
16841,16841,16841,হিঙ্গুল,NNP
16842,16842,16842,হলো,VB
16843,16843,16843,বিশেষ,JJ
16844,16844,16844,ধরনের,NN
16845,16845,16845,লাল,NN
16846,16846,16846,রং,NN
16847,16847,16847,এই,DT
16848,16848,16848,পুতুল,NN
16849,16849,16849,গুলো,PRP
16850,16850,16850,হিঙ্গুল,NNP
16851,16851,16851,রঙে,NN
16852,16852,16852,করা,VB
16853,16853,16853,হয়,VB
16854,16854,16854,বলে,VB
16855,16855,16855,এটিকে,PRP
16856,16856,16856,হিঙ্গুল,NN
16857,16857,16857,পুতুল,NN
16858,16858,16858,বলা,VB
16859,16859,16859,হয়,VB
16860,16860,16860,এই,DT
16861,16861,16861,পুতুল,NN
16862,16862,16862,গুলোর,PRP
16863,16863,16863,আঙ্গুলগুলো,NNS
16864,16864,16864,সম,JJ
16865,16865,16865,আকৃতির,NN
16866,16866,16866,হয়,VB
16867,16867,16867,মূলত,RB
16868,16868,16868,কাঁচা,JJ
16869,16869,16869,মাটির,NN
16870,16870,16870,পুতুলগুলো,NNS
16871,16871,16871,দেখতে,VB
16872,16872,16872,খুবই,RB
16873,16873,16873,আকর্ষনীয়,JJ
16874,16874,16874,নানা,JJ
16875,16875,16875,রঙের,NN
16876,16876,16876,ফ্রক,NNP
16877,16877,16877,পরানো,VB
16878,16878,16878,পুতুল,NN
16879,16879,16879,গুলোর,PRP
16880,16880,16880,মাথায়,NN
16881,16881,16881,টুপি,NN
16882,16882,16882,পরানো,VB
16883,16883,16883,থাকে,VB
16884,16884,16884,মূলত,RB
16885,16885,16885,দুর্গা,NN
16886,16886,16886,পূজা,NN
16887,16887,16887,জন্মাষ্টমী,NNP
16888,16888,16888,ও,CC
16889,16889,16889,টুসু,NNP
16890,16890,16890,উৎসবের,NN
16891,16891,16891,সময়,NN
16892,16892,16892,বিক্রি,VB
16893,16893,16893,হয়,VB
16894,16894,16894,এর,PRP
16895,16895,16895,সদর,NN
16896,16896,16896,দপ্তর,NN
16897,16897,16897,কবি,NN
16898,16898,16898,ভবন,NN
16899,16899,16899,ধানমন্ডি,NNP
16900,16900,16900,ঢাকা,NNP
16901,16901,16901,এই,DT
16902,16902,16902,৬টি,CD
16903,16903,16903,গ্রাম,NN
16904,16904,16904,পঞ্চায়েত,NNP
16905,16905,16905,বাগনান,NNP
16906,16906,16906,১,CD
16907,16907,16907,উন্নয়ন,NN
16908,16908,16908,ব্লকের,NN
16909,16909,16909,অংশ,NN
16910,16910,16910,ছিল,VB
16911,16911,16911,বাগনান,NNP
16912,16912,16912,বিধানসভা,NNP
16913,16913,16913,কেন্দ্র,NNP
16914,16914,16914,২৬নং,CD
16915,16915,16915,উলুবেড়িয়া,NNP
16916,16916,16916,লোকসভা,NNP
16917,16917,16917,কেন্দ্রের,NNP
16918,16918,16918,অন্তর্গত,VB
16919,16919,16919,অস্ট্রেলিয়া,NNP
16920,16920,16920,ক্রিকেট,NN
16921,16921,16921,দলের,NN
16922,16922,16922,অন্যতম,JJ
16923,16923,16923,সদস্য,NN
16924,16924,16924,ছিলেন,VB
16925,16925,16925,তিনি,PRP
16926,16926,16926,দলে,NN
16927,16927,16927,তিনি,PRP
16928,16928,16928,মূলতঃ,RB
16929,16929,16929,বামহাতি,JJ
16930,16930,16930,চায়নাম্যান,NNP
16931,16931,16931,বোলিংয়ে,NN
16932,16932,16932,পারদর্শিতা,NN
16933,16933,16933,দেখিয়েছেন,VB
16934,16934,16934,পাশাপাশি,RB
16935,16935,16935,বামহাতে,NN
16936,16936,16936,ব্যাটিংয়ে,NN
16937,16937,16937,দক্ষতা,JJ
16938,16938,16938,প্রদর্শন,VB
16939,16939,16939,করেছেন,VB
16940,16940,16940,জর্জ,NNP
16941,16941,16941,ট্রাইব,NNP
16942,16942,16942,মাত্র,RB
16943,16943,16943,১৩,CD
16944,16944,16944,খেলায়,NN
16945,16945,16945,অংশ,NN
16946,16946,16946,নিয়ে,VB
16947,16947,16947,১৯,CD
16948,16948,16948,২৫,CD
16949,16949,16949,গড়ে,JJ
16950,16950,16950,৮৬,CD
16951,16951,16951,উইকেট,NN
16952,16952,16952,দখল,VB
16953,16953,16953,করেন,VB
16954,16954,16954,তিনি,PRP
16955,16955,16955,পাশাপাশি,RB
16956,16956,16956,আক্রমণধর্মী,JJ
16957,16957,16957,বামহাতি,NN
16958,16958,16958,ব্যাটিংয়ের,NN
16959,16959,16959,অধিকারী,NN
16960,16960,16960,ছিলেন,VB
16961,16961,16961,সচরাচর,RB
16962,16962,16962,ছয়,CD
16963,16963,16963,কিংবা,CC
16964,16964,16964,সাত,CD
16965,16965,16965,নম্বরে,NN
16966,16966,16966,ব্যাটিংয়ে,NN
16967,16967,16967,নামতেন,VB
16968,16968,16968,সমগ্র,RB
16969,16969,16969,প্রথম,CD
16970,16970,16970,শ্রেণীর,NN
16971,16971,16971,খেলোয়াড়ী,JJ
16972,16972,16972,জীবনে,NN
16973,16973,16973,সাতটি,CD
16974,16974,16974,শতরানের,NNS
16975,16975,16975,ইনিংস,NN
16976,16976,16976,রয়েছে,VB
16977,16977,16977,তাঁর,PRP
16978,16978,16978,সেন্ট্রাল,NNP
16979,16979,16979,ল্যাঙ্কাশায়ার,NNP
16980,16980,16980,লীগে,NNP
16981,16981,16981,খেলার,VB
16982,16982,16982,জন্য,IN
16983,16983,16983,মিলরো,NNP
16984,16984,16984,দলের,NNP
16985,16985,16985,সাথে,IN
16986,16986,16986,চুক্তিবদ্ধ,VB
16987,16987,16987,হন,VB
16988,16988,16988,প্রথম,CD
16989,16989,16989,মৌসুমেই,NN
16990,16990,16990,১৩৬,CD
16991,16991,16991,উইকেট,NN
16992,16992,16992,দখল,VB
16993,16993,16993,করেন,VB
16994,16994,16994,পরেরবছর,RB
16995,16995,16995,১৪৮,CD
16996,16996,16996,উইকেট,NN
16997,16997,16997,নিয়ে,IN
16998,16998,16998,রেকর্ড,NN
16999,16999,16999,গড়েন,VB
17000,17000,17000,বোঙা,NNP
17001,17001,17001,হাতি,NNP
17002,17002,17002,বোঙা,NNP
17003,17003,17003,হাতি,NNP
17004,17004,17004,বাঁকুড়ার,NNP
17005,17005,17005,অন্যতম,JJ
17006,17006,17006,মাটির,NN
17007,17007,17007,পুতুলের,NN
17008,17008,17008,একটি,DT
17009,17009,17009,লৌকিক,JJ
17010,17010,17010,নিদর্শন,NN
17011,17011,17011,বাঁকুড়া,NNP
17012,17012,17012,জেলা,NN
17013,17013,17013,মূলত,RB
17014,17014,17014,সাঁওতাল,NNP
17015,17015,17015,অধ্যুষিত,VB
17016,17016,17016,সাঁওতাল,NNP
17017,17017,17017,দেবতা,NNP
17018,17018,17018,সিং,NNP
17019,17019,17019,বোঙার,NNP
17020,17020,17020,উদ্যেশ্যে,NN
17021,17021,17021,এই,DT
17022,17022,17022,হাতি,NN
17023,17023,17023,উত্সর্গ,VB
17024,17024,17024,করা,VB
17025,17025,17025,হয়,VB
17026,17026,17026,এই,DT
17027,17027,17027,মূর্তি,NN
17028,17028,17028,খুবই,RB
17029,17029,17029,সুষম,JJ
17030,17030,17030,এবং,CC
17031,17031,17031,শিল্পীর,NN
17032,17032,17032,শিল্পকর্ম,NN
17033,17033,17033,সুনিপুন,JJ
17034,17034,17034,গোলাকার,JJ
17035,17035,17035,আকারের,NN
17036,17036,17036,জন্য,IN
17037,17037,17037,এই,DT
17038,17038,17038,হাতি,NN
17039,17039,17039,বিখ্যাত,JJ
17040,17040,17040,তিনি,PRP
17041,17041,17041,সাবিহা,NNP
17042,17042,17042,মুসা,NNP
17043,17043,17043,নামেও,NN
17044,17044,17044,পরিচিত,VB
17045,17045,17045,২০১৬,CD
17046,17046,17046,এর,PRP
17047,17047,17047,হিসেবে,IN
17048,17048,17048,এর,PRP
17049,17049,17049,আনুমানিক,RB
17050,17050,17050,জনসংখ্যা,NN
17051,17051,17051,৪৪,CD
17052,17052,17052,২৯১,CD
17053,17053,17053,জন,NN
17054,17054,17054,এটি,PRP
17055,17055,17055,উত্তর,NNP
17056,17056,17056,পশ্চিম,NNP
17057,17057,17057,অঞ্চল,NNP
17058,17058,17058,থেকে,IN
17059,17059,17059,সংক্ষিপ্ত,VB
17060,17060,17060,হয়,VB
17061,17061,17061,যদিও,CC
17062,17062,17062,সার্ভে,NN
17063,17063,17063,সম্পন্ন,VB
17064,17064,17064,হয়নি,VB
17065,17065,17065,এটি,PRP
17066,17066,17066,আয়তন,NN
17067,17067,17067,নিয়ে,VB
17068,17068,17068,বিস্তৃত,JJ
17069,17069,17069,বহিঃসংযোগ,JJ
17070,17070,17070,বিষয়শ্রেণী,NN
17071,17071,17071,কানাডার,NNP
17072,17072,17072,প্রদেশ,NNP
17073,17073,17073,রাকেশ,NNP
17074,17074,17074,শর্মা,NNP
17075,17075,17075,হলেন,VB
17076,17076,17076,একমাত্র,JJ
17077,17077,17077,ভারতীয়,JJ
17078,17078,17078,নাগরিক,NN
17079,17079,17079,যিনি,PRP
17080,17080,17080,মহাকাশে,NN
17081,17081,17081,ভ্রমণ,VB
17082,17082,17082,করেছেন,VB
17083,17083,17083,তিনি,PRP
17084,17084,17084,হায়দরাবাদের,NNP
17085,17085,17085,সেন্ট,NNP
17086,17086,17086,জর্জেস,NNP
17087,17087,17087,গ্রামার,NNP
17088,17088,17088,স্কুলে,NNP
17089,17089,17089,অধ্যয়ন,VB
17090,17090,17090,করেন,VB
17091,17091,17091,নিজাম,NNP
17092,17092,17092,কলেজ,NNP
17093,17093,17093,থেকে,IN
17094,17094,17094,তিনি,PRP
17095,17095,17095,স্নাতক,VB
17096,17096,17096,হন,VB
17097,17097,17097,মাত্র,RB
17098,17098,17098,১৮,CD
17099,17099,17099,বছর,NN
17100,17100,17100,বছরে,NN
17101,17101,17101,তিনি,PRP
17102,17102,17102,এয়ার,NN
17103,17103,17103,ফোর্সের,NN
17104,17104,17104,একজন,DT
17105,17105,17105,ক্যাডেট,NN
17106,17106,17106,হিসেবে,IN
17107,17107,17107,যোগদান,VB
17108,17108,17108,করেন,VB
17109,17109,17109,রাকেশ,NNP
17110,17110,17110,শর্মা,NNP
17111,17111,17111,হলেন,VB
17112,17112,17112,ভারতের,NNP
17113,17113,17113,প্রথম,CD
17114,17114,17114,নাগরিক,NN
17115,17115,17115,যিনি,PRP
17116,17116,17116,মহাকাশে,NN
17117,17117,17117,যাত্রা,VB
17118,17118,17118,করেন,VB
17119,17119,17119,তাঁর,PRP
17120,17120,17120,কাজ,NN
17121,17121,17121,ছিল,VB
17122,17122,17122,প্রধানত,RB
17123,17123,17123,বায়ো,NN
17124,17124,17124,মেডিসিন,NN
17125,17125,17125,এবং,CC
17126,17126,17126,রিমোট,NN
17127,17127,17127,সেন্সিং,NN
17128,17128,17128,বিষয়ে,NN
17129,17129,17129,রাকেশ,NNP
17130,17130,17130,শর্মা,NNP
17131,17131,17131,অবসর,VB
17132,17132,17132,নেওয়ার,VB
17133,17133,17133,সময়,NN
17134,17134,17134,উইং,NNP
17135,17135,17135,কম্যান্ডার,NNP
17136,17136,17136,পদে,NN
17137,17137,17137,ছিলেন,VB
17138,17138,17138,তিনি,PRP
17139,17139,17139,লাইট,NNP
17140,17140,17140,কমব্যাট,NNP
17141,17141,17141,এয়ারক্র্যাফ্ট,NNP
17142,17142,17142,তেজাস,NNP
17143,17143,17143,এর,PRP
17144,17144,17144,সঙ্গেও,IN
17145,17145,17145,যুক্ত,VB
17146,17146,17146,ছিলেন,VB
17147,17147,17147,তার,PRP
17148,17148,17148,জন্ম,VB
17149,17149,17149,ও,CC
17150,17150,17150,বেড়ে,VB
17151,17151,17151,ওঠা,VB
17152,17152,17152,নিউ,NNP
17153,17153,17153,ইয়র্ক,NNP
17154,17154,17154,সিটিতে,NNP
17155,17155,17155,পরবর্তীতে,RB
17156,17156,17156,তিনি,PRP
17157,17157,17157,বেশ,JJ
17158,17158,17158,কয়েকটি,PRP
17159,17159,17159,উল্লেখযোগ্য,JJ
17160,17160,17160,চলচ্চিত্রে,NN
17161,17161,17161,অভিনয়,VB
17162,17162,17162,করেন,VB
17163,17163,17163,তিনি,PRP
17164,17164,17164,কলিন,NNP
17165,17165,17165,প্রাইস,NNP
17166,17166,17166,নামেও,NN
17167,17167,17167,পরিচিত,VB
17168,17168,17168,ছিলেন,VB
17169,17169,17169,লেনের,NNP
17170,17170,17170,পিতা,NN
17171,17171,17171,বার্টন,NNP
17172,17172,17172,ইউজিন,NNP
17173,17173,17173,লেন,NNP
17174,17174,17174,ছিলেন,VB
17175,17175,17175,ম্যানহাটনের,NNP
17176,17176,17176,মঞ্চ,NNP
17177,17177,17177,প্রশিক্ষক,NN
17178,17178,17178,যখন,RB
17179,17179,17179,লেনের,NN
17180,17180,17180,বয়স,NN
17181,17181,17181,১৩,CD
17182,17182,17182,বছর,NN
17183,17183,17183,তার,PRP
17184,17184,17184,পিতামাতা,NN
17185,17185,17185,আলাদা,VB
17186,17186,17186,হয়ে,VB
17187,17187,17187,যান,VB
17188,17188,17188,লেনের,NNP
17189,17189,17189,মা,NN
17190,17190,17190,মেক্সিকো,NNP
17191,17191,17191,চলে,VB
17192,17192,17192,যান,VB
17193,17193,17193,এবং,CC
17194,17194,17194,বিবাহ,NN
17195,17195,17195,বিচ্ছেদের,NN
17196,17196,17196,নোটিশ,NN
17197,17197,17197,পাঠান,VB
17198,17198,17198,তাদের,PRP
17199,17199,17199,দীর্ঘমেয়াদী,JJ
17200,17200,17200,বিচ্ছেদ,NN
17201,17201,17201,১৯৯৪,CD
17202,17202,17202,সালে,NN
17203,17203,17203,বিবাহ,NN
17204,17204,17204,বিচ্ছেদে,NN
17205,17205,17205,রূপ,JJ
17206,17206,17206,ধারণ,VB
17207,17207,17207,করে,VB
17208,17208,17208,জন্ম,NN
17209,17209,17209,ও,CC
17210,17210,17210,পারিবারিক,JJ
17211,17211,17211,পরিচিতি,NN
17212,17212,17212,রওশন,NNP
17213,17213,17213,আরা,NNP
17214,17214,17214,মান্নান,NNP
17215,17215,17215,কুমিল্লায়,NNP
17216,17216,17216,জন্মগ্রহণ,VB
17217,17217,17217,করেন,VB
17218,17218,17218,জন্ম,NN
17219,17219,17219,ও,CC
17220,17220,17220,পারিবারিক,JJ
17221,17221,17221,পরিচিতি,NN
17222,17222,17222,মেরিনা,NNP
17223,17223,17223,রহমান,NNP
17224,17224,17224,কুমিল্লায়,NNP
17225,17225,17225,জন্মগ্রহণ,VB
17226,17226,17226,করেন,VB
17227,17227,17227,অমূল্যচরণ,NNP
17228,17228,17228,বসু,NNP
17229,17229,17229,অমূল্যচরণ,NNP
17230,17230,17230,বসু,NNP
17231,17231,17231,১৮৬২,CD
17232,17232,17232,১৮৯৮,CD
17233,17233,17233,একজন,DT
17234,17234,17234,প্রখ্যাত,JJ
17235,17235,17235,ডাক্তার,NN
17236,17236,17236,ছিলেন,VB
17237,17237,17237,কলকাতা,NN
17238,17238,17238,মেডিকেল,NN
17239,17239,17239,স্কুল,NN
17240,17240,17240,প্রতিষ্ঠার,VB
17241,17241,17241,তিনি,PRP
17242,17242,17242,প্রধান,JJ
17243,17243,17243,উদ্যোক্তা,NN
17244,17244,17244,ছিলেন,VB
17245,17245,17245,অমূল্যচরণ,NNP
17246,17246,17246,বসু,NNP
17247,17247,17247,১৮৬২,CD
17248,17248,17248,খ্রীষ্টাব্দে,NN
17249,17249,17249,কলকাতায়,NNP
17250,17250,17250,জন্মগ্রহণ,VB
17251,17251,17251,করেন,VB
17252,17252,17252,তিনি,PRP
17253,17253,17253,কলকাতা,NNP
17254,17254,17254,বিশ্ববিদ্যালয়ের,NNP
17255,17255,17255,একজন,DT
17256,17256,17256,কৃতী,JJ
17257,17257,17257,ছাত্র,NN
17258,17258,17258,ছিলেন,VB
17259,17259,17259,১৮৮৬,CD
17260,17260,17260,খ্রীষ্টাব্দে,NN
17261,17261,17261,তিনি,PRP
17262,17262,17262,এমবি,NNP
17263,17263,17263,পরীক্ষায়,NNP
17264,17264,17264,উত্তীর্ণ,VB
17265,17265,17265,হন,VB
17266,17266,17266,তিনি,PRP
17267,17267,17267,দেশীয়,JJ
17268,17268,17268,ওষুধ,NN
17269,17269,17269,বিলাতি,JJ
17270,17270,17270,উপায়ে,NN
17271,17271,17271,প্রস্তুত,VB
17272,17272,17272,করবার,VB
17273,17273,17273,প্রথম,CD
17274,17274,17274,পথপ্রদর্শক,NN
17275,17275,17275,ছিলেন,VB
17276,17276,17276,১৮৯৮,CD
17277,17277,17277,খ্রীষ্টাব্দে,NN
17278,17278,17278,তাঁর,PRP
17279,17279,17279,মৃত্যু,VB
17280,17280,17280,হয়,VB
17281,17281,17281,তাঁদের,PRP
17282,17282,17282,মোটা,JJ
17283,17283,17283,শরীরের,NN
17284,17284,17284,তলায়স্তম্ভের,NN
17285,17285,17285,মত,IN
17286,17286,17286,পা,NN
17287,17287,17287,আছে,VB
17288,17288,17288,তাঁদের,PRP
17289,17289,17289,বড়,JJ
17290,17290,17290,কান,NN
17291,17291,17291,দিয়ে,IN
17292,17292,17292,শরীর,NN
17293,17293,17293,থেকে,IN
17294,17294,17294,তাপ,NN
17295,17295,17295,ক্ষয়,VB
17296,17296,17296,হয়,VB
17297,17297,17297,উপরের,JJ
17298,17298,17298,ঠোঁট,NN
17299,17299,17299,আর,CC
17300,17300,17300,নাক,NN
17301,17301,17301,জুড়েই,NN
17302,17302,17302,শুঁড়,NN
17303,17303,17303,হয়,VB
17304,17304,17304,শুঁড়,NN
17305,17305,17305,এক,DT
17306,17306,17306,হাতের,NN
17307,17307,17307,মত,IN
17308,17308,17308,কাজ,VB
17309,17309,17309,করে,VB
17310,17310,17310,ধ্বনি,NN
17311,17311,17311,বাড়ায়,VB
17312,17312,17312,আর,CC
17313,17313,17313,স্পর্শ,NN
17314,17314,17314,করতে,VB
17315,17315,17315,সাহায্য়,VB
17316,17316,17316,করে,VB
17317,17317,17317,আফ্রিকান,JJ
17318,17318,17318,হাতির,NN
17319,17319,17319,শুঁড়ে,NN
17320,17320,17320,দুটি,CD
17321,17321,17321,ঠোঁট,NN
17322,17322,17322,থাকে,VB
17323,17323,17323,আর,CC
17324,17324,17324,এশীয়,JJ
17325,17325,17325,হাতির,NN
17326,17326,17326,শুঁড়ে,NN
17327,17327,17327,মাত্র,RB
17328,17328,17328,একটি,CD
17329,17329,17329,আজ,RB
17330,17330,17330,পর্যন্ত,IN
17331,17331,17331,সবচেয়ে,JJ
17332,17332,17332,বড়,JJ
17333,17333,17333,হাতির,NN
17334,17334,17334,উচ্চতার,NN
17335,17335,17335,হল,VB
17336,17336,17336,৪,CD
17337,17337,17337,মিটার,NN
17338,17338,17338,আর,CC
17339,17339,17339,ওজন,NN
17340,17340,17340,১০,CD
17341,17341,17341,০০০,CD
17342,17342,17342,কেজি,NN
17343,17343,17343,দাঁত,NN
17344,17344,17344,হাতিহের,NN
17345,17345,17345,চার,CD
17346,17346,17346,পেষক,JJ
17347,17347,17347,দাঁত,NN
17348,17348,17348,থাকে,VB
17349,17349,17349,এক,DT
17350,17350,17350,একের,NN
17351,17351,17351,ওজন,NN
17352,17352,17352,আর,CC
17353,17353,17353,মাপ,NN
17354,17354,17354,এশীয়,JJ
17355,17355,17355,হাথীদের,NNS
17356,17356,17356,থেকে,IN
17357,17357,17357,আফ্রিকান,JJ
17358,17358,17358,হাতিদের,NNS
17359,17359,17359,কম,JJ
17360,17360,17360,এনামেল,NNP
17361,17361,17361,প্লেট,NNP
17362,17362,17362,আছে,VB
17363,17363,17363,তাঁদের,PRP
17364,17364,17364,ওজন,NN
17365,17365,17365,আর,CC
17366,17366,17366,পরিমাণ,NN
17367,17367,17367,হতে,VB
17368,17368,17368,পারে,VB
17369,17369,17369,পুরুষ,NN
17370,17370,17370,আর,CC
17371,17371,17371,স্ত্রী,NN
17372,17372,17372,আফিকান,JJ
17373,17373,17373,হাতিদের,NNS
17374,17374,17374,গজদন্ত,NN
17375,17375,17375,থাকে,VB
17376,17376,17376,তিনি,PRP
17377,17377,17377,দক্ষিণ,NNP
17378,17378,17378,পাঞ্চাল,NNP
17379,17379,17379,ভূমির,NNP
17380,17380,17380,রাজা,NN
17381,17381,17381,ছিলেন,VB
17382,17382,17382,তার,PRP
17383,17383,17383,রাজধানী,NN
17384,17384,17384,কাম্পিল্য,NNP
17385,17385,17385,হিসেবে,IN
17386,17386,17386,পরিচিত,VB
17387,17387,17387,ছিল,VB
17388,17388,17388,তার,PRP
17389,17389,17389,পিতার,NN
17390,17390,17390,নাম,NN
17391,17391,17391,ছিল,VB
17392,17392,17392,প্রীশতা,NNP
17393,17393,17393,তিনি,PRP
17394,17394,17394,একজন,DT
17395,17395,17395,মহারথী,NN
17396,17396,17396,ছিলেন,VB
17397,17397,17397,তিনি,PRP
17398,17398,17398,স্নাতক,NN
17399,17399,17399,ডিগ্রি,NN
17400,17400,17400,অর্জন,VB
17401,17401,17401,করেছেন,VB
17402,17402,17402,তিনি,PRP
17403,17403,17403,প্রথমবার,DT
17404,17404,17404,সংসদ,NN
17405,17405,17405,সদস্য,NN
17406,17406,17406,নির্বাচিত,VB
17407,17407,17407,হয়েছেন,VB
17408,17408,17408,তিনি,PRP
17409,17409,17409,বাংলাদেশ,NNP
17410,17410,17410,প্রকৌশল,NNP
17411,17411,17411,বিশ্ববিদ্যালয়,NNP
17412,17412,17412,থেকে,IN
17413,17413,17413,স্নাতক,NN
17414,17414,17414,ডিগ্রি,NN
17415,17415,17415,অর্জন,vb
17416,17416,17416,করেছেন,VB
17417,17417,17417,তিনি,PRP
17418,17418,17418,প্রথমবার,JJ
17419,17419,17419,সংসদ,NNP
17420,17420,17420,সদস্য,NNP
17421,17421,17421,নির্বাচিত,VB
17422,17422,17422,হয়েছেন,VB
17423,17423,17423,তিনি,PRP
17424,17424,17424,স্নাতক,NN
17425,17425,17425,ডিগ্রি,NN
17426,17426,17426,অর্জন,VB
17427,17427,17427,করেছেন,VB
17428,17428,17428,তিনি,PRP
17429,17429,17429,দ্বিতীয়,JJ
17430,17430,17430,সংসদ,NNP
17431,17431,17431,সদস্য,NNP
17432,17432,17432,নির্বাচিত,VB
17433,17433,17433,হয়েছেন,VB
17434,17434,17434,উন্নয়নশীল,JJ
17435,17435,17435,অন্যান্য,JJ
17436,17436,17436,দেশের,NNS
17437,17437,17437,ন্যায়,IN
17438,17438,17438,বাংলাদেশের,NNP
17439,17439,17439,আবাসন,NN
17440,17440,17440,সমস্যা,NN
17441,17441,17441,প্রকট,JJ
17442,17442,17442,জনসংখ্যা,NN
17443,17443,17443,বৃদ্ধির,NN
17444,17444,17444,সঙ্গে,IN
