,Inflected_Word,Lemma,POS
14882,অবেলার,অবেলা,বিশেষ্য
14883,চিতল,চিতল,বিশেষ্য
14884,যতিচিহ্নটি,যতিচিহ্ন,বিশেষ্য
14885,আশ্চর্য,আশ্চর্য,বিশেষণ
14886,বার্ধক্যের,বার্ধক্য,বিশেষ্য
14887,তাহাকে,তিনি,সর্বনাম
14888,নৌকোয়,নৌকো,বিশেষ্য
14889,ঘরে,ঘর,বিশেষ্য
14890,টিকটিকিটা,টিকটিকি,বিশেষ্য
14891,যত্নের,যত্ন,বিশেষ্য
14892,গণিত,গণিত,বিশেষ্য
14893,নাচা,নাচ,বিশেষ্য
14894,চঞ্চলতায়,চঞ্চলতা,বিশেষ্য
14895,কৌশল,কৌশল,বিশেষ্য
14896,আহ্বানকারীর,আহ্বানকারী,বিশেষ্য
14897,দরজা,দরজা,বিশেষ্য
14898,দাবিধারীরা,দাবি,বিশেষ্য
14899,ধমকাচ্ছিস,ধমক,বিশেষ্য
14900,বাজানোটা,বাজানো,বিশেষ্য
14901,অংশগ্রহণের,অংশ,বিশেষ্য
14902,উদ্ভিদও,উদ্ভিদ,বিশেষ্য
14903,জান,জান,বিশেষ্য
14904,মহিলাদের,মহিলা,বিশেষ্য
14905,পঞ্চাশের,পঞ্চাশ,বিশেষ্য
14906,মেঘটুকু,মেঘ,বিশেষ্য
14907,জিনিসেই,জিনিস,বিশেষ্য
14908,উপাসন,উপাসন,বিশেষ্য
14909,যারা,যে,সর্বনাম
14910,একতাঙ্গন,একতা,বিশেষ্য
14911,উদ্ধৃতাংশটি,উদ্ধৃতাংশ,বিশেষ্য
14912,অক্টোবরে,অক্টোবর,বিশেষ্য
14913,পদক্ষেপ,পদক্ষেপ,বিশেষ্য
14914,ঠোঁটে,ঠোঁট,বিশেষ্য
14915,বীরের,বীর,বিশেষণ
14916,অন্তঃপুরের,অন্তঃপুর,বিশেষ্য
14917,জানিত,জানা,ক্রিয়া
14918,লিখচ্ছিস,লেখা,ক্রিয়া
14919,বিনয়ে,বিনয়,বিশেষ্য
14920,টাকায়,টাকা,বিশেষ্য
14921,ময়ূরটা,ময়ূর,বিশেষ্য
14922,করিতাম,করা,ক্রিয়া
14923,আর্ক,আর্ক,বিশেষণ
14924,মাছের,মাছ,বিশেষ্য
14925,চিরবিদায়,চিরবিদায়,বিশেষ্য
14926,ক্ষমার,ক্ষমা,বিশেষ্য
14927,অন্যান্যবার,অন্যান্য,বিশেষণ
14928,বিনয়,বিনয়,বিশেষ্য
14929,পদকই,পদক,বিশেষ্য
14930,মদকে,মদ,বিশেষ্য
14931,জন্মাই,জন্ম,বিশেষ্য
14932,জেগে,জাগা,ক্রিয়া
14933,উত্সর্গের,উত্সর্গ,বিশেষ্য
14934,আত্মদানের,আত্মদান,বিশেষ্য
14935,জেলায়,জেলা,বিশেষ্য
14936,অপরাধটি,অপরাধ,বিশেষ্য
14937,অধীনতামূলক,অধীন,বিশেষণ
14938,যৌবনকাল,যৌবন,বিশেষ্য
14939,অনুচ্ছেদগুলো,অনুচ্ছেদ,বিশেষ্য
14940,সস্তার,সস্তা,বিশেষণ
14941,বনকর্মীরা,বনকর্মী,বিশেষ্য
14942,আসিল,আসা,ক্রিয়া
14943,থেকে,থাকা,ক্রিয়া
14944,মৃত্যুপথ,মৃত্যু,বিশেষ্য
14945,অভাবে,অভাব,বিশেষ্য
14946,দুশ্চরিত্র,দুঃচরিত্র,সর্বনাম
14947,রাজান্তঃপুরের,রাজাঅন্তঃপুর,বিশেষ্য
14948,ফুপুকে,ফুপু,বিশেষ্য
14949,অক্ষরগুলোকে,অক্ষর,বিশেষ্য
14950,বন্টন,বন্টন,বিশেষ্য
14951,ডজনই,ডজন,বিশেষ্য
14952,একতালের,একতাল,বিশেষ্য
14953,ওগুলোকে,ও,সর্বনাম
14954,ততই,তত,বিশেষণ
14955,সাব্যস্ত,সাব্যস্ত,বিশেষণ
14956,ভৃত্যের,ভৃত্য,বিশেষ্য
14957,অকস্মাৎ,অকস্মাৎ,ক্রিয়াবিশেষণ
14958,অভিযোগকারীকে,অভিযোগকারী,বিশেষ্য
14959,অভিপ্রায়টিই,অভিপ্রায়,বিশেষ্য
14960,কোষ্ঠকাঠিন্যের,কোষ্ঠকঠিন,সর্বনাম
14961,নিন্দুককে,নিন্দক,বিশেষণ
14962,অপারেশন,অপারেশন,বিশেষ্য
14963,ধোবার,ধোবা,বিশেষ্য
14964,নির্দেশিত,নির্দেশ,ক্রিয়া
14965,অভিযুক্তরা,অভিযুক্ত,বিশেষণ
14966,নিশাচরীর,নিশাচরী,বিশেষণ
14967,কাচাইব,কাচা,ক্রিয়া
14968,অভয়া,অভয়া,বিশেষ্য
14969,নাটক,নাটক,বিশেষ্য
14970,মূলের,মূল,বিশেষণ
14971,বিকালে,বিকাল,বিশেষ্য
14972,অঞ্চলে,অঞ্চল,বিশেষ্য
14973,ষড়যন্ত্রের,ষড়যন্ত্র,বিশেষ্য
14974,আত্মত্যাগেই,আত্মত্যাগ,বিশেষ্য
14975,কাঁদলে,কাঁদা,ক্রিয়া
14976,আখেরি,আখের,বিশেষ্য
14977,ঘটত,ঘটা,বিশেষ্য
14978,ঈদগাহই,ঈদগাহ,বিশেষ্য
14979,কলহই,কলহ,বিশেষ্য
14980,তামাকটা,তামাক,বিশেষ্য
14981,বিচরণ,বিচরণ,বিশেষ্য
14982,হাতড়েছিলো,হাতড়ানো,ক্রিয়া
14983,উপনিবেশগুলো,উপনিবেশ,বিশেষ্য
14984,গর্ভপাত,গর্ভপাত,বিশেষ্য
14985,করছিস,করা,ক্রিয়া
14986,বিভ্রান্তর,বিভ্রান্ত,বিশেষণ
14987,জেনে,জানা,ক্রিয়া
14988,আদিবাসীকে,আদিবাসী,বিশেষ্য
14989,অধরের,অধর,বিশেষ্য
14990,থাকিয়া,থাকা,ক্রিয়া
14991,বিপথে,বিপথ,বিশেষ্য
14992,আশ্রয়কে,আশ্রয়,বিশেষ্য
14993,কিরীটচূড়ায়,কিরীটচূড়া,সর্বনাম
14994,দেখাইতেও,দেখানো,ক্রিয়া
14995,কাফনও,কাফন,বিশেষ্য
14996,সহচরী,সহচর,বিশেষণ
14997,খাইয়া,খাওয়া,ক্রিয়া
14998,স্বচ্ছ,স্বচ্ছ,বিশেষণ
14999,বাধাত,বাধা,বিশেষ্য
15000,যন্ত্রদানবের,যন্ত্রদানব,বিশেষ্য
15001,পাশের,পাশ,বিশেষ্য
15002,ভীত,ভয়,বিশেষ্য
15003,অমরকৃষ্ণ,অমর,বিশেষণ
15004,অন্তর্দৃষ্টিসম্পন্ন,অন্তর্দৃষ্টি,বিশেষ্য
15005,নাসায়,নাসা,বিশেষ্য
15006,চরিত্র,চরিত্র,বিশেষ্য
15007,উদ্দীপনাময়,উদ্দীপনা,বিশেষ্য
15008,মেনেছে,মানা,ক্রিয়া
15009,অক্ষরটিকে,অক্ষর,বিশেষ্য
15010,বুঝস,বুঝা,ক্রিয়া
15011,অন্তর্ভুক্তিও,অন্তর্ভুক্তি,বিশেষ্য
15012,অক্ষতভাবে,অক্ষত,বিশেষণ
15013,অনুষদটির,অনুষদ,বিশেষ্য
15014,জমিদার,জমিদার,বিশেষ্য
15015,তেলের,তেল,বিশেষ্য
15016,অন্দরটা,অন্দর,বিশেষ্য
15017,করলা,করা,ক্রিয়া
15018,অক্ষমতাকাল,অক্ষম,বিশেষণ
15019,উত্ত্যক্তকারী,উত্ত্যক্ত,বিশেষণ
15020,পরিপূর্ণভাবে,পরিপূর্ণভাব,ক্রিয়াবিশেষণ
15021,কনিষ্ঠ,কনিষ্ঠ,বিশেষণ
15022,বিবাহকে,বিবাহ,বিশেষ্য
15023,দেখছিলেন,দেখা,ক্রিয়া
15024,মাসে,মাস,বিশেষ্য
15025,ভিড়ে,ভিড়,বিশেষ্য
15026,তুরস্ক,তুরস্ক,বিশেষ্য
15027,তেজপাতার,তেজপাতা,বিশেষ্য
15028,টাকি,টাকি,বিশেষ্য
15029,পাকাটি,পাকা,বিশেষ্য
15030,অকার্যকরের,অকার্য,বিশেষ্য
15031,পরিবেশ,পরিবেশ,বিশেষ্য
15032,অবরোধকারীরা,অবরোধ,বিশেষ্য
15033,ঘোড়াই,ঘোড়া,বিশেষ্য
15034,সক্ষমতা,সক্ষম,বিশেষণ
15035,পাড়িলেন,পাড়া,ক্রিয়া
15036,অভিনন্দন,অভিনন্দন,বিশেষ্য
15037,অভ্যন্তরস্থ,অভ্যন্তর,বিশেষ্য
15038,অনন্তধারা,অনন্ত,বিশেষণ
15039,কাঠি,কাঠি,বিশেষ্য
15040,বিবেক,বিবেক,বিশেষ্য
15041,কাচালাম,কাচা,ক্রিয়া
15042,কাঁদাচ্ছিলেন,কাঁদা,ক্রিয়া
15043,ক্ষিপ্রতাটা,ক্ষিপ্রতা,বিশেষ্য
15044,পিছাইতাম,পিছন,বিশেষ্য
15045,অপ্রতুলতা,অপ্রতুল,বিশেষ্য
15046,বিদায়কাল,বিদায়,বিশেষ্য
15047,অবাস্তব,অবাস্তব,বিশেষণ
15048,অন্ধকারটা,অন্ধকার,বিশেষ্য
15049,লাটিম,লাটিম,বিশেষ্য
15050,অর্চনাতে,অর্চনা,বিশেষ্য
15051,বিলুপ্ত,বিলুপ্ত,বিশেষণ
15052,সাহায্য,সাহায্য,বিশেষ্য
15053,সরাই,সরা,বিশেষ্য
15054,রোদের,রোদ,বিশেষ্য
15055,ছুয়াতে,ছুয়া,বিশেষ্য
15056,উদ্বাস্তুজীবনের,উদ্বাস্তু,বিশেষ্য
15057,লিখলি,লেখা,ক্রিয়া
15058,আওয়াল,আওয়াল,বিশেষ্য
15059,অক্টোবরেও,অক্টোবর,বিশেষ্য
15060,রাগের,রাগ,বিশেষ্য
15061,পাতার,পাতা,বিশেষ্য
15062,অনাদিকল্পর,অনাদি,বিশেষণ
15063,বাঁশের,বাঁশ,বিশেষ্য
15064,ইরানই,ইরান,বিশেষ্য
15065,দেহেরই,দেহ,বিশেষ্য
15066,আওয়াজও,আওয়াজ,বিশেষ্য
15067,খাটতো,খাটো,বিশেষণ
15068,উত্সটা,উত্স,বিশেষ্য
15069,ছেলেগুলি,ছেলে,বিশেষ্য
15070,মুরগীটিকে,মুরগী,বিশেষ্য
15071,করুন,করা,ক্রিয়া
15072,আধুনিককাল,আধুনিক,বিশেষণ
15073,লিখত,লেখা,ক্রিয়া
15074,অনুশোচনার,অনুশোচনা,বিশেষ্য
15075,ঋদ্ধিমান,ঋদ্ধি,বিশেষ্য
15076,কাচাত,কাচা,ক্রিয়া
15077,কার্যটি,কার্য,বিশেষ্য
15078,ডাক,ডাক,বিশেষ্য
15079,জিলাপিটির,জিলাপি,বিশেষ্য
15080,ময়রার,ময়রা,বিশেষ্য
15081,উঁচুতে,উঁচু,বিশেষণ
15082,এমনিভাবে,এমনি,ক্রিয়াবিশেষণ
15083,মেরজাই,মেরজাই,বিশেষ্য
15084,ঔদার্যে,ঔদার্য,বিশেষ্য
15085,ঝাল,ঝাল,বিশেষণ
15086,কাটিয়ে,কাটা,ক্রিয়া
15087,পিছাইতেছি,পিছন,বিশেষ্য
15088,আমেজও,আমেজ,বিশেষ্য
15089,বাদশাহরা,বাদশাহ,বিশেষ্য
15090,খামারে,খামার,বিশেষ্য
15091,পাঁচটি,পাঁচ,বিশেষ্য
15092,অলংকারী,অলংকার,বিশেষ্য
15093,ভবিষ্যৎ,ভবিষ্য,বিশেষ্য
15094,রেসিপি,রেসিপি,অন্যান্য
15095,পরিপূর্ণ,পরিপূর্ণ,বিশেষণ
15096,বাড়িটি,বাড়ি,বিশেষ্য
15097,রাখল,রাখা,ক্রিয়া
15098,লটকানো,লটকা,ক্রিয়াবিশেষণ
15099,আস্তিনগোটানো,আস্তিন,বিশেষ্য
15100,পাপে,পাপ,বিশেষ্য
15101,গণককে,গণক,বিশেষ্য
15102,ঘটনা,ঘটনা,বিশেষ্য
15103,বায়ুুকে,বায়ু,বিশেষ্য
15104,প্রদর্শনই,প্রদর্শন,ক্রিয়া
15105,কাঁদাচ্ছিলুম,কাঁদা,ক্রিয়া
15106,রকমে,রকম,বিশেষ্য
15107,টিউমার,টিউমার,বিশেষ্য
15108,আংলং,আংলং,বিশেষ্য
15109,ধর্মান্তরিত,ধর্মান্তরিত,ক্রিয়া
15110,আখেরাতে,আখের,বিশেষ্য
15111,চলত,চলা,ক্রিয়া
15112,আমড়াই,আমড়া,বিশেষ্য
15113,আজ্ঞাপক,আজ্ঞা,বিশেষ্য
15114,কাশিতে,কাশি,বিশেষ্য
15115,দুজনে,দুইজন,সর্বনাম
15116,অজ্ঞানের,অজ্ঞান,বিশেষণ
15117,আশারও,আশা,বিশেষ্য
15118,ইটিট,ইট,বিশেষ্য
15119,সামান্যতেই,সামান্য,বিশেষণ
15120,দাও,দাওয়া,ক্রিয়া
15121,লাগে,লাগা,ক্রিয়া
15122,লক্ষ্মীছাড়া,লক্ষ্মীছাড়া,বিশেষ্য
15123,ইঞ্জিন,ইঞ্জিন,বিশেষ্য
15124,পর্দায়,পর্দা,বিশেষ্য
15125,আসার,আসা,ক্রিয়া
15126,কাঁদাবো,কাঁদা,ক্রিয়া
15127,চাঁদটা,চাঁদ,বিশেষ্য
15128,ভরে,ভরা,ক্রিয়া
15129,সেগুলিকে,সে,সর্বনাম
15130,বিভাগে,বিভাগ,বিশেষ্য
15131,শ্রোতাকেই,শ্রোতা,বিশেষ্য
15132,মেঘদূত,মেঘ,বিশেষ্য
15133,নাকটা,নাক,বিশেষ্য
15134,উৎপাদনটা,উৎপাদন,বিশেষ্য
15135,আওতাধীন,আওতা,বিশেষ্য
15136,কালটা,কাল,বিশেষ্য
15137,উন্নতি,উন্নত,বিশেষণ
15138,দোষারোপ,দোষ,বিশেষ্য
15139,লেজই,লেজ,বিশেষ্য
15140,দিলে,দেওয়া,ক্রিয়া
15141,আসন্ন,আসন্ন,বিশেষণ
15142,নানারা,নানা,বিশেষ্য
15143,চন্দ্রাবতী,চন্দ্রাবতী,বিশেষ্য
15144,দূরদর্শিতাকে,দূরদর্শন,বিশেষ্য
15145,বাচ্চাদের,বাচ্চা,বিশেষ্য
15146,চিহ্নই,চিহ্ন,বিশেষ্য
15147,গণঅভ্যুত্থানের,গণঅভ্যুত্থান,বিশেষ্য
15148,মতপ্রকাশের,মতপ্রকাশ,বিশেষ্য
15149,কলম,কলম,বিশেষ্য
15150,গাঁটকাটাকে,গাঁটকাটা,বিশেষ্য
15151,ইন্ডিয়ায়,ইন্ডিয়া,বিশেষ্য
15152,কাঁঠালটাকে,কাঁঠাল,বিশেষ্য
15153,ওষুধ,ওষুধ,বিশেষ্য
15154,আয়োজনে,আয়োজন,বিশেষ্য
15155,বাড়িয়ে,বাড়ানো,ক্রিয়া
15156,আমার,আমি,সর্বনাম
15157,উদাহরণের,উদাহরণ,বিশেষ্য
15158,কতই,কত,বিশেষণ
15159,বাজানোত,বাজানো,বিশেষ্য
15160,বন্দুক,বন্দুক,বিশেষ্য
15161,নিতে,নেওয়া,ক্রিয়া
15162,আদেশনামা,আদেশ,বিশেষ্য
15163,ধনে,ধন,বিশেষ্য
15164,করেই,করা,ক্রিয়া
15165,অংশবিশেষও,অংশ,বিশেষ্য
15166,পূজারি,পূজারি,বিশেষ্য
15167,ধারণ,ধরা,বিশেষ্য
15168,যুগ্ম,যুগ্ম,বিশেষণ
15169,নকশা,নকশা,বিশেষ্য
15170,ঘর,ঘর,বিশেষ্য
15171,প্রকাশে,প্রকাশ,ক্রিয়া
15172,কাটাচ্ছ,কাটা,ক্রিয়া
15173,উরট্,উরট্,বিশেষ্য
15174,সওদাটি,সওদা,বিশেষ্য
15175,ফোঁটা,ফোঁটা,বিশেষ্য
15176,ইজরায়েলের,ইজরায়েলে,বিশেষ্য
15177,নারাজ,নারাজ,বিশেষণ
15178,একটাই,একটা,বিশেষণ
15179,অপূর্বকে,অপূর্ব,বিশেষণ
15180,ব্যয়িত,ব্যয়,ক্রিয়া
15181,প্রভুর,প্রভু,বিশেষ্য
15182,ব্যাঘাত,ব্যাঘাত,বিশেষ্য
15183,পোস্তে,পোস্ত,বিশেষ্য
15184,ব্যয়ের,ব্যয়,ক্রিয়া
15185,শাক,শাক,বিশেষ্য
15186,চক্রবাক,চক্র,বিশেষ্য
15187,কর্তব্যকে,কর্তব্য,বিশেষণ
15188,শান্তকে,শান্ত,বিশেষ্য
15189,আন্তরিকতার,আন্তরিকতা,বিশেষ্য
15190,আবরণটি,আবরণ,বিশেষ্য
15191,অনুকূলেও,অনুকূল,বিশেষণ
15192,উচ্চাকাঙ্ক্ষার,উচ্চাকাঙ্ক্ষা,বিশেষ্য
15193,উঠছে,ওঠা,ক্রিয়া
15194,দেড়সের,দেড়সের,বিশেষণ
15195,মদিনায়,মদিনা,বিশেষ্য
15196,উপস্থাপনকালে,উপস্থাপন,বিশেষ্য
15197,ভাতই,ভাত,বিশেষ্য
15198,কাটছিলুম,কাটা,ক্রিয়া
15199,নেওয়াব,নেওয়া,ক্রিয়া
15200,যাই,যা,ক্রিয়া
15201,মাদুলি,মাদুলি,বিশেষ্য
15202,মাঝে,মাঝে,ক্রিয়াবিশেষণ
15203,উচ্চশিক্ষার,উচ্চশিক্ষা,বিশেষ্য
15204,বসন,বসা,বিশেষ্য
15205,বাগে,বাগ,বিশেষ্য
15206,মাঠকে,মাঠ,বিশেষ্য
15207,উচ্চশিক্ষা,উচ্চশিক্ষা,বিশেষ্য
15208,চাহিদাই,চাহিদা,বিশেষ্য
15209,অন্তর্ধানকারী,অন্তর্ধান,বিশেষ্য
15210,লেপন,লেপন,বিশেষ্য
15211,নিরলস,নিরলস,বিশেষণ
15212,টোপেও,টোপ,বিশেষ্য
15213,আত্মহত্যায়,আত্মহত্যা,বিশেষ্য
15214,খাটাশই,খাটাশ,বিশেষ্য
15215,অনাচার,অনাচার,বিশেষ্য
15216,এলে,আসা,ক্রিয়া
15217,অধ্যাপকও,অধ্যাপক,বিশেষ্য
15218,আস্বাদগ্রহণকারী,আস্বাদ,বিশেষ্য
15219,গণ্ডদের,গণ্ড,বিশেষ্য
15220,ভীরু,ভীরু,বিশেষণ
15221,লোজনদের,লোকজন,বিশেষ্য
15222,অভিশাপের,অভিশাপ,বিশেষ্য
15223,খেয়ে,খাওয়া,ক্রিয়া
15224,ইচ্ছুকসহ,ইচ্ছুক,বিশেষণ
15225,কোকিলদের,কোকিল,বিশেষ্য
15226,নবগঠিত,নবগঠিত,বিশেষণ
15227,ভাবিতেছিলাম,ভাবা,ক্রিয়া
15228,অর্ণবসহ,অর্ণব,বিশেষ্য
15229,দয়ার,দয়া,বিশেষ্য
15230,অক্ষয়কে,অক্ষয়,বিশেষণ
15231,চেতনাহীন,চেতনা,বিশেষ্য
15232,ক্রিস্টোফার,ক্রিস্টোফার,বিশেষ্য
15233,ছালটটি,ছালট,বিশেষ্য
15234,তালা,তালা,বিশেষ্য
15235,গর্তগুলো,গর্ত,বিশেষ্য
15236,অপ্রতুলই,অপ্রতুল,বিশেষ্য
15237,তেঁতুলে,তেঁতুল,বিশেষ্য
15238,দাদার,দাদা,বিশেষ্য
15239,সেইদিনকার,সেদিন,সর্বনাম
15240,প্রচারমূলক,প্রচার,বিশেষ্য
15241,ছাত্রই,ছাত্র,বিশেষ্য
15242,আফ্রিকাতে,আফ্রিকা,বিশেষ্য
15243,আলাদাই,আলাদা,বিশেষণ
15244,পাতিলই,পাতিল,বিশেষ্য
15245,কাচাইয়াছে,কাচা,ক্রিয়া
15246,অচিন,অচিন,বিশেষণ
15247,পিতৃমাতৃহীন,পিতামাতাহীন,বিশেষণ
15248,অকৃতকার্য,অকৃতকার্য,বিশেষ্য
15249,আরতীর,আরতি,বিশেষ্য
15250,পরেছে,পরা,ক্রিয়া
15251,পাঠানকোট,পাঠানকোট,বিশেষ্য
15252,আহার,আহার,বিশেষ্য
15253,অধিক্ষেত্রসম্পন্ন,অধিক্ষেত্র,বিশেষ্য
15254,ইহকালের,ইহকাল,বিশেষ্য
15255,কঞ্চির,কঞ্চি,বিশেষ্য
15256,আলোচনাকাল,আলোচনা,বিশেষ্য
15257,সহায়,সহায়,বিশেষ্য
15258,কিয়ৎকাল,কিয়ৎকাল,সর্বনাম
15259,হটকানো,হটকানো,ক্রিয়া
15260,অশিক্ষার,অশিক্ষা,বিশেষ্য
15261,ক্ষয়ক্ষতিও,ক্ষয়ক্ষতি,বিশেষ্য
15262,চক্ষে,চক্ষু,বিশেষ্য
15263,কেবলই,কেবল,বিশেষ্য
15264,কদবেলে,কদবেল,বিশেষ্য
15265,পরিষ্কারে,পরিষ্কার,বিশেষ্য
15266,মসজিদে,মসজিদ,বিশেষ্য
15267,করিলাম,করা,ক্রিয়া
15268,অনুকূলে,অনুকূল,বিশেষণ
15269,চটটি,চট,বিশেষ্য
15270,কর্ত্রীরা,কর্ত্রী,বিশেষ্য
15271,নদী,নদী,বিশেষ্য
15272,অদৃশ্যমান,অদৃশ্য,বিশেষ্য
15273,পাপও,পাপ,বিশেষ্য
15274,খরগোশদের,খরগোশ,বিশেষ্য
15275,বেলেঘাটা,বেলেঘাটা,বিশেষ্য
15276,অক্টোপাসে,অক্টোপাস,বিশেষ্য
15277,চাইছিলেন,চাওয়া,ক্রিয়া
15278,খ্যাতি,খ্যাত,বিশেষণ
15279,অমানুষিকতা,অমানুষ,বিশেষণ
15280,উজাড়ও,উজাড়,বিশেষণ
15281,রোদটা,রোদ,বিশেষ্য
15282,অক্টোপাসের,অক্টোপাস,বিশেষ্য
15283,উদ্ভাবন,উদ্ভাবন,বিশেষ্য
15284,গর্জনে,গর্জন,বিশেষ্য
15285,থামাচ্ছিলি,থামা,ক্রিয়া
15286,অপূর্ণাঙ্গতা,অপূর্ণাঙ্গ,বিশেষণ
15287,উদ্ধৃতাংশ,উদ্ধৃতাংশ,বিশেষ্য
15288,আন্তরিকতা,আন্তরিকতা,বিশেষ্য
15289,ক্ষুদ্রতর,ক্ষুদ্র,বিশেষণ
15290,নায়কের,নায়ক,বিশেষ্য
15291,আবেদনপত্রকে,আবেদনপত্র,বিশেষ্য
15292,ছটাকের,ছটাক,বিশেষ্য
15293,আত্মসংযমের,আত্মসংযম,বিশেষ্য
15294,খতিয়ানকে,খতিয়ান,বিশেষ্য
15295,আপনঘরে,আপন,বিশেষণ
15296,দুয়াররে,দুয়ার,বিশেষ্য
15297,সেখানের,সেখানে,ক্রিয়াবিশেষণ
15298,ঢেলে,ঢালা,ক্রিয়া
15299,খাইতেছ,খাওয়া,ক্রিয়া
15300,শিশুমনে,শিশু,বিশেষ্য
15301,আসলেম,আসা,ক্রিয়া
15302,সদস্যদের,সদস্য,বিশেষ্য
15303,পরিষ্কারিত,পরিষ্কার,বিশেষ্য
15304,আমাকে,আমার,সর্বনাম
15305,অজ্ঞর,অজ্ঞ,বিশেষণ
15306,অনির্দিষ্টার্থে,অনির্দিষ্ট,বিশেষণ
15307,বিজয়কে,বিজয়,বিশেষ্য
15308,রকম,রকম,বিশেষ্য
15309,আকাঙ্ক্ষাকে,আকাঙ্ক্ষা,বিশেষ্য
15310,স্নেহময়,স্নেহ,বিশেষ্য
15311,দুশমন,দুশমন,বিশেষ্য
15312,আতা,আতা,বিশেষ্য
15313,ভক্তি,ভক্তি,বিশেষ্য
15314,অপ্রস্তুত,অপ্রস্তুত,বিশেষণ
15315,ছলাকলার,ছলাকলা,বিশেষ্য
15316,পেগ,পেগ,অন্যান্য
15317,কথোপকথনটি,কথোপকথন,বিশেষ্য
15318,অল্পকথা,অল্প,বিশেষণ
15319,আচ্ছা,আচ্ছা,অব্যয়
15320,আত্মপরিচয়সূচক,আত্মপরিচয়,বিশেষ্য
15321,তহবিল,তহবিল,বিশেষ্য
15322,অক্ষরজ্ঞানও,অক্ষর,বিশেষ্য
15323,রচনাটা,রচনা,বিশেষ্য
15324,প্রাতে,প্রাতঃ,বিশেষ্য
15325,কনুইটা,কনুই,বিশেষ্য
15326,বেনামি,বেনাম,বিশেষ্য
15327,বিশালে,বিশাল,বিশেষ্য
15328,অভ্রতে,অভ্র,বিশেষ্য
15329,ময়নাতদন্তে,ময়নাতদন্ত,বিশেষ্য
15330,খেয়েছিলেন,খাওয়া,ক্রিয়া
15331,ঢাকটি,ঢাক,বিশেষ্য
15332,মাফ,মাফ,বিশেষ্য
15333,উচ্চতা,উচ্চতা,বিশেষ্য
15334,লাঞ্ছিত,লাঞ্ছনা,বিশেষ্য
15335,কামড়াত,কামড়,বিশেষ্য
15336,অদৃষ্টের,অদৃষ্ট,বিশেষ্য
15337,শর,শর,বিশেষ্য
15338,ভাগ,ভাগ,বিশেষ্য
15339,নির্দেশে,নির্দেশ,ক্রিয়া
15340,অমানুষের,অমানুষ,বিশেষণ
15341,খবরটি,খবর,বিশেষ্য
15342,উন্নতি,উন্নতি,বিশেষ্য
15343,জোড়াতে,জোড়া,বিশেষণ
15344,পড়ছে,পড়া,ক্রিয়া
15345,ফজরে,ফজর,বিশেষ্য
15346,নামাচ্ছি,নামা,বিশেষ্য
15347,খাদ্যদ্রব্যগুলোর,খাদ্যদ্রব্য,বিশেষ্য
15348,কলেরাই,কলেরা,বিশেষ্য
15349,শব্দগত,শব্দ,বিশেষণ
15350,প্রভুপাদ,প্রভু,বিশেষ্য
15351,বোর্ডিং,বোর্ডিং,অন্যান্য
15352,খোপটা,খোপ,বিশেষ্য
15353,গেল,গেল,ক্রিয়া
15354,তাহা,তাহা,সর্বনাম
15355,আমিষনির্ভর,আমিষ,বিশেষ্য
15356,অতিশয়,অতিশয়,বিশেষণ
15357,গেলাম,যাওয়া,ক্রিয়া
15358,ডিঙা,ডিঙা,বিশেষ্য
15359,তাবুতে,তাবু,বিশেষ্য
15360,বুঝে,বুঝা,ক্রিয়া
15361,পয়ঃপ্রণালী,পয়ঃপ্রণালী,বিশেষ্য
15362,পাটিটি,পাটি,বিশেষ্য
15363,আসতেছি,আসা,ক্রিয়া
15364,আবৃত্তিকার,আবৃত্তি,বিশেষ্য
15365,চেতনাবিহীন,চেতনা,বিশেষ্য
15366,সাহসীকে,সাহসী,বিশেষণ
15367,গুণে,গুণ,বিশেষ্য
15368,বাণিজ্যিক,বাণিজ্য,বিশেষ্য
15369,চুম্বকটি,চুম্বক,বিশেষ্য
15370,অর্ধচন্দ্রাকার,অর্ধচন্দ্র,বিশেষ্য
15371,অংশভাগ,অংশ,বিশেষ্য
15372,আস্তিনে,আস্তিন,বিশেষ্য
15373,কাটাইবেন,কাটা,ক্রিয়া
15374,বিশেষজ্ঞরা,বিশেষজ্ঞ,বিশেষণ
15375,আত্মীয়ও,আত্মীয়,বিশেষ্য
15376,ফিরতেই,ফেরা,ক্রিয়া
15377,খাইল,খাওয়া,ক্রিয়া
15378,রেখেছে,রাখা,ক্রিয়া
15379,অংশগ্রহণসহ,অংশ,বিশেষ্য
15380,চেইনই,চেইন,বিশেষ্য
15381,কাঁদছিল,কাঁদা,ক্রিয়া
15382,তারকাঁটা,তারকাঁটা,বিশেষ্য
15383,ইঞ্জিনিয়ারকে,ইঞ্জিনিয়ার,বিশেষ্য
15384,ইনি,সে,সর্বনাম
15385,ওদিকে,ওদিক,বিশেষ্য
15386,অনুভূতিগুলির,অনুভূতি,বিশেষ্য
15387,অমলা,অমল,বিশেষণ
15388,উত্তরীয়সহ,উত্তরী,বিশেষ্য
15389,কলিকাকে,কলিকা,বিশেষ্য
15390,পুঁচকিকে,পুঁচকি,বিশেষ্য
15391,ধ্বংসের,ধ্বংস,বিশেষ্য
15392,জীবন,জীবন,বিশেষ্য
15393,পোড়াই,পোড়ানো,ক্রিয়া
15394,প্রচার,প্রচার,বিশেষ্য
15395,লাড্ডু,লাড্ডু,বিশেষ্য
