,word,ipa
26377,মালিকানার,mɐlɪkɐnɐɾ
26378,ড্রিবলিংয়ে,dɾɪbɔlɪŋʲe
26379,মন্টু,montu
26380,কাঁচা-পাকা,kɐ̃cɐ-pɐkɐ
26381,সুইজারল্যান্ডকে,suɪ̯ɟɐɾlɛndke
26382,পর্তুগালই।,pɔɾt̪ugɐlɪ।
26383,একত্রিত,ɛkot̪ɾɪt̪o
26384,"থাকবে,","t̪ʰɐkbe,"
26385,জঙ্গি-সন্ত্রাসবাদ,ɟɔŋgɪ-ʃɔnt̪ɾɐʃbɐd̪
26386,চাড়া,cɐɽɐ
26387,ঘটনাক্রমে,gʱɔtonɐkɾome
26388,শাহেদা,ʃɐhed̪ɐ
26389,"সিদ্দিক,","sɪd̪d̪ɪk,"
26390,‘দরপত্র,‘d̪ɔɾpɔt̪ɾo
26391,পাষণ্ডরা,pɐʃondoɾɐ
26392,তাড়নায়,t̪ɐɽonɐe̯
26393,মেয়াদি,meʲɐd̪ɪ
26394,কোহিনুর,kohɪnuɾ
26395,তাইবুর,t̪ɐɪ̯buɾ
26396,সানজামুল।,sɐnɟɐmul।
26397,"হেনিন,","henɪn,"
26398,এভারটনের,ebʱɐɾɪneɾ
26399,এদিক-সেদিক,ed̪ɪk-ʃed̪ɪk
26400,তাড়াপুর,t̪ɐɽɐpuɾ
26401,"বাহিনীকে,","bɐhɪnɪke,"
26402,নোমানী,nomɐnɪ
26403,টিমে,tɪme
26404,মিশু,mɪʃu
26405,শেষও,ʃeʃoː
26406,ধানীখোলা,d̪ʱɐnɪkʰolɐ
26407,আইএমইআই,ɐɪ̯emɪɐɪ̯
26408,লোকেশন,lokeʃon
26409,পাটনায়।,pɐtnɐe̯।
26410,মুজিব,muɟɪb
26411,রুসদী।,ɾuʃd̪ɪ।
26412,শ্বেতা,ʃet̪ɐ
26413,"লিখে,","lɪkʰe,"
26414,কাব্য,kɐbbo
26415,গ্রন্থ,gɾont̪ʰo
26416,বিভ্রান্তি,bɪbʱɾɐnt̪ɪ
26417,ছড়াচ্ছে।,cʰɔɽɐccʰe।
26418,আনা-নেয়ার,ɐnɐ-neʲɐɾ
26419,পরানো,pɔɾɐno
26420,উঠল,utʰlo
26421,পাড়ায়।,pɐɽɐe̯।
26422,নাটকেই,nɐtɔkeɪ̯
26423,খবর-যশোর,kʰɔboɾ-ɟɔʃoɾ
26424,মনিরামপুর,monɪɾɐmpuɾ
26425,রাজগঞ্জে।,ɾɐɟgɔnɟe।
26426,নিউমোনিয়ায়,nɪu̯monɪʲɐe̯
26427,খোকার,kʰokɐɾ
26428,এরশাদ।,eɾʃɐd̪।
26429,কিডনির,kɪdnɪɾ
26430,পানিশূন্যতার,pɐnɪʃunnot̪ɐɾ
26431,লীলাবতি,lɪlɐbot̪ɪ
26432,কোরীয়,koɾɪʲo
26433,কূটনীতিকদের,kutnɪt̪ɪkd̪eɾ
26434,থাকবেই।,t̪ʰɐkbeɪ̯।
26435,মাচিল,mɐcɪl
26436,কমান্ডোদের,kɔmɐndod̪eɾ
26437,সোনাপুর,ʃonɐpuɾ
26438,পরিষদে।,poɾɪʃɔd̪e।
26439,ক্রিকেটবরিশালের,ক্রিকেট
26440,ভুইয়া,bʱuɪ̯ʲɐ
26441,উভয়পক্ষই,ubʱɔʲpokkʰoɪ̯
26442,ত্রীমহোনী,t̪ɾɪmɔhonɪ
26443,সমাবেত,ʃɔmɐbet̪o
26444,নিবেদক,nɪbed̪ɔk
26445,বর্ণবাদের,bɔɾnobɐd̪eɾ
26446,বিলুপ্তি,bɪlupt̪ɪ
26447,সাদাদের,ʃɐd̪ɐd̪eɾ
26448,ব্রাশ,bɾɐʃ
26449,কালোর,kɐloɾ
26450,বসানো।,bɔʃɐno।
26451,বাণিজ্যিকভাবে,bɐnɪɟɟɪkbʱɐbe
26452,নাগেশ্বরীতে,nɐgesʃoɾɪt̪e
26453,দাশুরিয়া,d̪ɐʃuɾɪʲɐ
26454,নাটোর-রাজশাহী,nɐtoɾ-ɾɐɟʃɐhɪ
26455,তীর্থভূমিতে,t̪ɪɾt̪ʰobʱumɪt̪e
26456,আমিররা,ɐmɪɾɾɐ
26457,কলংকিত,kɔloŋkɪt̪o
26458,খেলাটিকে।,kʰɛlɐtɪke।
26459,ঘাতককে,gʱɐt̪okke
26460,সঞ্চালক,ʃɔncɐlok
26461,কুৎসা,kut̪ʃɐ
26462,রটান।,ɾɔtɐn।
26463,অস্তিত্ব,ost̪ɪt̪t̪o
26464,স্যামসং,sɛmʃɔŋ
26465,সারাদিনে,ʃɐɾɐd̪ɪne
26466,"গেমস,","gems,"
26467,নিশ্চিন্তায়,nɪʃcɪnt̪ɐe̯
26468,প্রসূতি।,pɾoʃut̪ɪ।
26469,আর্সেনাল।,ɐɾsenɐl।
26470,"আকবর,","ɐkbɔɾ,"
26471,সঙ্গীতায়োজন,ʃɔŋgɪt̪ɐʲoɟon
26472,নাসিরউদ্দীন,nɐʃɪɾud̪d̪ɪn
26473,"ইউসুফ,","ɪu̯ʃupʰ,"
26474,"ইয়াসমিন,","ɪʲɐʃomɪn,"
26475,বিশ্বজিৎসহ,bɪʃʃoɟɪt̪ʃɔho
26476,ব্যক্তিত্ব।,bɛkt̪ɪt̪t̪o।
26477,সারফেস,sɐɾfes
26478,মিনির,mɪnɪɾ
26479,জানারুল,ɟɐnɐɾul
26480,দরিপাড়া,d̪oɾɪpɐɽɐ
26481,শাহে,ʃɐhe
26482,ম্যান্ডেট,mɛndet
26483,পার্লামেন্ট,pɐɾlɐment
26484,বেগুনবাড়ি,begunbɐɽɪ
26485,নিয়েছিল,nɪʲecʰɪlo
26486,পপি,pɔpɪ
26487,আঙিনায়,ɐŋɪnɐe̯
26488,টিভিকে,tɪbʱɪke
26489,আবিদাল,ɐbɪd̪ɐl
26490,‘ক্লাবের,‘klɐbeɾ
26491,ফেরাটা,pʰeɾɐtɐ
26492,নটি,notɪ
26493,বিশ্বরেকর্ড,bɪʃʃoɾekoɾd
26494,মিডফিল্ডারকে,mɪdpʰɪldɐɾke
26495,এনেছে,enecʰe
26496,ম্যানইউ।,mɛnɪu।
26497,জেবুন্নেছা।,ɟebunnecʰɐ।
26498,কালিহাতী-রতনগঞ্জ,kɐlɪhɐt̪ɪ-ɾot̪ɔngɔnɟ
26499,ধল্লাই,d̪ʱɔllɐɪ̯
26500,ইফতি।,ɪpʰt̪ɪ।
26501,হরেন্দ্রনাথ,hɔɾend̪ɾonɐt̪ʰ
26502,ব্লাকবোর্ড,blɐkboɾd
26503,মারজান,mɐɾɟɐn
26504,সিপা।,ʃɪpɐ।
26505,পন্থায়,pont̪ʰɐe̯
26506,ঘি,gʱɪ
26507,নামি-দামি,nɐmɪ-d̪ɐmɪ
26508,মোড়কে,moɽoke
26509,খাঁটি,kʰɐ̃tɪ
26510,বাজারজাত,bɐɟɐɾɟɐt̪
26511,"গেলেও,","geleo̯,"
26512,ডাবল,dɐbol
26513,সম্প্রতি।,ʃɔmpɾot̪ɪ।
26514,অ্যালার্ট,ɛlɐɾt
26515,কাগজপত্রে,kɐgoɟpot̪ɾe
26516,ত্র“টি,t̪ɾo“tɪ
26517,সূচক।,ʃucok।
26518,প্লে-অফের,ple-ɔpʰeɾ
26519,পেরোতে,peɾot̪e
26520,প্রতিরক্ষামন্ত্রীর,pɾot̪ɪɾɔkkʰɐmɔnt̪ɾɪɾ
26521,মসুলের,mosuleɾ
26522,প্রভাবাধীন,pɾobʱɐbɐd̪ʱɪn
26523,রিচার্জএবল,ɾɪcɐɾɟebol
26524,ব্যাটারিও,bɛtɐɾɪo
26525,সাতপাই,ʃɐt̪pɐɪ̯
26526,সিমগুলো,sɪmgulo
26527,টেলিফোনেই,telɪpʰoneɪ̯
26528,সারতেন,ʃɐɾt̪en
26529,বচ্চন।,bɔccon।
26530,ডিফল্টভাবে,dɪpʰɔltobʱɐbe
26531,স্পি­ট,spɪt
26532,মাল্টিটাস্ক,mɐltɪtɐsko
26533,নৌকাযোগে,nou̯kɐɟoge
26534,বানভাসি,bɐnbʱɐʃɪ
26535,ঘনীভূত,gʱonɪbʱut̪o
26536,উত্তর-পশ্চিমে,ut̪t̪ɔɾ-pɔʃcɪme
26537,লোকেরই,lokeɾɪ
26538,জাব্বার,ɟɐbbɐɾ
26539,মেম্বারকেও,membɐɾkeo̯
26540,শুভকামনা,ʃubʱokɐmonɐ
26541,তালশাঁস,t̪ɐlʃɐ̃ʃ
26542,আরামের,ɐɾɐmeɾ
26543,মাতেও,mɐt̪eo̯
26544,"কোভাচিচ,","kobʱɐcɪc,"
26545,মার্সেলো।,mɐɾselo।
26546,আশ্রাফুল,ɐʃɾɐpʰul
26547,"আজিম,","ɐɟɪm,"
26548,পৃষ্ঠপোষকতায়,pɾɪʃtʰopoʃokɔt̪ɐe̯
26549,মেয়াদোত্তীর্ণ।,meʲɐd̪ot̪t̪ɪɾno।
26550,মানিকদা,mɐnɪkɔd̪ɐ
26551,আপনাদেরই,ɐpnɐd̪eɾɪ
26552,চাইবে-,cɐɪ̯be-
26553,রাখাইনের,ɾɐkʰɐɪ̯neɾ
26554,"সহায়তা,","ʃɔhɐʲot̪ɐ,"
26555,লোকজনের,leɐ̯kɟɔneɾ
26556,ছিনতাইসহ,cʰɪnt̪ɐɪ̯ʃɔho
26557,মামলাও।,mɐmlɐo̯।
26558,যন্ত্রে,ɟɔnt̪ɾe
26559,জিহাদ।,ɟɪhɐd̪।
26560,মধ্যস্থতা,mod̪d̪ʱost̪ʰot̪ɐ
26561,অর্ন্তভূক্তসহ,ɔɾnt̪obʱukt̪oʃɔho
26562,প্রয়োজনী,pɾoʲoɟonɪ
26563,হলো।,holo।
26564,কারবারিরা,kɐɾbɐɾɪɾɐ
26565,দেয়-,d̪eʲ-
26566,খোলেন।,kʰolen।
26567,লাপাং,lɐpɐŋ
26568,শবরত,ʃɔboɾɔt̪o
26569,শেফারের,ʃefɐɾeɾ
26570,দোয়েল,d̪oʲel
26571,ক্রসিংয়ে,kɾɔsɪŋʲe
26572,স্পেসের,speseɾ
26573,নুরনবী-মৌসুমী,nuɾnobɪ-mou̯ʃumɪ
26574,বরাবরের,bɔɾɐboɾeɾ
26575,খুনিকে,kʰunɪke
26576,তথ্যপ্রমাণের,t̪ot̪t̪opɾomɐneɾ
26577,সেগুলি,ʃegulɪ
26578,চুপিসারে,cupɪʃɐɾe
26579,জয়চন্ডী,ɟɔʲocondɪ
26580,নামপ্রকাশ,nɐmpɾokɐʃ
26581,নেটওয়ার্ক।,netoʷɐɾk।
26582,উজিরপুরের,uɟɪɾpuɾeɾ
26583,মেক্সিকান,mekʃɪkɐn
26584,স্যাম,sɛm
26585,কুয়েরির,kueɾɪɾ
26586,নাদাল।,nɐd̪ɐl।
26587,দিক-নির্দেশনায়,d̪ɪk-nɪɾd̪eʃnɐe̯
26588,সার্থক,ʃɐɾt̪ʰok
26589,'সন্ত্রাসী','ʃɔnt̪ɾɐʃɪ'
26590,সম্বোধন,ʃɔmbod̪ʱon
26591,সামিউল,sɐmɪu̯l
26592,ছাপাখানা,cʰɐpɐkʰɐnɐ
26593,খাশিয়া,kʰɐʃɪʲɐ
26594,বিক্ষুব্ধদের,bɪkkʰubd̪ʱod̪eɾ
26595,পাবনা-ঢাকা,pɐbnɐ-dʱɐkɐ
26596,দুদিকে,d̪ud̪ɪke
26597,পোড়াবাড়ি,poɽɐbɐɽɪ
26598,জহুরুল।,ɟohuɾul।
26599,সৌদকেও,ʃou̯d̪okeo̯
26600,"রাজারবাগ,","ɾɐɟɐɾbɐg,"
26601,শান্তিনগর।,ʃɐnt̪ɪnɔgoɾ।
26602,হ্রদে,ɾɔd̪e
26603,"প্রজনন,","pɾoɟɔnon,"
26604,নিষেধাজ্ঞাটি,nɪʃed̪ʱɐggɐtɪ
26605,উপ-পরিদর্শক।,upo-poɾɪd̪ɔɾʃok।
26606,ভাবতাম,bʱɐbt̪ɐm
26607,দিল্লিতে,d̪ɪllɪt̪e
26608,কুয়াকাটা,kuɐkɐtɐ
26609,শেবাচিম,ʃebɐcɪm
26610,জর্জিয়ার,ɟɔɾɟɪʲɐɾ
26611,ভূখণ্ড,bʱukʰɔndo
26612,ক্যাপ,kɛp
26613,প্রার্থী।,pɾɐɾt̪ʰɪ।
26614,পয়ঃনিষ্কাশন,pɔʲonɪʃkɐʃon
26615,কেমিক্যালে,কেমিকালে
26616,পঁচা,pɔ̃cɐ
26617,গয়েশ্বর,gɔʲeʃʃɔɾ
26618,চার্লিজের,cɐɾlɪɟeɾ
26619,আলবদর-আল,ɐlbod̪ɔɾ-ɐl
26620,শামসদের,ʃɐmʃɔd̪eɾ
26621,আনামদেরও,ɐnɐmd̪eɾo
26622,লাগা,lɐgɐ
26623,ছটফট,cʰɔtpʰɔt
26624,করতাম।,koɾt̪ɐm।
26625,টানিয়ে,tɐnɪʲe
26626,দিয়েছি,d̪ɪʲecʰɪ
26627,রাতইল,ɾɐt̪oɪl
26628,ইনডিপেন্ডেন্টের।,ɪndɪpendenteɾ।
26629,লীগায়,lɪgɐe̯
26630,পামগাছের,pɐmgɐcʰeɾ
26631,চ্যালেঞ্জিং,cɛlenɟɪŋ
26632,‘রাফার,‘ɾɐpʰɐɾ
26633,বেদখলই,bed̪ɔkʰolɪ
26634,খাতা-কলমে,kʰɐt̪ɐ-kɔlome
26635,বেহাত,behɐt̪
26636,চালিকাশক্তি।,cɐlɪkɐʃokt̪ɪ।
26637,গাঁথনি,gɐ̃t̪ʰonɪ
26638,স্কুলের।,skuleɾ।
26639,সংশোধনীতে,ʃɔŋʃod̪ʱonɪt̪e
26640,কেনাবেচায়,kenɐbecɐe̯
26641,ট্রানজেশন,tɾɐnɟeʃon
26642,সামচুল,ʃɐmcul
26643,নেটওয়ার্কিং,netoʷɐɾkɪŋ
26644,রেশন,ɾeʃon
26645,বিশ্বম্ভরপুর,bɪʃʃɔmbʱoɾpuɾ
26646,কৃষকরা।,kɾɪʃokɾɐ।
26647,নামলে,nɐmle
26648,লোকজনসহ,lokɟɔnʃɔho
26649,আইয়ুব।,ɐɪ̯ʲub।
26650,কারাবন্দিকে,kɐɾɐɐ̯nd̪ɪke
26651,ঘুমাতেন,gʱumɐt̪en
26652,গোপনীয়তার,goponɪʲot̪ɐɾ
26653,উন্মুত্ত,unmut̪t̪o
26654,অ্যাশেজের,ɛʃeɟeɾ
26655,সেপ্টেম্বরের,septembɔɾeɾ
26656,দেখাভালের,d̪ekʰɐbʱɐleɾ
26657,ধীর,d̪ʱɪɾ
26658,পরিলক্ষিত,poɾɪlokkʰɪt̪o
26659,ফাহিমাকে,pʰɐhɪmɐke
26660,দাদিকে,d̪ɐd̪ɪke
26661,অপহরণকারীরা।,ɔpohɔɾonkɐɾɪɾɐ।
26662,পৌঁছেন,poũ̯cʰen
26663,জিলু।,ɟɪlu।
26664,ছাপাখানার,cʰɐpɐkʰɐnɐɾ
26665,গ্যাস-বিদ্যুৎ,gɛʃ-bɪd̪d̪ut̪
26666,ল্যাপটপটাও,lɛptɔptɐoː
26667,বেচে,bece
26668,খবর-পটুয়াখালী,kʰɔboɾ-potuɐ̯ʷkʰɐlɪ
26669,দুমকিতে,d̪umkɪt̪e
26670,বশারকে,bɔʃɐɾke
26671,মানুষ-,mɐnuʃ-
26672,স্বল্পমেয়াদে,ʃɔlpomeʲɐd̪e
26673,ওইভাবে,oɪ̯bʱɐbe
26674,ড্রয়ে,dɾoʲe
26675,হেরফের,heɾɔpʰeɾ
26676,আবাহনীর।,ɐbɐhonɪɾ।
26677,চাপত,cɐpt̪o
26678,ছাগলনাইয়া,cʰɐgolnɐɪ̯ʲɐ
26679,মেজবাউল,mezɔbɐu̯l
26680,চলাও,cɔlɐo
26681,মসিহুর,mosɪhuɾ
26682,অ্যালবামেই,ɛlbɐmeɪ
26683,সংগীতের,ʃoŋgɪt̪eɾ
26684,ভক্তের,bʱokt̪eɾ
26685,সংগীত,ʃoŋgɪt̪
26686,তানিয়া।,t̪ɐnɪʲɐ।
26687,নাইন,nɐɪ̯n
26688,দ্বন্দ্বে,d̪ɔnd̪e
26689,ডিসকো,dɪʃko
26690,ভয়েজ,bʱɔʲeɟ
26691,বাসনা।,bɐʃonɐ।
26692,মাগফুরুল,mɐgpʰuɾul
26693,আব্বাসী,ɐbbɐsɪ
26694,গোল্ডিলক্?স,goldɪlɔk?ʃo
26695,জোনে।,ɟone।
26696,ধর্ষিত,d̪ʱɔɾʃɪt̪o
26697,তরুণীকেই,t̪oɾunɪkeɪ̯
26698,ওলি,olɪ
26699,শরিকদের,ʃoɾɪkd̪eɾ
26700,কটূক্তি,kɔtukt̪ɪ
26701,গালিগালাজ।,gɐlɪgɐlɐɟ।
26702,শত্রুতার,ʃot̪ɾut̪ɐɾ
26703,বাবা-মা।,bɐbɐ-mɐ।
26704,ফেকাসে,pʰekɐʃe
26705,চেহারায়।,cehɐɾɐe̯।
26706,মেশিনঘরে,meʃɪngʱɔɾe
26707,এক.,ɛk.
26708,রক্তশূন্যতা,ɾɔkt̪oʃunnot̪ɐ
26709,রমা,ɾɔmɐ
26710,"উঠল,","utʰlo,"
26711,জামীম,ɟɐmɪm
26712,সংরক্ষণে,ʃɔŋɾɔkkʰone
26713,কুণ্ডলী,kundolɪ
26714,ফ্লোরে,pʰloɾe
26715,প্রকৃতির,pɾokɾɪt̪ɪɾ
26716,জিনিসপত্রের,ɟɪnɪʃpɔt̪ɾeɾ
26717,কুচবিহার,kucbɪhɐɾ
26718,সিংগিমারী,ʃɪŋgɪmɐɾɪ
26719,ছুঁড়ে।,cʰũɽe।
26720,কয়েক,kɔʲek
26721,পালিয়ে,pɐlɪʲe
26722,কাদির।,kɐd̪ɪɾ।
26723,সোবহান,ʃobɔhɐn
26724,কার্যত,kɐɾɟot̪o
26725,রোহিঙ্গাশূন্য,ɾohɪŋgɐʃunno
26726,গভীরতা,gobʱɪɾot̪ɐ
26727,জব্দও,ɟɔbd̪oo̯
26728,হাইকমিশনারের,hɐɪ̯komɪʃonɐɾeɾ
26729,বেচাবিক্রিও,bɛcɐbɪkɾɪo̯
26730,মিলানের,mɪlɐneɾ
26731,মারিও,mɐɾɪo̯
26732,বালোতেল্লির,bɐlot̪ellɪɾ
26733,হ্যান্ডবলের,hɛndbɔleɾ
26734,হুমায়ূনকে,humɐʲunke
26735,মইন।,moɪ̯n।
26736,"ক্ষোভ,","kʰobʱ,"
26737,প্রতিবন্ধকতা-,pɾot̪ɪbɔnd̪ʱokɔt̪ɐ-
26738,স্বামী-স্ত্রী।,ʃɐmɪ-st̪ɾɪ।
26739,লিবারেল,lɪbɐɾel
26740,গেরি,geɾɪ
26741,জিল,ɟɪl
26742,স্টেইনের,steɪ̯neɾ
26743,শতাংশ।,ʃɔt̪ɐŋʃo।
26744,শুনিয়েছেন,ʃunɪʲecʰen
26745,ব্রাভো।,bɾɐbʱo।
26746,জনকল্যাণমুখী,ɟɔnokɔllɐnmukʰɪ
26747,প্রচলন,pɾocɔlon
26748,সন্ত্রাসবাদী,ʃɔnt̪ɾɐʃbɐd̪ɪ
26749,যৌথসভা,ɟou̯t̪ʰoʃɔbʱɐ
26750,রবীন্দ্রনাথের,ɾobɪnd̪ɾonɐt̪ʰeɾ
26751,গল্পকে,gɔlpoke
26752,নিপীড়ন-নির্যাতনের,nɪpɪɽɔn-nɪɾɟɐt̪oneɾ
26753,প্রতিবাদ-প্রতিরোধের,pɾot̪ɪbɐd̪-pɾot̪ɪɾod̪ʱeɾ
26754,বীজ,bɪɟ
26755,বপন,bɔpon
26756,উত্তরার,ut̪t̪ɔɾɐɾ
26757,নানাবাড়ি,nɐnɐbɐɽɪ
26758,ঠেকিয়ে,tʰekɪʲe
26759,বললেন,bollen
26760,সদস্যভুক্ত,ʃɔd̪oʃʃobʱukt̪o
26761,রাষ্ট্রগুলোর,ɾɐʃtɾoguloɾ
26762,শূন্যে,ʃunne
26763,কণা,kɔnɐ
26764,সবসময়ে,ʃɔbʃɔmɔʲe
26765,"পেয়েছে,","peʲecʰe,"
26766,হাফিজুলকে,hɐpʰɪɟulke
26767,নির্মূলে,nɪɾmule
26768,চেজ।,ceɟ।
26769,হাওরবাসীর,hɐo̯ɾbɐʃɪɾ
26770,দুঃখ-দুর্দশা,d̪ukkʰo-d̪uɾd̪oʃɐ
26771,লাঘবে,lɐgʱobe
26772,গিয়েছেন।,gɪʲecʰen।
26773,গণধোলায়,গণধোলাই
26774,ঘটা,gʱɔtɐ
26775,ক্ষুব্দ,ক্ষুব্ধ
26776,পাঁচমাস,পাঁচ
26777,আবারো,pɔɾ
26778,বোলার।,tɐɪ̯gɐɾ
26779,রোগপ্রতিরোধ,ɾogpɾot̪ɪɾod̪ʱ
26780,স্বয়ংক্রিয়,ʃʲɔŋkɾɪʲo
26781,এন্টিবডি,entɪbdɪ
26782,রোগগুলোকে,ɾogguloke
26783,ঘাঁটি।,gʱɐ̃tɪ।
26784,কাঠমান্ডুতে,kɐtʰmɐndut̪e
26785,পেলো-,pelo-
26786,মাইল।,mɐɪ̯l।
26787,গৃহপরিচারিকা,gɾɪhopoɾɪcɐɾɪkɐ
26788,জেসনা,ɟesnɐ
26789,তুলবেন,t̪ulben
26790,"পরিষ্কার-পরিচ্ছন্ন,","poɾɪʃkɐɾ-poɾɪccʰɔnno,"
26791,সংঘাতমুক্ত,ʃɔŋgʱɐt̪mukt̪o
26792,নগরী।,nɔgoɾɪ।
26793,সাফওয়ান,ʃɐpʰoʷɐn
26794,মুকুলের,mukuleɾ
26795,মিলিটারি,mɪlɪtɐɾɪ
26796,ক্যাপাবিলিটিজ,kɛpɐbɪlɪtɪz
26797,ইন্টারভেনশন,ɪntɐɾbʱenʃɔn
26798,সক্ষমতা।,ʃɔkkʰomot̪ɐ।
26799,পারতেন,pɐɾt̪en
26800,কুক।,kuk।
26801,কামারের,kɐmɐɾeɾ
26802,যুক্তরাষ্ট্রের।,ɟukt̪oɾɐʃtɾeɾ।
26803,পূর্বপাড়ার,puɾbopɐɽɐɾ
26804,ওনার্স,onɐɾs
26805,বিষক্রিয়ায়,bɪʃokɾɪʲɐe̯
26806,হ্যাশট্যাগগুলোর,hɛʃotɐgguloɾ
26807,এরকম-,eɾokom-
26808,'আমাকে,'ɐmɐke
26809,দিও,d̪ɪo̯
26810,বার্নির,bɐɾnɪɾ
26811,"দিয়েছি,","d̪ɪʲecʰɪ,"
26812,"স্যান্ডার্স,","sɛndɐɾs,"
26813,বার্নিকে,bɐɾnɪke
26814,ফেরাও'।,pʰeɾɐ͡o̯'।
26815,গর্বিত,goɾbɪt̪o
26816,প্রেসিডিয়ামের,pɾesɪdɪʲɐmeɾ
26817,বাক্সের,bɐkseɾ
26818,মুখোশটির,mukʰoʃtɪɾ
26819,আঠা,ɐtʰɐ
26820,পিচবোর্ডের,pɪcboɾdeɾ
26821,আটকান।,ɐtkɐn।
26822,দীর্ঘায়িত,d̪ɪɾgʱɐʲɪt̪o
26823,বরাবরে,bɔɾɐboɾe
26824,বিরোধিতার,bɪɾod̪ʱɪt̪ɐɾ
26825,তিতাস,t̪ɪt̪ɐʃ
26826,পৈরতলায়,poɪ̯ɾot̪ɔlɐe̯
26827,পুরুষতান্ত্রিক,puɾuʃt̪ɐnt̪ɾɪk
26828,অনিয়মিতভাবে,ɔnɪʲomɪt̪obʱɐbe
26829,সহিষ্ণুতার,ʃohɪʃnut̪ɐɾ
26830,ধর্ম।,d̪ʱɔɾmo।
26831,সেকেন্ডারি,sekendɐɾɪ
26832,রিহ্যাব।,ɾɪhɛb।
26833,অধীন,od̪ʱɪn
26834,ফুটপাতসহ,pʰutpɐt̪ʃɔho
26835,ছদরুদ্দীন,cʰɔd̪oɾud̪d̪ɪn
26836,ভাবনা-চিন্তা,bʱɐbnɐ-cɪnt̪ɐ
26837,অন্যদেরও,onnod̪eɾo
26838,দুইভাবে,d̪uɪ̯bʱɐbe
26839,বোল্টকে,boltke
26840,থামেনি,t̪ʰɐmenɪ
26841,দুয়ো।,d̪uʲo।
26842,আনোয়ারুল,ɐnoʷɐɾul
26843,হুমায়রার,humɐʲɾɐɾ
26844,তাজেল,t̪ɐɟel
26845,দুরুলের,d̪uɾuleɾ
26846,ঝিলে,ɟʱɪle
26847,বিশ্বকে,bɪʃʃoke
26848,রেডডেভিলয়া।,রেডডেভিলস।
26849,পরোয়ানায়,pɔɾoʷɐnɐe̯
26850,হকার্স,hɔkɐɾs
26851,শামুক,ʃɐmuk
26852,অসাধারণ।,ɔʃɐd̪ʱɐɾon।
26853,তাজ,t̪ɐɟ
26854,সারার,ʃɐɾɐɾ
26855,"পক্ষে,","pokkʰe,"
26856,"কৃমি,","kɾɪmɪ,"
26857,"শৈবাল,","ʃoɪ̯bɐl,"
26858,ছত্রাক,cʰɔt̪ɾɐk
26859,অনেকাংশেই,ɔnekɐŋʃeɪ
26860,"নাশকতা,","nɐʃokɔt̪ɐ,"
26861,স্থাপনায়,st̪ʰɐponɐe̯
26862,লেবুখালী,lebukʰɐlɪ
26863,মাইলসের,mɐɪ̯lʃeɾ
26864,"সূর্য্য,","ʃuɾɟo,"
26865,বিমল,bɪmɔl
26866,পিডব্ল–ডি,পিডব্লুডি
26867,জয়ীসিনিয়র,ɟoʲɪsɪnɪʲoɾ
26868,সরলীকরণ,ʃɔɾolɪkɔɾon
26869,"পছন্দ,","pɔcʰond̪o,"
26870,এশিয়,eʃɪe̯
26871,স্যানিটেশন,sɛnɪteʃon
26872,ইফতারের,ɪpʰot̪ɐɾeɾ
26873,জবেদ,ɟɔbed̪
26874,পাকিস্তানভিত্তিক,pɐkɪst̪ɐnbʱɪt̪t̪ɪk
26875,তেহরিক-ই-তালিবানের,t̪ehɾɪk-ɪ-t̪ɐlɪbɐneɾ
26876,জামাত-উর-আহরার,ɟɐmɐt̪-uɾ-hɔhoɾɐɾ
26877,পোশাকে,poʃɐke
26878,গায়েন্দা,গোয়েন্দা
26879,হ্যাঁ-না,hɛ̃-nɐ
26880,উত্তরই,ut̪t̪ɔɾɪ
26881,বন্দিকে,bond̪ɪke
26882,ব্যাচের,bɛceɾ
26883,তৃতীয়াংশ,t̪ɾɪt̪ɪʲɐŋʃo
26884,ফাহিম।,pʰɐhɪm।
26885,ভাগ্যক্রমে,bʱɐggokɾome
26886,স্পি­ন্টারের,spɪntɐɾeɾ
26887,দুর্বিষহ,d̪uɾbɪʃɔho
26888,কনফার্ম,konpʰɐɾmo
26889,দিয়ে,d̪ɪʲe
26890,কবিতার,kobɪt̪ɐɾ
26891,শক্তিমান,ʃokt̪ɪmɐn
26892,সমকালে,ʃɔmokɐle
26893,চিহ্নিত;,cɪnhɪt̪o;
26894,পাঠক,pɐtʱok
26895,হলুদকালি,holud̪kɐlɪ
26896,চিহ্নই,cɪnhoɪ
26897,সুবর্ণজয়ন্তীর,ʃubɔɾnoɟɔʲont̪ɪɾ
26898,তারকারাও,t̪ɐɾkɐɾɐo̯
26899,সেন্টকে।,sentke।
26900,পড়েছি।,poɽecʰɪ।
26901,লেখককে,lekʰɔkke
26902,স্বীকৃতিও,ʃɪkɾɪt̪ɪo̯
26903,"পারায়,","pɐɾɐe̯,"
26904,"সোহরাব,","sohɾɐbo,"
26905,মফিজ,mopʰɪɟ
26906,"লোকমান,","lokmɐn,"
26907,"লিটন,","lɪton,"
26908,"মুক্তার,","mukt̪ɐɾ,"
26909,"বাসির,","bɐʃɪɾ,"
26910,"দিদার,","d̪ɪd̪ɐɾ,"
26911,"বিনয়,","bɪnɔe̯,"
26912,"ফরহান,","pʰɔɾhɐn,"
26913,জুহুরা,ɟuhuɾɐ
26914,যুদ্ধকালীন,ɟud̪d̪ʱokɐlɪn
26915,স্থবির,st̪ʰobɪɾ
