,word,ipa
1620,জার্মানিকেও,ɟɐɾmɐnɪkeo̯
1621,জহিরুল।,ɟohɪɾul।
1622,পাততে,pɐt̪t̪e
1623,ঝিরঝিরে,ɟʱɪɾɟʱɪɾe
1624,বুলাচ্ছিল।,bulɐccʰɪlo।
1625,আত্রাই,ɐt̪ɾɐɪ̯
1626,আশাব্যঞ্জক,ɐʃɐbbonɟɔk
1627,সুবিবেচনাপ্রসূত,ʃubɪbecɔnɐpɾoʃut̪o
1628,জনসচেতনতার,ɟɔnoʃɔcet̪ɔnɔt̪ɐɾ
1629,প্রধানমন্ত্রীই,pɾod̪ʱɐnmont̪ɾɪɪ̯
1630,চাকরিজীবীদের,cɐkɾɪɟɪbɪd̪eɾ
1631,পোয়াবারো।,poʷɐbɐɾo।
1632,শ্রেণিপেশার,sɾenɪpeʃɐɾ
1633,বকাবকি,bɔkɐbokɪ
1634,আড়াইহাজার,আড়াই
1635,সচেষ্ট,ʃɔceʃto
1636,পার্বর্তীপুর,pɐɾbɔɾt̪ɪpuɾ
1637,আলোনসোর,ɐlonʃoɾ
1638,বিদায়বার্তা,bɪd̪ɐe̯bɐɾt̪ɐ
1639,রহস্যপূর্ণ।,ɾɔhoʃʃopuɾno।
1640,দোয়ায়,d̪oʷɐe̯
1641,নৌদুর্ঘটনায়,nou̯d̪uɾgʱɔtonɐe̯
1642,"সরঞ্জাম,","ʃɔɾonɟɐm,"
1643,"বলতেন,","bolt̪en,"
1644,‘তোদের,‘t̪od̪eɾ
1645,দিবি,d̪ɪbɪ
1646,বাহিরেও,bɐhɪɾeo̯
1647,প্যারালাইজ্ড,pɛɾɐlɐɪ̯zd
1648,গংয়ের,gɔŋeɾ
1649,ছাত্রসংসদের,cʰɐt̪ɾoʃɔŋʃɔd̪eɾ
1650,গ্রেফতারকৃতের,gɾepʰt̪ɐɾkɾɪt̪eɾ
1651,প্রমাণাদি,pɾomɐnɐd̪ɪ
1652,গ্রেপ্তার,gɾept̪ɐɾ
1653,হারজিতের,hɐɾɟɪt̪eɾ
1654,ধাতুটির,d̪ʱɐt̪utɪɾ
1655,কবিরপুর,kobɪɾpuɾ
1656,চাতালপট্টি,cɐt̪ɐlpottɪ
1657,খটখটির,kʰɔtkʰotɪɾ
1658,নবাবগঞ্জে,nɔbɐbɔgnɟe
1659,তিরুপাত্তুর,t̪ɪɾupɐt̪t̪uɾ
1660,সীমানা।,ʃɪmɐnɐ।
1661,কবিরাজকে,kobɪɾɐɟke
1662,‘বাঙালি,‘bɐŋɐlɪ
1663,নৌবহরের,nou̯bɔhoɾeɾ
1664,উৎক্ষেপণকে,ut̪kʰeponke
1665,মহড়ার,mɔhoɽɐɾ
1666,ছোড়া,cʰoɽɐ
1667,ফরম্যাটের,pʰɔɾomɛteɾ
1668,ক্রিকেটেই,kɾɪketeɪ̯
1669,"বটে,","bɔte,"
1670,পরিসংখ্যানটা,poɾɪʃɔŋkʰɐntɐ
1671,শিক্ষার্থীদেরকে,ʃɪkkʰɐɾt̪ʰɪd̪eɾke
1672,দ্বীপগুলোতে,d̪ɪpgulot̪e
1673,ঘোষণায়ই,gʱoʃonɐʲɪ
1674,প্রাথমিকে,pɾɐt̪ʰomɪke
1675,"পুল,","pul,"
1676,"রেলপথ,","ɾelpɔt̪ʰ,"
1677,"মহল্লা,","mɔhollɐ,"
1678,"গ্রাম,","gɾɐm,"
1679,আত্মবিশ্বাসের,ɐt̪t̪obɪʃʃɐʃeɾ
1680,"জরুরি,","ɟoɾuɾɪ,"
1681,রামপুরার,ɾɐmpuɾɐɾ
1682,মিসগাইড,mɪsgɐɪ̯d
1683,অপব্যাখ্যা,ɔpobɛkkʰɐ
1684,বিষবৃক্ষের,bɪʃbɾɪkʰeɾ
1685,বি-র,bɪ-ɾ
1686,দফতর।,d̪ɔpʰt̪ɔɾ।
1687,ফেডারেশনে,pʰedɐɾeʃɔne
1688,চলত,colt̪o
1689,শালা-দুলাভাইয়ের,ʃɐlɐ-d̪ulɐbʱɐɪ̯ʲeɾ
1690,মোর্তুজাকে,moɾt̪uzɐke
1691,স্পেস,spes
1692,নেক্সট,nekst
1693,জেনের,ɟeneɾ
1694,রাওলিসহ,ɾɐo̯lɪʃɔho
1695,মেনটর,mentoɾ
1696,ক্ষুণœকারীদের,ক্ষুণ্ণকারীদের
1697,চমকের,cɔmokeɾ
1698,রেশ,ɾeʃ
1699,"লাগবে,","lɐgbe,"
1700,সংগীতশিল্পী,সংগীত
1701,শিবাঙ্গী,ʃɪbɐŋgɪ
1702,কোলহাপুরী,ʃɪbɐŋgɪ
1703,পদ্মিনীকে,kʰɐlɐ
1704,জন্মেছিল,ɐgɾoho
1705,শ্রদ্ধার।,ɟɔnmecʰɪlo
1706,তৌকীর,t̪ou̯kɪɾ
1707,‘খুব,‘kʰub
1708,অজ্ঞাতনামার,ɔggɛt̪onɐmɐɾ
1709,লাভ।,lɐbʱ।
1710,চরণদ্বীপ,cɔɾond̪ɪp
1711,ঘাটিয়ালপাড়া,gʱɐtɪʲɐlpɐɽɐ
1712,মুহসিনের,muhosɪneɾ
1713,জমিদারপাড়া,ɟomɪd̪ɐɾpɐɽɐ
1714,প্রসঙ্গ,pɾoʃɔŋgo
1715,রাবির,ɾɐbɪɾ
1716,কলেজটির।,kɔleɟtɪɾ।
1717,ইংরেজির,ɪŋɾeɟɪɾ
1718,কোলাহলে,kolɐhɔle
1719,আবারশহরগুলোর,আবার
1720,"ব্যস্ততা,আগের",ʃɔhoɾguloɾ
1721,দেখিনানান,ɐbɐɾ
1722,ন্যস্ততা।,kɐɟeɾ
1723,খসড়াটি,kʰɔʃɽɐtɪ
1724,হিল্লোলের,hɪlloleɾ
1725,থুতনিতে,t̪ʰut̪nɪt̪e
1726,হারার,hɐɾɐɾ
1727,দক্ষিন,d̪okkʰɪn
1728,যৌথসভায়,ɟou̯t̪ʰoʃbʱɐe̯
1729,চৌদ্দগ্রাম,cou̯d̪d̪ogɾɐm
1730,প্রতাপপুর,pɾot̪ɐppuɾ
1731,হনুফা,honupʰɐ
1732,"জীবন-জীবিকা,","ɟɪbɔn-ɟɪbɪkɐ,"
1733,ব্যবসা-বাণিজ্যসহ,bɛbʃɐ-bɐnɪɟɟoʃɔho
1734,ইলিশকেন্দ্রিক।,ɪlɪʃkend̪ɾɪk।
1735,দু'জনের,d̪u'ɟɔneɾ
1736,ক্ষমতাও,kʰɔmot̪ɐo
1737,"মানবতার,","mɐnobɔt̪ɐɾ,"
1738,যৌক্তিকতার,ɟou̯kt̪ɪkɔt̪ɐɾ
1739,শরীরকে,ʃoɾɪɾke
1740,রিডিং,ɾɪdɪŋ
1741,সিগনাল,ʃɪgnɐl
1742,প্রসেসিং,pɾosesɪŋ
1743,মেথডের,met̪ʰɔdeɾ
1744,স্কোয়াশের,skoʷɐʃeɾ
1745,চৌধূরী,cou̯d̪ʱuɾɪ
1746,মালিককেই,mɐlɪkkeɪ̯
1747,প্রাপ্তির,pɾɐpt̪ɪɾ
1748,চালিত,cɐlɪt̪o
1749,অটোরিকশাটিও,ɔtoɾɪkʃɐtɪo
1750,জীতেন্দ্রলাল,ɟɪt̪end̪ɾolɐl
1751,তিমির,t̪ɪmɪɾ
1752,সবধরনের,ʃɔbd̪ʱɔɾoneɾ
1753,সহযোগিতাও,ʃɔhoɟogɪt̪ɐo
1754,বাড়িয়ালী,bɐɽɪʲɐlɪ
1755,সমশের,ʃɔmʃeɾ
1756,হাসপাতালটিতে,hɐʃpɐt̪ɐltɪt̪e
1757,রশির,ɾoʃɪɾ
1758,যেগুলোকে,ɟeguloke
1759,পরিভাষায়,poɾɪbʱɐʃɐe̯
1760,লিগামেন্ট,lɪgɐment
1761,ডিপোতে,dɪpot̪e
1762,হান্নানও।,hɐnnɐno।
1763,তেরিন,t̪eɾɪn
1764,বয়ানে,bɔʲɐne
1765,অধীনস্থদের,od̪ʱɪnɔst̪ʰod̪eɾ
1766,গোলেও,goleo
1767,মূলহোতাদের,mulhot̪ɐd̪eɾ
1768,দুর্ঘটনায়ও,d̪uɾgʱɔtonɐʲo
1769,গ্রাহককে।,gɾɐhokke।
1770,জেলাকেই,ɟelɐkeɪ̯
1771,এনজিওসহ,enɟɪo̯ʃɔho
1772,ছালেক,cʰɐlek
1773,বানাচ্ছেন।,bɐnɐccʰen।
1774,ম্যাসেজ,mɛseɟ
1775,দিগম্বর,d̪ɪd̪ɔmboɾ
1776,আলিফ।,ɐlɪpʰ।
1777,অক্ষরে,ɔkkʰoɾe
1778,লোগোটিতে।,logotɪt̪e।
1779,মুশতাক,muʃt̪ɐk
1780,সিঁড়িতে,ʃɪ̃ɽɪt̪e
1781,রেলিং,ɾelɪŋ
1782,সানায়,sɐnɐe̯
1783,স্বাস্থ্যগত,ʃɐst̪ʰogɔt̪o
1784,হিটলার,hɪtlɐɾ
1785,আপের,ɐpeɾ
1786,জুন-জুলাইয়ের,ɟun-ɟulɐɪ̯ʲeɾ
1787,সামিনা,sɐmɪnɐ
1788,মেহতাবকে,meht̪ɐbke
1789,আগেই।,ɐgeɪ।
1790,পেরেরার,peɾeɾɐɾ
1791,মুদ্রাস্ফীতিও,mud̪ɾɐspʰɪt̪ɪo̯
1792,শতাংশের,ʃɔt̪ɐŋʃeɾ
1793,সেজন্য।,ʃeɟonno।
1794,লেনোভোর,lenovoɾ
1795,বেন্ড,bend
1796,টেকনোলজিতে,teknoloɟɪt̪e
1797,মাদারবোর্ড,mɐd̪ɐɾboɾd
1798,ব্যাটারিকেও,bɛtɐɾɪkeo
1799,লিখিও।,lɪkʰɪo̯।
1800,‘দুলাভাই,‘d̪ulɐbʱɐ͡ɪ̯
1801,জিন্দাবাদের,ɟɪnd̪ɐbɐd̪eɾ
1802,নব্বই,nɔbboɪ̯
1803,হোসেনের।,hoseneɾ।
1804,অ্যান্ডোসকপের,ɛndoskopeɾ
1805,সূক্ষভাবে,ʃukkʰobʱɐbe
1806,লক্ষ্মীকুণ্ডু,lokkʰɪkundu
1807,জেনারেলের,ɟenɐɾeleɾ
1808,বিশ্ববিদ্যালয়কে,bɪʃʃobɪd̪d̪ɐlɔe̯ke
1809,ফলসহ,pʰɔlʃɔho
1810,ইনফরমেটিক্স,ɪnpʰɔɾmetɪkʃo
1811,দুইজনকেই,d̪uɪ̯ɟɔnkeɪ̯
1812,ফরিদাকে,pʰoɾɪd̪ɐke
1813,তাহাজ্জত,t̪ɐhɐɟɟɔt̪
1814,"শোনে,","ʃone,"
1815,পরিবারকেই,poɾɪbɐɾkeɪ̯
1816,যৌনতার,ɟou̯not̪ɐɾ
1817,তুলছি।,t̪ulcʰɪ।
1818,চাষকৃত,cɐʃkɾɪt̪o
1819,কর্মসূচী,kɔɾmoʃucɪ
1820,শিফটমেন্টের,শিপমেন্টের
1821,উপনেতা,uponet̪ɐ
1822,ভাউলাগঞ্জ,bʱɐu̯lɐgɔnɟ
1823,সেবক,ʃebok
1824,"বাবলু,","bɐblu,"
1825,ফুরকান,pʰuɾkɐn
1826,মন্টুর,montuɾ
1827,বদলাননি।,bɔd̪lɐnnɪ।
1828,দ্বিতীয়বারের,d̪ɪt̪ɪʲobɐɾeɾ
1829,লীগা।,lɪgɐ।
1830,চালিতাডাঙ্গা,cɐlɪt̪ɐdɐŋgɐ
1831,ভানুডাঙ্গা,bʱɐnudɐŋgɐ
1832,গ্রামবাংলার,gɾɐmbɐŋlɐɾ
1833,ঢেঁকি,dʱẽkɪ
1834,যাঁতার,ɟɐ̃t̪ɐɾ
1835,তানসেনের,t̪ɐnʃeneɾ
1836,পরামর্শকরা,pɔɾɐmɔɾʃokɾɐ
1837,বদমেজাজি,bɔd̪meɟɐɟɪ
1838,বসকে,bɔʃoke
1839,বাটা,bɐtɐ
1840,পুঁথি,pũt̪ʰɪ
1841,ব্যালেরিনাও,bɛleɾɪnɐo
1842,বাজারে।,bɐɟɐɾe।
1843,নদীগুলো,nod̪ɪgulo
1844,আরিয়ানও,ɐɾɪʲɐno
1845,গিয়েছে।,gɪʲecʰe।
1846,"কাউন্সিল,","kɐu̯nsɪl,"
1847,সাউথব্যাংক,sɐu̯t̪ʰbɛŋk
1848,বহ্নিশিখা,bɔnnɪʃɪkʰɐ
1849,এসপিএআরসি।,eʃopɪe̯ɐ̯ɾsɪ।
1850,হাসিবুর,hɐʃɪbuɾ
1851,অনুসন্ধানকালে,onuʃɔnd̪ʱɐnkɐle
1852,কূটনৈতিকের,kutnoɪ̯t̪ɪkeɾ
1853,খুশকির,kʰuʃkɪɾ
1854,মসৃণতা,mɔsɾɪnot̪ɐ
1855,উজ্জ্বলতায়,uɟɟɔlɔt̪ɐe̯
1856,বসত।,bɔʃot̪o।
1857,মেইলে,meɪle
1858,মুলায়মের,mulɐʲomeɾ
1859,অখিলেশ।,ɔkʰɪleʃ।
1860,বেশিবার,beʃɪbɐɾ
1861,আশু,ɐʃu
1862,নিষ্পত্তি।,nɪʃpot̪t̪ɪ।
1863,ইতিকে,ɪt̪ɪke
1864,কাওন্নারা,kɐo̯nnɐɾɐ
1865,ইতির,ɪt̪ɪɾ
1866,মামাশ্বশুর,mɐmɐʃʃoʃuɾ
1867,‘দিবালা,‘d̪ɪbɐlɐ
1868,"বলিপাড়া,","bolɪpɐɽɐ,"
1869,"তিন্দু,","t̪ɪnd̪u,"
1870,রেমাক্রি,ɾemɐkɾɪ
1871,মহাচিন্তায়,mɔhɐcɪnt̪ɐe̯
1872,রেজাউর,ɾeɟɐu̯ɾ
1873,সোনিয়ার,ʃonɪʲɐɾ
1874,হাওয়ার,hɐo̯ʷɐɾ
1875,গতিবেগ,got̪ɪbeg
1876,ভাবাই,bʱɐbɐɪ̯
1877,"করেছিলাম,","koɾecʰɪlɐm,"
1878,দুই-চারজনকে,d̪uɪ̯-cɐɾɟɔnke
1879,উচ্ছেদমাধবপুর,uccʰed̪mɐd̪ʱobopuɾ
1880,প্রতিনিধিহবিগঞ্জের,pɾot̪ɪnɪd̪ʱɪhobɪgɔnɟeɾ
1881,মহাসড়কসহ,mɔhɐʃɔɽkʃɔho
1882,কন্ডাক্ট,kɔndɐkt
1883,ইয়েলেন,ɪʲelen
1884,হ্যান্ডলিং,hɛndolɪŋ
1885,ই?দ্রিস,ɪ?দ্রিস
1886,প?রিবা?রের,po?ɾɪbɐ?ɾeɾ
1887,কর?ছে।,kɔɾ?ছে।
1888,সাবহান,ʃɐbhɐn
1889,বুর্জ,buɾɟ
1890,বিবরণীতে,bɪbɔɾonɪt̪e
